df_hash,22ZHK4.3NGMYT
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.VVA5
person_label,V18
date_time_start,2025-05-23_10-26-57.429000_+03
date_time_start_unix,1747985217.429
date_time_end,2025-05-23_10-35-12.468000_+03
length_difference_noticed,no

time,acc_mag
425.329,1.002
425.359,1.002
425.389,1.004
425.419,1.010
425.449,1.003
425.479,1.003
425.509,1.003
425.539,1.000
425.569,1.002
425.599,1.005
425.629,1.007
425.659,1.002
425.689,1.002
425.719,1.002
425.749,1.004
425.779,1.008
425.809,1.004
425.839,1.003
425.869,0.997
425.899,1.002
425.929,1.007
425.959,1.000
425.989,1.004
426.019,1.000
426.049,1.003
426.079,1.003
426.109,1.005
426.139,1.010
426.169,1.009
426.199,1.003
426.229,1.000
426.259,1.001
426.289,1.004
426.319,1.003
426.349,1.009
426.379,1.009
426.409,1.006
426.439,1.003
426.469,1.008
426.499,0.995
426.529,1.010
426.559,1.005
426.589,1.002
426.619,0.992
426.649,1.006
426.679,1.008
426.709,1.002
426.739,0.998
426.769,1.007
426.799,1.004
426.829,1.001
426.859,1.004
426.889,1.009
426.919,1.002
426.949,1.003
426.979,1.002
427.009,1.000
427.039,1.001
427.069,1.002
427.099,0.999
427.129,1.007
427.159,1.010
427.189,0.993
427.219,1.010
427.249,1.012
427.279,1.005
427.309,1.000
427.339,1.013
427.369,1.009
427.399,1.005
427.429,1.002
427.459,0.997
427.489,1.003
427.519,0.999
427.549,0.996
427.579,1.005
427.609,1.007
427.639,1.003
427.669,1.007
427.699,1.001
427.729,1.003
427.759,1.002
427.789,1.006
427.819,1.002
427.849,1.010
427.879,0.999
427.909,1.010
427.939,1.007
427.969,1.003
427.999,1.004
428.029,1.004
428.059,1.005
428.089,1.010
428.119,0.998
428.149,1.006
428.179,1.011
428.209,1.002
428.239,0.996
428.269,1.000
428.299,1.002
428.329,1.001
428.359,1.010
428.389,1.010
428.419,1.008
428.449,1.004
428.479,1.001
428.509,1.004
428.539,1.009
428.569,0.996
428.599,1.005
428.629,1.007
428.659,1.001
428.689,1.000
428.719,1.008
428.749,1.011
428.779,1.014
428.809,1.002
428.839,1.002
428.869,1.011
428.899,1.005
428.929,1.010
428.959,1.004
428.989,1.006
429.019,1.003
429.049,1.005
429.079,1.003
429.109,1.006
429.139,1.005
429.169,1.008
429.199,1.006
429.229,1.010
429.259,1.001
429.289,1.006
429.319,1.010
429.349,0.998
429.379,1.003
429.409,1.005
429.439,1.002
429.469,1.010
429.499,1.003
429.529,1.001
429.559,1.010
429.589,1.005
429.619,1.008
429.649,1.006
429.679,1.007
429.709,1.007
429.739,1.004
429.769,1.006
429.799,1.003
429.829,1.005
429.859,1.005
429.889,1.008
429.919,1.000
429.949,1.009
429.979,1.006
430.009,1.003
430.039,1.010
430.069,1.004
430.099,0.998
430.129,1.005
430.159,1.000
430.189,1.005
430.219,1.010
430.249,1.001
430.279,1.010
430.309,1.006
430.339,1.001
430.369,1.004
430.399,1.004
430.429,1.003
430.459,1.007
430.489,1.000
430.519,1.008
430.549,1.006
430.579,1.006
430.609,1.008
430.639,1.006
430.669,1.005
430.699,1.003
430.729,1.006
430.759,1.010
430.789,1.002
430.819,1.009
430.849,1.002
430.879,1.000
430.909,1.010
430.939,1.009
430.969,1.005
430.999,1.011
431.029,1.000
431.059,1.006
431.089,1.007
431.119,1.003
431.149,1.004
431.179,1.004
431.209,1.003
431.239,1.005
431.269,1.006
431.299,1.008
431.329,1.009
431.359,1.010
431.389,1.006
431.419,1.001
431.449,1.005
431.479,1.010
431.509,1.005
431.539,1.006
431.569,1.002
431.599,1.007
431.629,1.005
431.659,1.010
431.689,1.009
431.719,0.999
431.749,1.011
431.779,1.005
431.809,1.004
431.839,1.011
431.869,0.998
431.899,1.005
431.929,1.008
431.959,1.002
431.989,1.008
432.019,1.005
432.049,1.004
432.079,1.008
432.109,1.006
432.139,1.007
432.169,1.009
432.199,1.009
432.229,1.007
432.259,1.008
432.289,1.005
432.319,1.003
432.349,1.001
432.379,1.004
432.409,1.003
432.439,1.007
432.469,1.005
432.499,1.012
432.529,1.008
432.559,1.003
432.589,1.002
432.619,1.003
432.649,1.012
432.679,1.006
432.709,1.009
432.739,1.001
432.769,1.011
432.799,1.006
432.829,1.007
432.859,1.004
432.889,1.001
432.919,1.001
432.949,1.006
432.979,1.008
433.009,1.007
433.039,1.006
433.069,1.006
433.099,1.008
433.129,1.006
433.159,1.006
433.189,1.006
433.219,1.005
433.249,1.006
433.279,1.005
433.309,1.010
433.339,1.002
433.369,1.014
433.399,1.007
433.429,0.998
433.459,1.005
433.489,1.005
433.519,1.002
433.549,1.009
433.579,0.997
433.609,1.000
433.639,1.008
433.669,1.005
433.699,1.005
433.729,1.009
433.759,1.008
433.789,1.009
433.819,1.008
433.849,1.007
433.879,1.003
433.909,1.008
433.939,1.007
433.969,1.009
433.999,1.007
434.029,1.004
434.059,1.005
434.089,1.011
434.119,1.002
434.149,1.007
434.179,1.005
434.209,0.994
434.239,1.000
434.269,1.006
434.299,1.005
434.329,1.012
434.359,0.998
434.389,1.007
434.419,1.014
434.449,1.006
434.479,1.005
434.509,1.007
434.539,1.006
434.569,1.006
434.599,1.010
434.629,1.006
434.659,1.005
434.689,1.006
434.719,1.009
434.749,1.010
434.779,1.007
434.809,1.004
434.839,1.007
434.869,1.003
434.899,1.007
434.929,1.011
434.959,1.004
434.989,1.001
435.019,1.007
435.049,1.009
435.079,1.008
435.109,1.006
435.139,1.001
435.169,1.007
435.199,1.006
435.229,1.003
435.259,1.006
435.289,1.005
435.319,1.002
435.349,1.007
435.379,1.006
435.409,1.005
435.439,1.007
435.469,1.013
435.499,1.006
435.529,1.004
435.559,1.001
435.589,1.006
435.619,1.005
435.649,1.006
435.679,1.011
435.709,1.003
435.739,1.003
435.769,1.009
435.799,1.006
435.829,1.007
435.859,1.011
435.889,1.002
435.919,1.007
435.949,1.010
435.979,1.002
436.009,1.006
436.039,1.005
436.069,1.004
436.099,1.005
436.129,1.003
436.159,1.005
436.189,1.009
436.219,1.008
436.249,1.008
436.279,1.005
436.309,1.003
436.339,1.012
436.369,1.004
436.399,1.010
436.429,1.012
436.459,0.999
436.489,1.001
436.519,1.011
436.549,1.009
436.579,1.005
436.609,1.009
436.639,1.000
436.669,1.011
436.699,1.006
436.729,1.008
436.759,1.006
436.789,1.002
436.819,1.007
436.849,1.007
436.879,1.006
436.909,1.005
436.939,1.005
436.969,1.007
436.999,1.004
437.029,1.005
437.059,1.002
437.089,1.004
437.119,1.012
437.149,1.002
437.179,1.007
437.209,1.005
437.239,1.001
437.269,1.007
437.299,1.007
437.329,1.007
437.359,1.013
437.389,1.000
437.419,1.005
437.449,1.011
437.479,1.005
437.509,1.007
437.539,1.007
437.569,1.005
437.599,1.010
437.629,1.009
437.659,1.006
437.689,1.005
437.719,1.006
437.749,1.008
437.779,1.008
437.809,1.008
437.839,1.002
437.869,1.008
437.899,1.012
437.929,1.006
437.959,1.009
437.989,1.007
438.019,1.000
438.049,1.006
438.079,1.012
438.109,1.010
438.139,1.013
438.169,1.000
438.199,1.005
438.229,1.010
438.259,1.004
438.289,1.006
438.319,1.008
438.349,1.006
438.379,1.006
438.409,1.006
438.439,1.006
438.469,1.008
438.499,1.012
438.529,1.005
438.559,1.012
438.589,1.006
438.619,1.005
438.649,1.010
438.679,1.015
438.709,0.999
438.739,1.007
438.769,1.005
438.799,1.001
438.829,1.004
438.859,1.007
438.889,1.004
438.919,1.011
438.949,1.000
438.979,1.006
439.009,1.013
439.039,1.004
439.069,1.007
439.099,1.007
439.129,1.007
439.159,1.006
439.189,1.003
439.219,1.004
439.249,1.009
439.279,1.009
439.309,1.008
439.339,1.006
439.369,1.007
439.399,1.005
439.429,1.006
439.459,1.006
439.489,1.004
439.519,1.006
439.549,1.005
439.579,1.010
439.609,1.003
439.639,1.002
439.669,1.007
439.699,1.007
439.729,1.012
439.759,1.014
439.789,1.001
439.819,1.004
439.849,1.009
439.879,1.005
439.909,1.006
439.939,1.001
439.969,1.007
439.999,1.006
440.029,1.009
440.059,1.007
440.089,1.003
440.119,1.006
440.149,1.003
440.179,1.007
440.209,1.009
440.239,1.009
440.269,1.006
440.299,1.006
440.329,1.006
440.359,1.008
440.389,1.003
440.419,1.006
440.449,1.006
440.479,1.006
440.509,1.001
440.539,1.009
440.569,1.009
440.599,1.005
440.629,1.008
440.659,1.001
440.689,1.005
440.719,1.010
440.749,1.003
440.779,1.007
440.809,1.005
440.839,1.005
440.869,1.007
440.899,1.006
440.929,1.012
440.959,1.005
440.989,1.007
441.019,1.008
441.049,1.006
441.079,1.008
441.109,1.009
441.139,1.009
441.169,1.007
441.199,1.006
441.229,1.003
441.259,1.014
441.289,1.003
441.319,1.010
441.349,1.003
441.379,0.999
441.409,1.010
441.439,1.012
441.469,1.010
441.499,1.014
441.529,1.003
441.559,1.007
441.589,1.010
441.619,1.004
441.649,1.008
441.679,1.004
441.709,1.008
441.739,1.005
441.769,1.007
441.799,1.007
441.829,1.005
441.859,1.004
441.889,1.008
441.919,1.008
441.949,1.007
441.979,1.005
442.009,1.004
442.039,1.006
442.069,1.005
442.099,1.011
442.129,1.005
442.159,1.010
442.189,1.007
442.219,1.002
442.249,1.008
442.279,1.008
442.309,1.007
442.339,1.013
442.369,1.001
442.399,1.007
442.429,1.008
442.459,1.007
442.489,1.004
442.519,1.006
442.549,1.005
442.579,1.010
442.609,1.008
442.639,1.007
442.669,1.008
442.699,1.003
442.729,1.007
442.759,1.006
442.789,1.008
442.819,1.011
442.849,1.005
442.879,1.008
442.909,1.009
442.939,1.011
442.969,1.009
442.999,1.009
443.029,1.003
443.059,1.000
443.089,1.009
443.119,1.007
443.149,1.007
443.179,1.012
443.209,1.000
443.239,1.006
443.269,1.008
443.299,1.007
443.329,1.008
443.359,1.003
443.389,1.002
443.419,1.009
443.449,1.006
443.479,1.006
443.509,1.006
443.539,1.006
443.569,1.006
443.599,1.009
443.629,1.008
443.659,1.009
443.689,1.002
443.719,1.005
443.749,1.006
443.779,1.008
443.809,1.004
443.839,1.012
443.869,1.001
443.899,1.004
443.929,1.015
443.959,1.008
443.989,1.009
444.019,1.011
444.049,0.999
444.079,1.009
444.109,1.011
444.139,1.006
444.169,1.009
444.199,1.008
444.229,1.011
444.259,1.009
444.289,1.006
444.319,1.007
444.349,1.009
444.379,1.010
444.409,1.007
444.439,1.007
444.469,1.003
444.499,1.003
444.529,1.005
444.559,1.007
444.589,1.011
444.619,1.006
444.649,1.013
444.679,1.007
444.709,1.001
444.739,1.010
444.769,1.008
444.799,1.005
444.829,1.011
444.859,1.001
444.889,1.009
444.919,1.007
444.949,1.010
444.979,1.009
445.009,1.007
445.039,1.002
445.069,1.007
445.099,1.008
445.129,1.010
445.159,1.006
445.189,1.007
445.219,1.009
445.249,1.009
445.279,1.010
445.309,1.006
445.339,1.006
445.369,1.007
445.399,1.006
445.429,1.012
445.459,1.013
445.489,1.009
445.519,1.002
445.549,1.010
445.579,1.006
445.609,1.009
445.639,1.017
445.669,1.001
445.699,1.005
445.729,1.011
445.759,1.007
445.789,1.011
445.819,1.007
445.849,1.006
445.879,1.007
445.909,1.010
445.939,1.009
445.969,1.006
445.999,1.006
446.029,1.012
446.059,1.009
446.089,1.006
446.119,1.007
446.149,1.005
446.179,1.006
446.209,1.009
446.239,1.009
446.269,1.009
446.299,1.015
446.329,1.006
446.359,1.006
446.389,1.006
446.419,1.006
446.449,1.012
446.479,1.014
446.509,0.999
446.539,1.008
446.569,1.010
446.599,1.006
446.629,1.010
446.659,1.007
446.689,1.007
446.719,1.007
446.749,1.007
446.779,1.004
446.809,1.006
446.839,1.008
446.869,1.007
446.899,1.009
446.929,1.009
446.959,1.009
446.989,1.007
447.019,1.007
447.049,1.006
447.079,1.007
447.109,1.015
447.139,1.005
447.169,1.013
447.199,1.004
447.229,0.999
447.259,1.010
447.289,1.007
447.319,1.009
447.349,1.015
447.379,1.000
447.409,1.010
447.439,1.013
447.469,1.009
447.499,1.009
447.529,1.010
447.559,1.007
447.589,1.007
447.619,1.010
447.649,1.009
447.679,1.004
447.709,1.004
447.739,1.010
447.769,1.011
447.799,1.006
447.829,1.009
447.859,1.005
447.889,1.006
447.919,1.002
447.949,1.013
447.979,1.000
448.009,1.007
448.039,1.005
448.069,1.004
448.099,1.010
448.129,1.010
448.159,1.009
448.189,1.020
448.219,1.005
448.249,1.007
448.279,1.010
448.309,1.013
448.339,1.013
448.369,1.013
448.399,1.011
448.429,1.009
448.459,1.006
448.489,1.005
448.519,1.005
448.549,1.009
448.579,1.005
448.609,1.010
448.639,1.012
448.669,1.008
448.699,1.011
448.729,1.009
448.759,1.009
448.789,1.007
448.819,1.009
448.849,1.009
448.879,1.008
448.909,1.003
448.939,1.016
448.969,1.010
448.999,1.009
449.029,1.013
449.059,1.003
449.089,1.009
449.119,1.012
449.149,1.010
449.179,1.009
449.209,1.006
449.239,1.008
449.269,1.012
449.299,1.009
449.329,1.012
449.359,1.011
449.389,1.006
449.419,1.007
449.449,1.008
449.479,1.008
449.509,1.008
449.539,1.010
449.569,1.007
449.599,1.012
449.629,1.009
449.659,1.010
449.689,1.013
449.719,1.002
449.749,1.006
449.779,1.011
449.809,1.010
449.839,1.008
449.869,1.012
449.899,1.004
449.929,1.007
449.959,1.014
449.989,1.010
450.019,1.009
450.049,1.009
450.079,1.004
450.109,1.008
450.139,1.011
450.169,1.008
450.199,1.011
450.229,1.006
450.259,1.009
450.289,1.011
450.319,1.010
450.349,1.009
450.379,1.005
450.409,1.008
450.439,1.006
450.469,1.014
450.499,1.007
450.529,1.012
450.559,1.010
450.589,1.005
450.619,1.007
450.649,1.012
450.679,1.012
450.709,1.016
450.739,1.004
450.769,1.007
450.799,1.009
450.829,1.009
450.859,1.006
450.889,1.011
450.919,1.010
450.949,1.008
450.979,1.011
451.009,1.008
451.039,1.010
451.069,1.006
451.099,1.007
451.129,1.011
451.159,1.006
451.189,1.007
451.219,1.007
451.249,1.008
451.279,1.012
451.309,1.005
451.339,1.009
451.369,1.012
451.399,1.008
451.429,1.008
451.459,1.013
451.489,1.009
451.519,1.009
451.549,1.010
451.579,1.004
451.609,1.008
451.639,1.013
451.669,1.011
451.699,1.009
451.729,1.006
451.759,1.006
451.789,1.011
451.819,1.008
451.849,1.008
451.879,1.007
451.909,1.007
451.939,1.016
451.969,1.006
451.999,1.008
452.029,1.009
452.059,1.006
452.089,1.005
452.119,1.009
452.149,1.006
452.179,1.008
452.209,1.012
452.239,1.002
452.269,1.001
452.299,1.012
452.329,1.012
452.359,1.011
452.389,1.013
452.419,1.000
452.449,1.010
452.479,1.011
452.509,1.009
452.539,1.006
452.569,1.006
452.599,1.008
452.629,1.011
452.659,1.008
452.689,1.006
452.719,1.008
452.749,1.008
452.779,1.007
452.809,1.008
452.839,1.009
452.869,1.009
452.899,1.010
452.929,1.006
452.959,1.008
452.989,1.015
453.019,1.004
453.049,1.010
453.079,1.007
453.109,1.007
453.139,1.011
453.169,1.010
453.199,1.011
453.229,1.016
453.259,1.001
453.289,1.006
453.319,1.013
453.349,1.008
453.379,1.011
453.409,1.009
453.439,1.004
453.469,1.011
453.499,1.007
453.529,1.009
453.559,1.008
453.589,1.008
453.619,1.010
453.649,1.013
453.679,1.006
453.709,1.007
453.739,1.007
453.769,1.004
453.799,1.007
453.829,1.015
453.859,1.006
453.889,1.008
453.919,1.009
453.949,1.002
453.979,1.013
454.009,1.015
454.039,1.008
454.069,1.016
454.099,1.004
454.129,1.010
454.159,1.011
454.189,1.006
454.219,1.011
454.249,1.011
454.279,1.007
454.309,1.006
454.339,1.008
454.369,1.009
454.399,1.003
454.429,1.008
454.459,1.007
454.489,1.007
454.519,1.008
454.549,1.006
454.579,1.008
454.609,1.013
454.639,1.007
454.669,1.007
454.699,1.013
454.729,1.005
454.759,1.010
454.789,1.013
454.819,1.007
454.849,1.008
454.879,1.016
454.909,1.005
454.939,1.009
454.969,1.011
454.999,1.006
455.029,1.010
455.059,1.004
455.089,1.011
455.119,1.008
455.149,1.009
455.179,1.011
455.209,1.010
455.239,1.008
455.269,1.008
455.299,1.010
455.329,1.011
455.359,1.006
455.389,1.011
455.419,1.010
455.449,1.012
455.479,1.002
455.509,1.012
455.539,1.013
455.569,1.004
455.599,1.008
455.629,1.012
455.659,1.010
455.689,1.009
455.719,1.013
455.749,1.004
455.779,1.008
455.809,1.014
455.839,1.009
455.869,1.010
455.899,1.008
455.929,1.008
455.959,1.012
455.989,1.011
456.019,1.012
456.049,1.010
456.079,1.012
456.109,1.009
456.139,1.009
456.169,1.008
456.199,1.012
456.229,1.009
456.259,1.006
456.289,1.009
456.319,1.006
456.349,1.013
456.379,1.007
456.409,1.010
456.439,1.008
456.469,1.002
456.499,1.010
456.529,1.012
456.559,1.011
456.589,1.016
456.619,1.005
456.649,1.008
456.679,1.012
456.709,1.011
456.739,1.009
456.769,1.011
456.799,1.004
456.829,1.012
456.859,1.008
456.889,1.012
456.919,1.009
456.949,1.012
456.979,1.011
457.009,1.010
457.039,1.010
457.069,1.013
457.099,1.010
457.129,1.008
457.159,1.009
457.189,1.008
457.219,1.012
457.249,1.008
457.279,1.012
457.309,1.008
457.339,1.002
457.369,1.010
457.399,1.010
457.429,1.005
457.459,1.012
457.489,1.006
457.519,1.009
457.549,1.010
457.579,1.006
457.609,1.008
457.639,1.011
457.669,1.007
457.699,1.010
457.729,1.009
457.759,1.009
457.789,1.009
457.819,1.012
457.849,1.010
457.879,1.009
457.909,1.012
457.939,1.011
457.969,1.011
457.999,1.006
458.029,1.009
458.059,1.010
458.089,1.015
458.119,1.006
458.149,1.010
458.179,1.012
458.209,1.007
458.239,1.005
458.269,1.011
458.299,1.007
458.329,1.009
458.359,1.013
458.389,1.005
458.419,1.012
458.449,1.013
458.479,1.008
458.509,1.011
458.539,1.010
458.569,1.009
458.599,1.011
458.629,1.011
458.659,1.010
458.689,1.009
458.719,1.009
458.749,1.009
458.779,1.009
458.809,1.007
458.839,1.013
458.869,1.011
458.899,1.007
458.929,1.007
458.959,1.011
458.989,1.015
459.019,1.008
459.049,1.012
459.079,1.010
459.109,1.001
459.139,1.005
459.169,1.009
459.199,1.008
459.229,1.004
459.259,1.015
459.289,1.009
459.319,1.012
459.349,1.016
459.379,1.011
459.409,1.009
459.439,1.009
459.469,1.010
459.499,1.014
459.529,1.011
459.559,1.007
459.589,1.007
459.619,1.006
459.649,1.009
459.679,1.012
459.709,1.012
459.739,1.008
459.769,1.011
459.799,1.008
459.829,1.007
459.859,1.014
459.889,1.007
459.919,1.006
459.949,1.009
459.979,1.003
460.009,1.009
460.039,1.018
460.069,1.016
460.099,1.011
460.129,1.010
460.159,1.007
460.189,1.013
460.219,1.010
460.249,1.009
460.279,1.008
460.309,1.004
460.339,1.007
460.369,1.009
460.399,1.006
460.429,1.005
460.459,1.009
460.489,1.011
460.519,1.011
460.549,1.010
460.579,1.009
460.609,1.009
460.639,1.013
460.669,1.013
460.699,1.003
460.729,1.007
460.759,1.012
460.789,1.007
460.819,1.009
460.849,1.012
460.879,1.012
460.909,1.008
460.939,1.015
460.969,1.004
460.999,1.011
461.029,1.009
461.059,1.009
461.089,1.010
461.119,1.008
461.149,1.010
461.179,1.011
461.209,1.010
461.239,1.013
461.269,1.011
461.299,1.014
461.329,1.011
461.359,1.008
461.389,1.011
461.419,1.010
461.449,1.008
461.479,1.008
461.509,1.013
461.539,1.007
461.569,1.011
461.599,1.011
461.629,1.005
461.659,1.011
461.689,1.010
461.719,1.009
461.749,1.013
461.779,1.011
461.809,1.009
461.839,1.014
461.869,1.010
461.899,1.006
461.929,1.008
461.959,1.008
461.989,1.012
462.019,1.010
462.049,1.011
462.079,1.009
462.109,1.007
462.139,1.011
462.169,1.008
462.199,1.011
462.229,1.011
462.259,1.006
462.289,1.011
462.319,1.010
462.349,1.018
462.379,1.007
462.409,1.011
462.439,1.010
462.469,1.007
462.499,1.011
462.529,1.008
462.559,1.007
462.589,1.007
462.619,1.014
462.649,1.006
462.679,1.011
462.709,1.015
462.739,1.011
462.769,1.013
462.799,1.008
462.829,1.010
462.859,1.016
462.889,1.011
462.919,1.008
462.949,1.009
462.979,1.011
463.009,1.008
463.039,1.014
463.069,1.012
463.099,1.014
463.129,1.010
463.159,1.013
463.189,1.010
463.219,1.009
463.249,1.012
463.279,1.011
463.309,1.013
463.339,1.007
463.369,1.002
463.399,1.013
463.429,1.010
463.459,1.009
463.489,1.014
463.519,1.002
463.549,1.011
463.579,1.012
463.609,1.009
463.639,1.009
463.669,1.011
463.699,1.007
463.729,1.011
463.759,1.007
463.789,1.007
463.819,1.013
463.849,1.011
463.879,1.009
463.909,1.010
463.939,1.010
463.969,1.010
463.999,1.012
464.029,1.008
464.059,1.011
464.089,1.011
464.119,1.013
464.149,1.008
464.179,1.010
464.209,1.009
464.239,1.004
464.269,1.009
464.299,1.011
464.329,1.012
464.359,1.007
464.389,1.016
464.419,1.005
464.449,1.011
464.479,1.011
464.509,1.008
464.539,1.010
464.569,1.009
464.599,1.009
464.629,1.012
464.659,1.009
464.689,1.012
464.719,1.006
464.749,1.008
464.779,1.008
464.809,1.008
464.839,1.012
464.869,1.014
464.899,1.011
464.929,1.012
464.959,1.008
464.989,1.013
465.019,1.009
465.049,1.014
465.079,1.007
465.109,1.012
465.139,1.011
465.169,1.002
465.199,1.008
465.229,1.014
465.259,1.014
465.289,1.013
465.319,1.014
465.349,1.004
465.379,1.011
465.409,1.013
465.439,1.009
465.469,1.009
465.499,1.009
465.529,1.007
465.559,1.011
465.589,1.010
465.619,1.009
465.649,1.010
465.679,1.011
465.709,1.013
465.739,1.015
465.769,1.010
465.799,1.010
465.829,1.012
465.859,1.008
465.889,1.007
465.919,1.008
465.949,1.008
465.979,1.011
466.009,1.013
466.039,1.012
466.069,1.012
466.099,1.004
466.129,1.005
466.159,1.013
466.189,1.012
466.219,1.011
466.249,1.017
466.279,1.007
466.309,1.008
466.339,1.013
466.369,1.012
466.399,1.011
466.429,1.012
466.459,1.010
466.489,1.010
466.519,1.011
466.549,1.012
466.579,1.009
466.609,1.009
466.639,1.012
466.669,1.011
466.699,1.011
466.729,1.006
466.759,1.008
466.789,1.009
466.819,1.009
466.849,1.009
466.879,1.016
466.909,1.006
466.939,1.011
466.969,1.012
466.999,1.008
467.029,1.011
467.059,1.013
467.089,1.012
467.119,1.013
467.149,1.005
467.179,1.010
467.209,1.014
467.239,1.009
467.269,1.009
467.299,1.010
467.329,1.011
467.359,1.009
467.389,1.008
467.419,1.011
467.449,1.010
467.479,1.010
467.509,1.007
467.539,1.012
467.569,1.014
467.599,1.008
467.629,1.007
467.659,1.011
467.689,1.012
467.719,1.014
467.749,1.008
467.779,1.012
467.809,1.013
467.839,1.008
467.869,1.010
467.899,1.012
467.929,1.013
467.959,1.007
467.989,1.011
468.019,1.005
468.049,1.015
468.079,1.011
468.109,1.010
468.139,1.009
468.169,1.007
468.199,1.012
468.229,1.010
468.259,1.012
468.289,1.010
468.319,1.012
468.349,1.013
468.379,1.011
468.409,1.013
468.439,1.013
468.469,1.009
468.499,1.013
468.529,1.011
468.559,1.012
468.589,1.004
468.619,1.011
468.649,1.013
468.679,1.008
468.709,1.009
468.739,1.011
468.769,1.013
468.799,1.007
468.829,1.014
468.859,1.007
468.889,1.013
468.919,1.014
468.949,1.008
468.979,1.011
469.009,1.012
469.039,1.009
469.069,1.010
469.099,1.008
469.129,1.011
469.159,1.010
469.189,1.014
469.219,1.014
469.249,1.010
469.279,1.011
469.309,1.009
469.339,1.006
469.369,1.011
469.399,1.018
469.429,1.007
469.459,1.014
469.489,1.005
469.519,1.006
469.549,1.015
469.579,1.016
469.609,1.009
469.639,1.015
469.669,1.003
469.699,1.011
469.729,1.012
469.759,1.007
469.789,1.011
469.819,1.010
469.849,1.010
