df_hash,22ZHK4.AG46P6
302.444,1.073
302.474,1.070
302.504,1.079
302.534,1.105
302.564,1.095
302.594,1.070
302.624,1.086
302.654,1.082
302.684,1.077
302.714,1.078
302.744,1.092
302.774,1.069
302.804,1.082
302.834,1.081
302.864,1.082
302.894,1.083
302.924,1.077
302.954,1.076
302.984,1.094
303.014,1.074
303.044,1.081
303.074,1.074
303.104,1.065
303.134,1.087
303.164,1.088
303.194,1.096
303.224,1.073
303.254,1.078
303.284,1.087
303.314,1.080
303.344,1.069
303.374,1.077
303.404,1.077
303.434,1.079
303.464,1.090
303.494,1.082
303.524,1.074
303.554,1.084
303.584,1.083
303.614,1.085
303.644,1.084
303.674,1.090
303.704,1.077
303.734,1.085
303.764,1.075
303.794,1.099
303.824,1.084
303.854,1.073
303.884,1.079
303.914,1.083
303.944,1.077
303.974,1.077
304.004,1.074
304.034,1.080
304.064,1.092
304.094,1.076
304.124,1.079
304.154,1.075
304.184,1.080
304.214,1.081
304.244,1.083
304.274,1.080
304.304,1.078
304.334,1.089
304.364,1.090
304.394,1.088
304.424,1.079
304.454,1.088
304.484,1.085
304.514,1.079
304.544,1.073
304.574,1.086
304.604,1.078
304.634,1.076
304.664,1.078
304.694,1.081
304.724,1.090
304.754,1.080
304.784,1.075
304.814,1.077
304.844,1.072
304.874,1.083
304.904,1.090
304.934,1.078
304.964,1.064
304.994,1.085
305.024,1.102
305.054,1.081
305.084,1.062
305.114,1.079
305.144,1.080
305.174,1.088
305.204,1.079
305.234,1.072
305.264,1.074
305.294,1.075
305.324,1.092
305.354,1.073
305.384,1.082
305.414,1.083
305.444,1.072
305.474,1.071
305.504,1.076
305.534,1.102
305.564,1.091
305.594,1.072
305.624,1.077
305.654,1.092
305.684,1.076
305.714,1.094
305.744,1.091
305.774,1.093
305.804,1.081
305.834,1.083
305.864,1.077
305.894,1.070
305.924,1.091
305.954,1.081
305.984,1.081
306.014,1.080
306.044,1.091
306.074,1.074
306.104,1.082
306.134,1.095
306.164,1.088
306.194,1.082
306.224,1.080
306.254,1.086
306.284,1.062
306.314,1.079
306.344,1.087
306.374,1.078
306.404,1.086
306.434,1.068
306.464,1.069
306.494,1.097
306.524,1.084
306.554,1.084
306.584,1.084
306.614,1.085
306.644,1.085
306.674,1.112
306.704,1.093
306.734,1.078
306.764,1.071
306.794,1.070
306.824,1.102
306.854,1.120
306.884,1.087
306.914,1.082
306.944,1.104
306.974,1.094
307.004,1.104
307.034,1.093
307.064,1.100
307.094,1.116
307.124,1.063
307.154,1.084
307.184,1.073
307.214,1.072
307.244,1.115
307.274,1.074
307.304,1.060
307.334,1.089
307.364,1.052
307.394,1.039
307.424,1.086
307.454,1.049
307.484,1.051
307.514,1.056
307.544,1.062
307.574,1.064
307.604,1.042
307.634,1.076
307.664,1.035
307.694,1.047
307.724,1.064
307.754,1.057
307.784,1.060
307.814,1.071
307.844,1.072
307.874,1.060
307.904,1.058
307.934,1.070
307.964,1.062
307.994,1.058
308.024,1.046
308.054,1.079
308.084,1.065
308.114,1.033
308.144,1.073
308.174,1.070
308.204,1.059
308.234,1.063
308.264,1.059
308.294,1.064
308.324,1.070
308.354,1.062
308.384,1.059
308.414,1.060
308.444,1.063
308.474,1.071
308.504,1.062
308.534,1.079
308.564,1.076
308.594,1.045
308.624,1.076
308.654,1.075
308.684,1.055
308.714,1.062
308.744,1.085
308.774,1.062
308.804,1.080
308.834,1.076
308.864,1.073
308.894,1.065
308.924,1.074
308.954,1.070
308.984,1.062
309.014,1.072
309.044,1.060
309.074,1.069
309.104,1.089
309.134,1.062
309.164,1.070
309.194,1.075
309.224,1.069
309.254,1.066
309.284,1.071
309.314,1.084
309.344,1.061
309.374,1.072
309.404,1.054
309.434,1.069
309.464,1.075
309.494,1.072
309.524,1.072
309.554,1.075
309.584,1.052
309.614,1.070
309.644,1.063
309.674,1.058
309.704,1.080
309.734,1.053
309.764,1.085
309.794,1.067
309.824,1.091
309.854,1.090
309.884,1.074
309.914,1.071
309.944,1.035
309.974,1.065
310.004,1.051
310.034,1.062
310.064,1.098
310.094,1.055
310.124,1.047
310.154,1.062
310.184,1.055
310.214,1.021
310.244,1.062
310.274,1.050
310.304,1.088
310.334,1.080
310.364,1.086
310.394,1.058
310.424,1.068
310.454,1.067
310.484,1.047
310.514,1.062
310.544,1.062
310.574,1.057
310.604,1.058
310.634,1.069
310.664,1.056
310.694,1.058
310.724,1.056
310.754,1.052
310.784,1.043
310.814,1.049
310.844,1.055
310.874,1.061
310.904,1.067
310.934,1.042
310.964,1.052
310.994,1.054
311.024,1.032
311.054,1.056
311.084,1.050
311.114,1.053
311.144,1.057
311.174,1.060
311.204,1.050
311.234,1.064
311.264,1.057
311.294,1.045
311.324,1.044
311.354,1.057
311.384,1.056
311.414,1.060
311.444,1.057
311.474,1.044
311.504,1.049
311.534,1.050
311.564,1.054
311.594,1.057
311.624,1.058
311.654,1.062
311.684,1.039
311.714,1.067
311.744,1.061
311.774,1.049
311.804,1.062
311.834,1.063
311.864,1.041
311.894,1.053
311.924,1.057
311.954,1.053
311.984,1.053
312.014,1.058
312.044,1.056
312.074,1.057
312.104,1.043
312.134,1.055
312.164,1.059
312.194,1.056
312.224,1.049
312.254,1.050
312.284,1.065
312.314,1.061
312.344,1.049
312.374,1.056
312.404,1.062
312.434,1.048
312.464,1.043
312.494,1.069
312.524,1.063
312.554,1.058
312.584,1.053
312.614,1.051
312.644,1.051
312.674,1.064
312.704,1.057
312.734,1.043
312.764,1.064
312.794,1.060
312.824,1.055
312.854,1.048
312.884,1.053
312.914,1.059
312.944,1.066
312.974,1.049
313.004,1.069
313.034,1.058
313.064,1.058
313.094,1.050
313.124,1.053
313.154,1.046
313.184,1.054
313.214,1.058
313.244,1.031
313.274,1.075
313.304,1.062
313.334,1.043
313.364,1.052
313.394,1.062
313.424,1.062
313.454,1.056
313.484,1.056
313.514,1.062
313.544,1.052
313.574,1.066
313.604,1.064
313.634,1.055
313.664,1.047
313.694,1.059
313.724,1.064
313.754,1.054
313.784,1.052
313.814,1.056
313.844,1.061
313.874,1.056
313.904,1.047
313.934,1.057
313.964,1.061
313.994,1.064
314.024,1.060
314.054,1.062
314.084,1.034
314.114,1.048
314.144,1.065
314.174,1.064
314.204,1.062
314.234,1.050
314.264,1.058
314.294,1.053
314.324,1.063
314.354,1.050
314.384,1.038
314.414,1.059
314.444,1.060
314.474,1.056
314.504,1.058
314.534,1.056
314.564,1.049
314.594,1.063
314.624,1.062
314.654,1.054
314.684,1.053
314.714,1.058
314.744,1.053
314.774,1.057
314.804,1.062
314.834,1.055
314.864,1.056
314.894,1.065
314.924,1.051
314.954,1.056
314.984,1.050
315.014,1.052
315.044,1.053
315.074,1.052
315.104,1.059
315.134,1.052
315.164,1.054
315.194,1.055
315.224,1.061
315.254,1.061
315.284,1.051
315.314,1.049
315.344,1.051
315.374,1.048
315.404,1.065
315.434,1.057
315.464,1.060
315.494,1.059
315.524,1.055
315.554,1.055
315.584,1.060
315.614,1.050
315.644,1.051
315.674,1.053
315.704,1.062
315.734,1.067
315.764,1.050
315.794,1.058
315.824,1.056
315.854,1.051
315.884,1.057
315.914,1.056
315.944,1.059
315.974,1.062
316.004,1.055
316.034,1.068
316.064,1.071
316.094,1.078
316.124,1.097
316.154,1.113
316.184,1.023
316.214,1.042
316.244,1.082
316.274,1.023
316.304,1.065
316.334,1.066
316.364,1.062
316.394,1.063
316.424,1.041
316.454,1.070
316.484,1.053
316.514,1.044
316.544,1.056
316.574,1.036
316.604,1.021
316.634,1.048
316.664,1.072
316.694,1.057
316.724,1.052
316.754,1.028
316.784,1.038
316.814,1.046
316.844,1.034
316.874,1.078
316.904,1.063
316.934,1.023
316.964,1.062
316.994,1.051
317.024,1.011
317.054,1.030
317.084,1.050
317.114,1.035
317.144,1.061
317.174,1.048
317.204,1.034
317.234,1.036
317.264,1.064
317.294,1.046
317.324,1.069
317.354,1.064
317.384,1.085
317.414,1.097
317.444,1.099
317.474,1.020
317.504,1.056
317.534,1.038
317.564,0.988
317.594,1.048
317.624,1.059
317.654,1.046
317.684,1.071
317.714,1.040
317.744,1.052
317.774,1.068
317.804,1.070
317.834,1.041
317.864,1.077
317.894,1.084
317.924,1.077
317.954,1.059
317.984,1.070
318.014,1.062
318.044,1.030
318.074,1.045
318.104,1.056
318.134,1.072
318.164,1.069
318.194,1.069
318.224,1.088
318.254,1.023
318.284,1.002
318.314,1.038
318.344,1.072
318.374,1.055
318.404,1.070
318.434,1.071
318.464,1.064
318.494,1.047
318.524,1.060
318.554,1.075
318.584,1.052
318.614,1.039
318.644,1.053
318.674,1.065
318.704,1.059
318.734,1.048
318.764,1.064
318.794,1.062
318.824,1.048
318.854,1.061
318.884,1.083
318.914,1.091
318.944,1.051
318.974,1.055
319.004,1.055
319.034,1.047
319.064,1.060
319.094,1.080
319.124,1.066
319.154,1.078
319.184,1.065
319.214,1.056
319.244,1.048
319.274,1.063
319.304,1.059
319.334,1.029
319.364,1.061
319.394,1.072
319.424,1.064
319.454,1.061
319.484,1.048
319.514,1.070
319.544,1.060
319.574,1.066
319.604,1.053
319.634,1.061
319.664,1.060
319.694,1.062
319.724,1.048
319.754,1.045
319.784,1.063
319.814,1.061
319.844,1.052
319.874,1.053
319.904,1.058
319.934,1.062
319.964,1.057
319.994,1.057
320.024,1.049
320.054,1.054
320.084,1.066
320.114,1.056
320.144,1.061
320.174,1.064
320.204,1.055
320.234,1.059
320.264,1.060
320.294,1.060
320.324,1.050
320.354,1.068
320.384,1.073
320.414,1.063
320.444,1.055
320.474,1.055
320.504,1.049
320.534,1.064
320.564,1.060
320.594,1.049
320.624,1.059
320.654,1.070
320.684,1.079
320.714,1.047
320.744,1.051
320.774,1.060
320.804,1.067
320.834,1.052
320.864,1.060
320.894,1.053
320.924,1.052
320.954,1.058
320.984,1.053
321.014,1.059
321.044,1.064
321.074,1.058
321.104,1.050
321.134,1.058
321.164,1.050
321.194,1.063
321.224,1.062
321.254,1.060
321.284,1.062
321.314,1.058
321.344,1.046
321.374,1.066
321.404,1.057
321.434,1.055
321.464,1.062
321.494,1.063
321.524,1.054
321.554,1.062
321.584,1.059
321.614,1.050
321.644,1.054
321.674,1.062
321.704,1.053
321.734,1.062
321.764,1.061
321.794,1.047
321.824,1.063
321.854,1.057
321.884,1.056
321.914,1.063
321.944,1.067
321.974,1.051
322.004,1.052
322.034,1.065
322.064,1.061
322.094,1.062
322.124,1.073
322.154,1.062
322.184,1.058
322.214,1.063
322.244,1.053
322.274,1.058
322.304,1.059
322.334,1.071
322.364,1.062
322.394,1.052
322.424,1.072
322.454,1.053
322.484,1.056
322.514,1.075
322.544,1.058
322.574,1.047
322.604,1.050
322.634,1.062
322.664,1.059
322.694,1.058
322.724,1.051
322.754,1.058
322.784,1.053
322.814,1.064
322.844,1.066
322.874,1.058
322.904,1.058
322.934,1.055
322.964,1.057
322.994,1.064
323.024,1.065
323.054,1.069
323.084,1.054
323.114,1.060
323.144,1.060
323.174,1.054
323.204,1.061
323.234,1.071
323.264,1.051
323.294,1.062
323.324,1.063
323.354,1.054
323.384,1.072
323.414,1.057
323.444,1.052
323.474,1.061
323.504,1.058
323.534,1.061
323.564,1.063
323.594,1.070
323.624,1.057
323.654,1.056
323.684,1.066
323.714,1.062
323.744,1.062
323.774,1.056
323.804,1.061
323.834,1.060
323.864,1.066
323.894,1.061
323.924,1.056
323.954,1.059
323.984,1.066
324.014,1.055
324.044,1.062
324.074,1.063
324.104,1.062
324.134,1.051
324.164,1.059
324.194,1.069
324.224,1.063
324.254,1.057
324.284,1.064
324.314,1.060
324.344,1.062
324.374,1.067
324.404,1.069
324.434,1.047
324.464,1.053
324.494,1.071
324.524,1.068
324.554,1.054
324.584,1.047
324.614,1.065
324.644,1.072
324.674,1.054
324.704,1.072
324.734,1.062
324.764,1.062
324.794,1.063
324.824,1.072
324.854,1.069
324.884,1.058
324.914,1.062
324.944,1.064
324.974,1.062
325.004,1.063
325.034,1.071
325.064,1.053
325.094,1.062
325.124,1.064
325.154,1.062
325.184,1.048
325.214,1.065
325.244,1.052
325.274,1.058
325.304,1.067
325.334,1.052
325.364,1.068
325.394,1.062
325.424,1.062
325.454,1.058
325.484,1.062
325.514,1.063
325.544,1.055
325.574,1.056
325.604,1.059
325.634,1.061
325.664,1.066
325.694,1.054
325.724,1.057
325.754,1.072
325.784,1.066
325.814,1.059
325.844,1.067
325.874,1.066
325.904,1.056
325.934,1.057
325.964,1.061
325.994,1.062
326.024,1.057
326.054,1.065
326.084,1.060
326.114,1.053
326.144,1.073
326.174,1.063
326.204,1.053
326.234,1.061
326.264,1.072
326.294,1.062
326.324,1.059
326.354,1.061
326.384,1.052
326.414,1.069
326.444,1.056
326.474,1.062
326.504,1.068
326.534,1.068
326.564,1.066
326.594,1.052
326.624,1.056
326.654,1.062
326.684,1.070
326.714,1.056
326.744,1.065
326.774,1.067
326.804,1.060
326.834,1.058
326.864,1.055
326.894,1.060
326.924,1.075
326.954,1.059
326.984,1.060
327.014,1.060
327.044,1.060
327.074,1.065
327.104,1.062
327.134,1.054
327.164,1.063
327.194,1.060
327.224,1.061
327.254,1.062
327.284,1.062
327.314,1.072
327.344,1.058
327.374,1.058
327.404,1.071
327.434,1.054
327.464,1.056
327.494,1.062
327.524,1.062
327.554,1.072
327.584,1.067
327.614,1.058
327.644,1.058
327.674,1.064
327.704,1.062
327.734,1.059
327.764,1.068
327.794,1.069
327.824,1.054
327.854,1.054
327.884,1.060
327.914,1.067
327.944,1.073
327.974,1.062
328.004,1.109
328.034,1.063
328.064,1.045
328.094,1.077
328.124,1.074
328.154,1.044
328.184,1.053
328.214,1.074
328.244,1.062
328.274,1.070
328.304,1.080
328.334,1.076
328.364,1.069
328.394,1.055
328.424,1.064
328.454,1.060
328.484,1.063
328.514,1.077
328.544,1.062
328.574,1.051
328.604,1.052
328.634,1.049
328.664,1.062
328.694,1.076
328.724,1.067
328.754,1.067
328.784,1.078
328.814,1.078
328.844,1.060
328.874,1.062
328.904,1.070
328.934,1.074
328.964,1.058
328.994,1.057
329.024,1.046
329.054,1.047
329.084,1.062
329.114,1.071
329.144,1.069
329.174,1.065
329.204,1.066
329.234,1.073
329.264,1.065
329.294,1.070
329.324,1.088
329.354,1.078
329.384,1.071
329.414,1.056
329.444,1.062
329.474,1.070
329.504,1.087
329.534,1.094
329.564,1.078
329.594,1.080
329.624,1.100
329.654,1.083
329.684,1.057
329.714,1.071
329.744,1.060
329.774,1.067
329.804,1.075
329.834,1.065
329.864,1.063
329.894,1.055
329.924,1.061
329.954,1.069
329.984,1.072
330.014,1.078
330.044,1.062
330.074,1.070
330.104,1.053
330.134,1.051
330.164,1.056
330.194,1.062
330.224,1.074
330.254,1.066
330.284,1.069
330.314,1.082
330.344,1.078
330.374,1.066
330.404,1.069
330.434,1.063
330.464,1.057
330.494,1.086
330.524,1.072
330.554,1.071
330.584,1.060
330.614,1.066
330.644,1.079
330.674,1.065
330.704,1.058
330.734,1.079
330.764,1.080
330.794,1.065
330.824,1.083
330.854,1.071
330.884,1.073
330.914,1.067
330.944,1.082
330.974,1.085
331.004,1.067
331.034,1.076
331.064,1.071
331.094,1.076
331.124,1.063
331.154,1.071
331.184,1.073
331.214,1.084
331.244,1.076
331.274,1.073
331.304,1.076
331.334,1.077
331.364,1.065
331.394,1.060
331.424,1.073
331.454,1.066
331.484,1.073
331.514,1.074
331.544,1.067
331.574,1.082
331.604,1.071
331.634,1.069
331.664,1.075
331.694,1.068
331.724,1.058
331.754,1.082
331.784,1.074
331.814,1.073
331.844,1.064
331.874,1.076
331.904,1.067
331.934,1.063
331.964,1.080
331.994,1.074
332.024,1.077
332.054,1.083
332.084,1.074
332.114,1.064
332.144,1.062
332.174,1.068
332.204,1.069
332.234,1.067
332.264,1.064
332.294,1.068
332.324,1.073
332.354,1.078
332.384,1.065
332.414,1.086
332.444,1.080
332.474,1.047
332.504,1.051
332.534,1.075
332.564,1.057
332.594,1.074
332.624,1.078
332.654,1.071
332.684,1.072
332.714,1.072
332.744,1.065
332.774,1.067
332.804,1.069
332.834,1.072
332.864,1.081
332.894,1.071
332.924,1.060
332.954,1.068
332.984,1.082
333.014,1.077
333.044,1.074
333.074,1.059
333.104,1.077
333.134,1.073
333.164,1.067
333.194,1.073
333.224,1.081
333.254,1.077
333.284,1.053
333.314,1.079
333.344,1.081
333.374,1.060
333.404,1.065
333.434,1.071
333.464,1.076
333.494,1.059
333.524,1.079
333.554,1.073
333.584,1.061
333.614,1.061
333.644,1.081
333.674,1.079
333.704,1.074
333.734,1.059
333.764,1.074
333.794,1.062
333.824,1.054
333.854,1.072
333.884,1.062
333.914,1.069
333.944,1.075
333.974,1.077
334.004,1.067
334.034,1.070
334.064,1.064
334.094,1.063
334.124,1.072
334.154,1.067
334.184,1.062
334.214,1.075
334.244,1.069
334.274,1.073
334.304,1.066
334.334,1.066
334.364,1.075
334.394,1.065
334.424,1.072
334.454,1.076
334.484,1.068
334.514,1.062
334.544,1.073
334.574,1.062
334.604,1.068
334.634,1.079
334.664,1.066
334.694,1.074
334.724,1.083
334.754,1.068
334.784,1.073
334.814,1.075
334.844,1.048
334.874,1.072
334.904,1.066
334.934,1.066
334.964,1.067
334.994,1.087
335.024,1.076
335.054,1.064
335.084,1.077
335.114,1.087
335.144,1.070
335.174,1.089
335.204,1.070
335.234,1.067
335.264,1.093
335.294,1.078
335.324,1.054
335.354,1.050
335.384,1.038
335.414,1.047
335.444,1.058
335.474,1.071
335.504,1.053
335.534,1.082
335.564,1.069
335.594,1.031
335.624,1.064
335.654,1.068
335.684,1.056
335.714,1.071
335.744,1.043
335.774,1.043
335.804,1.078
335.834,1.085
335.864,1.038
335.894,1.045
335.924,1.078
335.954,1.078
335.984,1.052
336.014,1.060
336.044,1.084
336.074,1.068
336.104,0.976
336.134,1.000
336.164,1.066
336.194,1.112
336.224,1.043
336.254,1.050
336.284,1.085
336.314,1.070
336.344,1.133
336.374,1.146
336.404,1.073
336.434,1.038
336.464,1.071
336.494,1.034
336.524,0.981
336.554,1.034
336.584,1.054
336.614,1.050
336.644,1.067
336.674,1.078
336.704,1.029
336.734,0.994
336.764,1.028
336.794,1.198
336.824,0.992
336.854,0.920
336.884,1.061
336.914,1.021
336.944,0.999
336.974,0.974
337.004,1.031
337.034,1.024
337.064,1.093
337.094,1.122
337.124,1.189
337.154,1.060
337.184,1.113
337.214,1.163
337.244,1.092
337.274,1.098
337.304,1.067
337.334,1.025
337.364,1.094
337.394,1.139
337.424,1.078
337.454,1.027
337.484,1.010
337.514,1.097
337.544,1.080
337.574,1.016
337.604,0.974
337.634,1.035
337.664,1.103
337.694,1.164
337.724,1.120
337.754,1.067
337.784,1.007
337.814,1.039
337.844,1.030
337.874,1.051
337.904,1.092
337.934,1.096
337.964,0.990
337.994,1.054
338.024,1.073
338.054,1.065
338.084,1.046
338.114,1.025
338.144,1.049
338.174,1.064
338.204,1.098
338.234,1.094
338.264,1.087
338.294,1.069
338.324,1.078
338.354,1.085
338.384,1.060
338.414,1.046
338.444,1.055
338.474,1.041
338.504,1.035
338.534,1.022
338.564,1.044
338.594,1.079
338.624,1.051
338.654,1.094
338.684,1.096
338.714,1.094
338.744,1.055
338.774,1.077
338.804,1.088
338.834,1.066
338.864,1.062
338.894,1.044
338.924,1.069
338.954,1.071
338.984,1.069
339.014,1.056
339.044,1.077
339.074,1.090
339.104,1.067
339.134,1.062
339.164,1.084
339.194,1.075
339.224,1.064
339.254,1.077
339.284,1.075
339.314,1.057
339.344,1.036
339.374,1.039
339.404,1.045
339.434,1.045
339.464,1.071
339.494,1.054
339.524,1.068
339.554,1.067
339.584,1.075
339.614,1.073
339.644,1.059
339.674,1.056
339.704,1.048
339.734,1.056
339.764,1.066
339.794,1.089
339.824,1.066
339.854,1.078
339.884,1.082
339.914,1.080
339.944,1.067
339.974,1.080
340.004,1.085
340.034,1.089
340.064,1.062
340.094,1.047
340.124,1.054
340.154,1.077
340.184,1.081
340.214,1.067
340.244,1.102
340.274,1.078
340.304,1.091
340.334,1.065
340.364,1.043
340.394,1.056
340.424,1.072
340.454,1.056
340.484,1.073
340.514,1.055
340.544,1.074
340.574,1.068
340.604,1.074
340.634,1.081
340.664,1.091
340.694,1.074
340.724,1.078
340.754,1.067
340.784,1.065
340.814,1.093
340.844,1.074
340.874,1.055
340.904,1.080
340.934,1.064
340.964,1.059
340.994,1.093
341.024,1.088
341.054,1.080
341.084,1.078
341.114,1.071
341.144,1.060
341.174,1.048
341.204,1.059
341.234,1.063
341.264,1.070
341.294,1.066
341.324,1.084
341.354,1.084
341.384,1.079
341.414,1.094
341.444,1.073
341.474,1.063
341.504,1.074
341.534,1.077
341.564,1.072
341.594,1.063
341.624,1.078
341.654,1.079
341.684,1.075
341.714,1.084
341.744,1.079
341.774,1.074
341.804,1.091
341.834,1.076
341.864,1.066
341.894,1.063
341.924,1.067
341.954,1.077
341.984,1.069
342.014,1.075
342.044,1.076
342.074,1.090
342.104,1.085
342.134,1.075
342.164,1.064
342.194,1.066
342.224,1.074
342.254,1.079
342.284,1.078
342.314,1.067
342.344,1.067
342.374,1.062
342.404,1.067
342.434,1.065
342.464,1.080
342.494,1.076
342.524,1.078
342.554,1.074
342.584,1.078
342.614,1.074
342.644,1.082
342.674,1.073
342.704,1.081
342.734,1.067
342.764,1.069
342.794,1.066
342.824,1.073
342.854,1.090
342.884,1.087
342.914,1.082
342.944,1.077
342.974,1.077
343.004,1.090
343.034,1.076
343.064,1.066
343.094,1.102
343.124,1.077
343.154,1.056
343.184,1.059
343.214,1.062
343.244,1.067
343.274,1.069
343.304,1.064
343.334,1.067
343.364,1.073
343.394,1.069
343.424,1.080
343.454,1.073
343.484,1.055
343.514,1.049
343.544,1.074
343.574,1.065
343.604,1.062
343.634,1.068
343.664,1.080
343.694,1.070
343.724,1.082
343.754,1.076
343.784,1.062
343.814,1.054
343.844,1.073
343.874,1.065
343.904,1.072
343.934,1.072
343.964,1.065
343.994,1.087
344.024,1.088
344.054,1.078
344.084,1.100
344.114,1.103
344.144,1.078
344.174,1.073
344.204,1.066
344.234,1.071
344.264,1.064
344.294,1.060
344.324,1.050
344.354,1.066
344.384,1.061
344.414,1.079
344.444,1.076
344.474,1.066
344.504,1.046
344.534,1.034
344.564,1.036
344.594,1.043
344.624,1.058
344.654,1.070
344.684,1.062
344.714,1.062
344.744,1.071
344.774,1.067
344.804,1.060
344.834,1.088
344.864,1.081
344.894,1.051
344.924,1.080
344.954,1.080
344.984,1.062
345.014,1.043
345.044,1.046
345.074,1.050
345.104,1.071
345.134,1.062
345.164,1.062
345.194,1.051
345.224,1.042
345.254,1.032
345.284,1.008
345.314,1.021
345.344,1.023
345.374,1.064
345.404,1.041
345.434,1.067
345.464,1.048
345.494,1.057
345.524,1.015
345.554,1.046
345.584,1.058
345.614,1.018
345.644,1.044
345.674,1.128
345.704,1.132
345.734,1.052
345.764,1.047
345.794,1.101
345.824,1.093
345.854,1.081
345.884,1.056
345.914,1.107
345.944,1.084
345.974,1.044
346.004,1.050
346.034,1.093
346.064,1.105
346.094,1.061
346.124,1.045
346.154,1.063
346.184,1.166
346.214,1.156
346.244,0.995
346.274,0.981
346.304,1.195
346.334,1.140
346.364,1.021
346.394,0.986
346.424,1.043
346.454,1.083
