df_hash,22ZHK4.QEBF70
460.233,290
460.258,280
460.283,262
460.308,234
460.333,206
460.358,190
460.383,181
460.408,164
460.433,129
460.458,92
460.483,86
460.508,130
460.533,211
460.558,291
460.583,334
460.608,330
460.633,289
460.658,227
460.683,158
460.708,98
460.733,64
460.758,67
460.783,93
460.808,118
460.833,119
460.858,101
460.883,80
460.908,63
460.933,42
460.958,8
460.983,-34
461.008,-72
461.033,-104
461.058,-148
461.083,-216
461.108,-289
461.133,-320
461.158,-273
461.183,-161
461.208,-32
461.233,72
461.258,153
461.283,236
461.308,331
461.333,420
461.358,470
461.383,478
461.408,470
461.433,474
461.458,492
461.483,500
461.508,481
461.533,444
461.558,418
461.583,425
461.608,459
461.633,492
461.658,492
461.683,443
461.708,356
461.733,269
461.758,227
461.783,259
461.808,353
461.833,470
461.858,564
461.883,614
461.908,622
461.933,598
461.958,547
461.983,475
462.008,398
462.033,346
462.058,334
462.083,356
462.108,383
462.133,392
462.158,377
462.183,348
462.208,315
462.233,289
462.258,278
462.283,284
462.308,291
462.333,266
462.358,181
462.383,44
462.408,-88
462.433,-150
462.458,-118
462.483,-27
462.508,59
462.533,93
462.558,71
462.583,20
462.608,-34
462.633,-80
462.658,-111
462.683,-118
462.708,-92
462.733,-36
462.758,32
462.783,88
462.808,116
462.833,123
462.858,128
462.883,145
462.908,173
462.933,196
462.958,203
462.983,199
463.008,195
463.033,197
463.058,193
463.083,169
463.108,132
463.133,115
463.158,155
463.183,256
463.208,377
463.233,468
463.258,503
463.283,500
463.308,488
463.333,482
463.358,474
463.383,458
463.408,439
463.433,429
463.458,427
463.483,421
463.508,398
463.533,357
463.558,305
463.583,243
463.608,171
463.633,99
463.658,45
463.683,16
463.708,-8
463.733,-56
463.758,-132
463.783,-196
463.808,-198
463.833,-120
463.858,7
463.883,130
463.908,216
463.933,263
463.958,285
463.983,295
464.008,295
464.033,293
464.058,294
464.083,304
464.108,315
464.133,323
464.158,325
464.183,324
464.208,314
464.233,291
464.258,258
464.283,228
464.308,207
464.333,182
464.358,141
464.383,95
464.408,78
464.433,115
464.458,191
464.483,257
464.508,277
464.533,265
464.558,265
464.583,303
464.608,364
464.633,412
464.658,435
464.683,446
464.708,460
464.733,466
464.758,441
464.783,384
464.808,320
464.833,272
464.858,238
464.883,193
464.908,121
464.933,32
464.958,-53
464.983,-123
465.008,-172
465.033,-188
465.058,-151
465.083,-53
465.108,82
465.133,210
465.158,302
465.183,359
465.208,403
465.233,444
465.258,469
465.283,467
465.308,446
465.333,427
465.358,423
465.383,424
465.408,414
465.433,386
465.458,353
465.483,326
465.508,306
465.533,281
465.558,251
465.583,225
465.608,218
465.633,228
465.658,230
465.683,198
465.708,124
465.733,34
465.758,-29
465.783,-31
465.808,34
465.833,142
465.858,249
465.883,324
465.908,355
465.933,352
465.958,330
465.983,296
466.008,253
466.033,210
466.058,180
466.083,179
466.108,203
466.133,233
466.158,241
466.183,215
466.208,164
466.233,113
466.258,84
466.283,83
466.308,101
466.333,131
466.358,166
466.383,199
466.408,218
466.433,209
466.458,178
466.483,150
466.508,158
466.533,219
466.558,316
466.583,416
466.608,487
466.633,524
466.658,534
466.683,527
466.708,500
466.733,454
466.758,399
466.783,358
466.808,340
466.833,339
466.858,332
466.883,303
466.908,253
466.933,198
466.958,149
466.983,102
467.008,43
467.033,-35
467.058,-133
467.083,-236
467.108,-325
467.133,-390
467.158,-430
467.183,-449
467.208,-446
467.233,-412
467.258,-332
467.283,-208
467.308,-66
467.333,51
467.358,112
467.383,126
467.408,137
467.433,198
467.458,331
467.483,511
467.508,685
467.533,806
467.558,852
467.583,832
467.608,769
467.633,690
467.658,608
467.683,524
467.708,439
467.733,363
467.758,320
467.783,325
467.808,363
467.833,389
467.858,355
467.883,258
467.908,155
467.933,122
467.958,195
467.983,337
468.008,470
468.033,540
468.058,552
468.083,548
468.108,558
468.133,577
468.158,583
468.183,571
468.208,565
468.233,586
468.258,620
468.283,632
468.308,595
468.333,520
468.358,441
468.383,379
468.408,324
468.433,248
468.458,137
468.483,0
468.508,-142
468.533,-276
468.558,-398
468.583,-495
468.608,-544
468.633,-524
468.658,-441
468.683,-333
468.708,-241
468.733,-187
468.758,-164
468.783,-160
468.808,-169
468.833,-194
468.858,-236
468.883,-296
468.908,-375
468.933,-474
468.958,-570
468.983,-615
469.008,-559
469.033,-397
469.058,-178
469.083,25
469.108,182
469.133,303
469.158,415
469.183,511
469.208,566
469.233,591
469.258,654
469.283,832
469.308,1129
469.333,1445
469.358,1642
469.383,1647
469.408,1501
469.433,1316
469.458,1194
469.483,1183
469.508,1279
469.533,1442
469.558,1597
469.583,1652
469.608,1527
469.633,1209
469.658,769
469.683,326
469.708,-21
469.733,-242
469.758,-360
469.783,-430
469.808,-501
469.833,-608
469.858,-756
469.883,-926
469.908,-1086
469.933,-1216
469.958,-1305
469.983,-1332
470.008,-1261
470.033,-1061
470.058,-753
470.083,-419
470.108,-155
470.133,0
470.158,83
470.183,160
470.208,257
470.233,350
470.258,404
470.283,421
470.308,431
470.333,454
470.358,482
470.383,499
470.408,505
470.433,509
470.458,508
470.483,477
470.508,408
470.533,332
470.558,299
470.583,335
470.608,410
470.633,469
470.658,483
470.683,465
470.708,446
470.733,439
470.758,432
470.783,415
470.808,394
470.833,383
470.858,382
470.883,380
470.908,368
470.933,352
470.958,338
470.983,329
471.008,318
471.033,303
471.058,287
471.083,268
471.108,237
471.133,192
471.158,155
471.183,160
471.208,228
471.233,342
471.258,456
471.283,526
471.308,544
471.333,532
471.358,519
471.383,520
471.408,527
471.433,525
471.458,500
471.483,454
471.508,402
471.533,362
471.558,336
471.583,307
471.608,253
471.633,168
471.658,70
471.683,-19
471.708,-96
471.733,-172
471.758,-243
471.783,-280
471.808,-246
471.833,-135
471.858,10
471.883,129
471.908,183
471.933,180
471.958,153
471.983,122
472.008,93
472.033,63
472.058,40
472.083,31
472.108,30
472.133,20
472.158,-7
472.183,-44
472.208,-68
472.233,-72
472.258,-63
472.283,-59
472.308,-69
472.333,-88
472.358,-100
472.383,-83
472.408,-17
472.433,101
472.458,248
472.483,375
472.508,444
472.533,454
472.558,440
472.583,445
472.608,476
472.633,507
472.658,508
472.683,479
472.708,444
472.733,422
472.758,408
472.783,387
472.808,356
472.833,337
472.858,347
472.883,372
472.908,376
472.933,338
472.958,272
472.983,225
473.008,235
473.033,301
473.058,387
473.083,452
473.108,476
473.133,465
473.158,433
473.183,392
473.208,348
473.233,306
473.258,271
473.283,245
473.308,218
473.333,180
473.358,123
473.383,54
473.408,-8
473.433,-47
473.458,-56
473.483,-45
473.508,-37
473.533,-44
473.558,-63
473.583,-70
473.608,-44
473.633,26
473.658,131
473.683,249
473.708,356
473.733,429
473.758,461
473.783,457
473.808,436
473.833,418
473.858,412
473.883,411
473.908,404
473.933,392
473.958,384
473.983,385
474.008,393
474.033,398
474.058,396
474.083,390
474.108,383
474.133,363
474.158,320
474.183,262
474.208,218
474.233,221
474.258,275
474.283,347
474.308,391
474.333,383
474.358,328
474.383,249
474.408,159
474.433,64
474.458,-29
474.483,-101
474.508,-131
474.533,-112
474.558,-68
474.583,-34
474.608,-35
474.633,-67
474.658,-104
474.683,-115
474.708,-94
474.733,-57
474.758,-30
474.783,-25
474.808,-21
474.833,10
474.858,89
474.883,202
474.908,316
474.933,404
474.958,456
474.983,478
475.008,477
475.033,457
475.058,422
475.083,386
475.108,363
475.133,356
475.158,360
475.183,362
475.208,355
475.233,338
475.258,311
475.283,280
475.308,250
475.333,224
475.358,199
475.383,165
475.408,116
475.433,67
475.458,47
475.483,80
475.508,166
475.533,273
475.558,364
475.583,411
475.608,410
475.633,377
475.658,333
475.683,297
475.708,279
475.733,276
475.758,278
475.783,275
475.808,267
475.833,257
475.858,244
475.883,224
475.908,200
475.933,181
475.958,172
475.983,163
476.008,133
476.033,76
476.058,20
476.083,12
476.108,80
476.133,200
476.158,318
476.183,387
476.208,405
476.233,399
476.258,396
476.283,400
476.308,396
476.333,375
476.358,341
476.383,304
476.408,267
476.433,228
476.458,185
476.483,143
476.508,108
476.533,79
476.558,49
476.583,8
476.608,-43
476.633,-95
476.658,-129
476.683,-126
476.708,-75
476.733,10
476.758,107
476.783,185
476.808,230
476.833,248
476.858,255
476.883,265
476.908,276
476.933,281
476.958,284
476.983,295
477.008,328
477.033,372
477.058,397
477.083,369
477.108,293
477.133,212
477.158,174
477.183,187
477.208,212
477.233,201
477.258,155
477.283,125
477.308,164
477.333,272
477.358,395
477.383,475
477.408,502
477.433,504
477.458,502
477.483,486
477.508,437
477.533,364
477.558,306
477.583,290
477.608,305
477.633,315
477.658,300
477.683,270
477.708,246
477.733,227
477.758,199
477.783,156
477.808,110
477.833,67
477.858,14
477.883,-63
477.908,-147
477.933,-182
477.958,-125
477.983,9
478.008,156
478.033,255
478.058,294
478.083,302
478.108,312
478.133,330
478.158,346
478.183,355
478.208,365
478.233,378
478.258,389
478.283,390
478.308,380
478.333,362
478.358,334
478.383,288
478.408,227
478.433,158
478.458,90
478.483,20
478.508,-52
478.533,-107
478.558,-112
478.583,-49
478.608,57
478.633,154
478.658,204
478.683,212
478.708,207
478.733,214
478.758,231
478.783,248
478.808,267
478.833,298
478.858,342
478.883,382
478.908,402
478.933,402
478.958,391
478.983,374
479.008,345
479.033,297
479.058,236
479.083,172
479.108,109
479.133,44
479.158,-14
479.183,-36
479.208,12
479.233,132
479.258,281
479.283,402
479.308,461
479.333,462
479.358,434
479.383,398
479.408,362
479.433,328
479.458,302
479.483,292
479.508,294
479.533,296
479.558,283
479.583,251
479.608,206
479.633,160
479.658,117
479.683,75
479.708,27
479.733,-31
479.758,-86
479.783,-111
479.808,-77
479.833,21
479.858,159
479.883,286
479.908,363
479.933,379
479.958,357
479.983,326
480.008,306
480.033,293
480.058,283
480.083,272
480.108,265
480.133,266
480.158,268
480.183,261
480.208,241
480.233,219
480.258,201
480.283,182
480.308,147
480.333,85
480.358,12
480.383,-26
480.408,4
480.433,105
480.458,237
480.483,342
480.508,392
480.533,391
480.558,369
480.583,348
480.608,331
480.633,315
480.658,299
480.683,289
480.708,288
480.733,290
480.758,287
480.783,272
480.808,249
480.833,224
480.858,202
480.883,180
480.908,149
480.933,105
480.958,54
480.983,22
481.008,40
481.033,124
481.058,251
481.083,372
481.108,442
481.133,452
481.158,427
481.183,398
481.208,376
481.233,353
481.258,324
481.283,299
481.308,295
481.333,306
481.358,307
481.383,276
481.408,216
481.433,154
481.458,110
481.483,76
481.508,29
481.533,-40
481.558,-112
481.583,-144
481.608,-113
481.633,-28
481.658,70
481.683,147
481.708,188
481.733,208
481.758,226
481.783,248
481.808,261
481.833,246
481.858,205
481.883,160
481.908,134
481.933,134
481.958,141
481.983,132
482.008,108
482.033,88
482.058,87
482.083,96
482.108,86
482.133,50
482.158,20
482.183,49
482.208,162
482.233,329
482.258,481
482.283,563
482.308,573
482.333,547
482.358,525
482.383,516
482.408,511
482.433,504
482.458,503
482.483,520
482.508,549
482.533,570
482.558,571
482.583,562
482.608,561
482.633,571
482.658,568
482.683,527
482.708,459
482.733,413
482.758,438
482.783,533
482.808,641
482.833,688
482.858,642
482.883,531
482.908,402
482.933,279
482.958,148
482.983,-1
483.008,-152
483.033,-262
483.058,-309
483.083,-312
483.108,-315
483.133,-342
483.158,-390
483.183,-440
483.208,-494
483.233,-567
483.258,-658
483.283,-727
483.308,-718
483.333,-600
483.358,-395
483.383,-160
483.408,53
483.433,223
483.458,351
483.483,445
483.508,504
483.533,527
483.558,520
483.583,501
483.608,489
483.633,488
483.658,493
483.683,490
483.708,473
483.733,450
483.758,436
483.783,434
483.808,431
483.833,403
483.858,343
483.883,275
483.908,245
483.933,283
483.958,377
483.983,481
484.008,548
484.033,554
484.058,512
484.083,448
484.108,384
484.133,330
484.158,288
484.183,259
484.208,245
484.233,242
484.258,243
484.283,239
484.308,227
484.333,207
484.358,186
484.383,167
484.408,146
484.433,114
484.458,67
484.483,22
484.508,11
484.533,54
484.558,143
484.583,239
484.608,304
484.633,322
484.658,310
484.683,292
484.708,280
484.733,270
484.758,260
484.783,253
484.808,255
484.833,266
484.858,274
484.883,266
484.908,242
484.933,208
484.958,176
484.983,146
485.008,110
485.033,57
485.058,-12
485.083,-85
485.108,-132
485.133,-122
485.158,-48
485.183,62
485.208,162
485.233,216
485.258,222
485.283,206
485.308,194
485.333,195
485.358,204
485.383,216
485.408,238
485.433,272
485.458,306
485.483,323
485.508,321
485.533,315
485.558,320
485.583,336
485.608,346
485.633,341
485.658,324
485.683,310
485.708,311
485.733,338
485.758,409
485.783,548
485.808,747
485.833,946
485.858,1058
485.883,1028
485.908,880
485.933,701
485.958,580
485.983,553
486.008,600
486.033,669
486.058,702
486.083,651
486.108,486
486.133,228
486.158,-41
486.183,-219
486.208,-257
486.233,-208
486.258,-184
486.283,-260
486.308,-405
486.333,-514
486.358,-499
486.383,-362
486.408,-182
486.433,-42
486.458,23
486.483,36
486.508,26
486.533,8
486.558,-12
486.583,-26
486.608,-14
486.633,27
486.658,81
486.683,115
486.708,108
486.733,60
486.758,-8
486.783,-72
486.808,-113
486.833,-130
486.858,-139
486.883,-162
486.908,-204
486.933,-237
486.958,-214
486.983,-103
487.008,74
487.033,258
487.058,397
487.083,483
487.108,541
487.133,583
487.158,596
487.183,562
487.208,503
487.233,471
487.258,499
487.283,557
487.308,586
487.333,557
487.358,497
487.383,442
487.408,385
487.433,275
487.458,96
487.483,-81
487.508,-149
487.533,-49
487.558,168
487.583,407
487.608,614
487.633,796
487.658,956
487.683,1038
487.708,967
487.733,742
487.758,483
487.783,333
487.808,343
487.833,425
487.858,449
487.883,366
487.908,234
487.933,140
487.958,112
487.983,106
488.008,65
488.033,-22
488.058,-129
488.083,-216
488.108,-253
488.133,-218
488.158,-101
488.183,70
488.208,237
488.233,337
488.258,351
488.283,314
488.308,273
488.333,244
488.358,215
488.383,177
488.408,150
488.433,162
488.458,212
488.483,260
488.508,267
488.533,234
488.558,201
488.583,201
488.608,222
488.633,222
488.658,176
488.683,102
488.708,54
488.733,76
488.758,168
488.783,291
488.808,395
488.833,453
488.858,466
488.883,449
488.908,418
488.933,385
488.958,359
488.983,350
489.008,361
489.033,384
489.058,402
489.083,404
489.108,390
489.133,370
489.158,353
489.183,327
489.208,266
489.233,139
489.258,-57
489.283,-290
489.308,-487
489.333,-575
489.358,-518
489.383,-342
489.408,-119
489.433,75
489.458,203
489.483,270
489.508,301
489.533,312
489.558,306
489.583,290
489.608,278
489.633,289
489.658,316
489.683,336
489.708,327
489.733,294
489.758,265
489.783,254
489.808,248
489.833,215
489.858,145
489.883,66
489.908,24
489.933,46
489.958,115
489.983,195
490.008,256
490.033,294
490.058,320
490.083,344
490.108,363
490.133,374
490.158,380
490.183,385
490.208,395
490.233,413
490.258,433
490.283,449
490.308,450
490.333,434
490.358,402
490.383,361
490.408,310
490.433,246
490.458,172
490.483,109
490.508,84
490.533,109
490.558,159
490.583,190
490.608,175
490.633,131
490.658,93
490.683,84
490.708,91
490.733,92
490.758,81
490.783,76
490.808,94
490.833,126
490.858,148
490.883,149
490.908,138
490.933,135
490.958,139
490.983,131
491.008,101
491.033,67
491.058,64
491.083,115
491.108,209
491.133,314
491.158,397
491.183,447
491.208,466
491.233,464
491.258,446
491.283,418
491.308,385
491.333,352
491.358,327
491.383,315
491.408,316
491.433,324
491.458,329
491.483,317
491.508,282
491.533,222
491.558,140
491.583,53
491.608,-5
491.633,-1
491.658,78
491.683,209
491.708,342
491.733,437
491.758,484
491.783,496
491.808,478
491.833,421
491.858,320
491.883,198
491.908,102
491.933,62
491.958,73
491.983,101
492.008,119
492.033,121
492.058,116
492.083,108
492.108,97
492.133,89
492.158,88
492.183,89
492.208,75
492.233,40
492.258,8
492.283,24
492.308,106
492.333,225
492.358,320
492.383,357
492.408,351
492.433,343
492.458,351
492.483,366
492.508,372
492.533,372
492.558,386
492.583,414
492.608,439
492.633,441
492.658,425
492.683,408
492.708,394
492.733,367
492.758,311
492.783,228
492.808,136
492.833,39
492.858,-70
492.883,-188
492.908,-268
492.933,-257
492.958,-141
492.983,30
493.008,182
493.033,267
493.058,297
493.083,308
493.108,322
493.133,334
493.158,334
493.183,328
493.208,329
493.233,338
493.258,346
493.283,340
493.308,323
493.333,303
493.358,284
493.383,262
493.408,238
493.433,216
493.458,198
493.483,172
493.508,130
493.533,84
493.558,66
493.583,100
493.608,182
493.633,274
493.658,336
493.683,350
493.708,326
493.733,288
493.758,254
493.783,233
493.808,225
493.833,226
493.858,228
493.883,223
493.908,207
493.933,180
493.958,145
493.983,106
494.008,73
494.033,59
494.058,62
494.083,67
494.108,60
494.133,42
494.158,41
494.183,84
494.208,170
494.233,268
494.258,341
494.283,373
494.308,375
494.333,365
494.358,352
494.383,339
494.408,336
494.433,352
494.458,385
494.483,416
494.508,425
494.533,414
494.558,401
494.583,402
494.608,404
494.633,375
494.658,294
494.683,169
494.708,29
494.733,-91
494.758,-169
494.783,-193
494.808,-161
494.833,-86
494.858,3
494.883,86
494.908,156
494.933,231
494.958,326
494.983,433
495.008,526
495.033,582
495.058,603
495.083,609
495.108,614
495.133,615
495.158,598
495.183,557
495.208,502
495.233,446
495.258,392
495.283,328
495.308,247
495.333,159
495.358,88
495.383,56
495.408,67
495.433,107
495.458,148
495.483,165
495.508,142
495.533,83
495.558,9
495.583,-50
495.608,-80
495.633,-87
495.658,-98
495.683,-139
495.708,-211
495.733,-293
495.758,-357
495.783,-394
495.808,-415
495.833,-431
495.858,-433
495.883,-393
495.908,-293
495.933,-147
495.958,7
495.983,137
496.008,246
496.033,359
496.058,496
496.083,645
496.108,768
496.133,841
496.158,868
496.183,874
496.208,874
496.233,860
496.258,822
496.283,771
496.308,739
496.333,749
496.358,785
496.383,807
496.408,792
496.433,762
496.458,757
496.483,790
496.508,828
496.533,832
496.558,800
496.583,760
496.608,726
496.633,668
496.658,544
496.683,366
496.708,197
496.733,95
496.758,51
496.783,12
496.808,-36
496.833,-39
496.858,62
496.883,227
496.908,318
496.933,215
496.958,-51
496.983,-323
497.008,-464
497.033,-490
497.058,-547
497.083,-759
497.108,-1117
497.133,-1495
497.158,-1761
497.183,-1855
497.208,-1770
497.233,-1516
497.258,-1123
497.283,-666
497.308,-254
497.333,41
497.358,247
497.383,453
497.408,723
497.433,1036
497.458,1320
497.483,1524
497.508,1653
497.533,1736
497.558,1781
497.583,1775
497.608,1718
497.633,1636
497.658,1554
