df_hash,22ZHK4.QRYGM8
481.496,0.968
481.526,0.972
481.556,0.970
481.586,0.964
481.616,0.967
481.646,0.969
481.676,0.966
481.706,0.969
481.736,0.960
481.766,0.965
481.796,0.973
481.826,0.969
481.856,0.969
481.886,0.968
481.916,0.963
481.946,0.967
481.976,0.968
482.006,0.971
482.036,0.966
482.066,0.966
482.096,0.969
482.126,0.962
482.156,0.968
482.186,0.968
482.216,0.966
482.246,0.970
482.276,0.962
482.306,0.966
482.336,0.966
482.366,0.969
482.396,0.963
482.426,0.967
482.456,0.964
482.486,0.973
482.516,0.968
482.546,0.961
482.576,0.969
482.606,0.968
482.636,0.964
482.666,0.967
482.696,0.967
482.726,0.965
482.756,0.969
482.786,0.960
482.816,0.966
482.846,0.969
482.876,0.965
482.906,0.967
482.936,0.963
482.966,0.963
482.996,0.970
483.026,0.968
483.056,0.967
483.086,0.971
483.116,0.961
483.146,0.970
483.176,0.968
483.206,0.962
483.236,0.964
483.266,0.965
483.296,0.964
483.326,0.966
483.356,0.971
483.386,0.967
483.416,0.962
483.446,0.968
483.476,0.969
483.506,0.960
483.536,0.969
483.566,0.963
483.596,0.964
483.626,0.968
483.656,0.969
483.686,0.968
483.716,0.967
483.746,0.963
483.776,0.967
483.806,0.971
483.836,0.968
483.866,0.968
483.896,0.965
483.926,0.970
483.956,0.967
483.986,0.971
484.016,0.972
484.046,0.966
484.076,0.969
484.106,0.973
484.136,0.963
484.166,0.966
484.196,0.962
484.226,0.964
484.256,0.968
484.286,0.974
484.316,0.969
484.346,0.967
484.376,0.966
484.406,0.967
484.436,0.969
484.466,0.969
484.496,0.964
484.526,0.966
484.556,0.968
484.586,0.969
484.616,0.967
484.646,0.968
484.676,0.967
484.706,0.965
484.736,0.968
484.766,0.970
484.796,0.965
484.826,0.973
484.856,0.969
484.886,0.967
484.916,0.970
484.946,0.970
484.976,0.968
485.006,0.966
485.036,0.969
485.066,0.964
485.096,0.971
485.126,0.968
485.156,0.966
485.186,0.969
485.216,0.967
485.246,0.969
485.276,0.970
485.306,0.968
485.336,0.968
485.366,0.971
485.396,0.969
485.426,0.968
485.456,0.971
485.486,0.961
485.516,0.970
485.546,0.969
485.576,0.971
485.606,0.965
485.636,0.966
485.666,0.966
485.696,0.967
485.726,0.967
485.756,0.969
485.786,0.963
485.816,0.968
485.846,0.970
485.876,0.967
485.906,0.968
485.936,0.969
485.966,0.967
485.996,0.973
486.026,0.968
486.056,0.967
486.086,0.970
486.116,0.969
486.146,0.966
486.176,0.972
486.206,0.971
486.236,0.971
486.266,0.965
486.296,0.963
486.326,0.970
486.356,0.969
486.386,0.968
486.416,0.966
486.446,0.970
486.476,0.971
486.506,0.970
486.536,0.973
486.566,0.970
486.596,0.962
486.626,0.972
486.656,0.969
486.686,0.967
486.716,0.968
486.746,0.970
486.776,0.969
486.806,0.970
486.836,0.966
486.866,0.967
486.896,0.968
486.926,0.971
486.956,0.967
486.986,0.971
487.016,0.969
487.046,0.966
487.076,0.966
487.106,0.971
487.136,0.967
487.166,0.973
487.196,0.964
487.226,0.965
487.256,0.972
487.286,0.968
487.316,0.969
487.346,0.970
487.376,0.962
487.406,0.968
487.436,0.973
487.466,0.966
487.496,0.967
487.526,0.968
487.556,0.966
487.586,0.970
487.616,0.968
487.646,0.966
487.676,0.966
487.706,0.967
487.736,0.971
487.766,0.969
487.796,0.968
487.826,0.968
487.856,0.971
487.886,0.968
487.916,0.971
487.946,0.968
487.976,0.962
488.006,0.969
488.036,0.969
488.066,0.969
488.096,0.974
488.126,0.964
488.156,0.964
488.186,0.973
488.216,0.966
488.246,0.966
488.276,0.968
488.306,0.967
488.336,0.966
488.366,0.972
488.396,0.966
488.426,0.968
488.456,0.967
488.486,0.964
488.516,0.971
488.546,0.964
488.576,0.967
488.606,0.971
488.636,0.964
488.666,0.970
488.696,0.968
488.726,0.963
488.756,0.970
488.786,0.971
488.816,0.967
488.846,0.969
488.876,0.962
488.906,0.966
488.936,0.973
488.966,0.966
488.996,0.965
489.026,0.971
489.056,0.966
489.086,0.967
489.116,0.970
489.146,0.968
489.176,0.965
489.206,0.972
489.236,0.969
489.266,0.962
489.296,0.972
489.326,0.971
489.356,0.965
489.386,0.970
489.416,0.965
489.446,0.963
489.476,0.965
489.506,0.972
489.536,0.969
489.566,0.969
489.596,0.960
489.626,0.972
489.656,0.973
489.686,0.967
489.716,0.964
489.746,0.967
489.776,0.968
489.806,0.965
489.836,0.967
489.866,0.969
489.896,0.970
489.926,0.968
489.956,0.969
489.986,0.966
490.016,0.965
490.046,0.970
490.076,0.971
490.106,0.964
490.136,0.963
490.166,0.971
490.196,0.968
490.226,0.970
490.256,0.965
490.286,0.964
490.316,0.972
490.346,0.966
490.376,0.965
490.406,0.966
490.436,0.965
490.466,0.969
490.496,0.966
490.526,0.966
490.556,0.969
490.586,0.972
490.616,0.967
490.646,0.964
490.676,0.968
490.706,0.971
490.736,0.969
490.766,0.966
490.796,0.967
490.826,0.969
490.856,0.973
490.886,0.967
490.916,0.973
490.946,0.964
490.976,0.971
491.006,0.967
491.036,0.966
491.066,0.969
491.096,0.961
491.126,0.969
491.156,0.968
491.186,0.966
491.216,0.968
491.246,0.969
491.276,0.967
491.306,0.965
491.336,0.971
491.366,0.961
491.396,0.967
491.426,0.968
491.456,0.964
491.486,0.969
491.516,0.967
491.546,0.969
491.576,0.972
491.606,0.965
491.636,0.968
491.666,0.969
491.696,0.963
491.726,0.966
491.756,0.966
491.786,0.965
491.816,0.969
491.846,0.968
491.876,0.965
491.906,0.975
491.936,0.969
491.966,0.963
491.996,0.964
492.026,0.968
492.056,0.966
492.086,0.973
492.116,0.966
492.146,0.965
492.176,0.970
492.206,0.971
492.236,0.969
492.266,0.968
492.296,0.962
492.326,0.967
492.356,0.970
492.386,0.966
492.416,0.966
492.446,0.969
492.476,0.967
492.506,0.968
492.536,0.966
492.566,0.967
492.596,0.967
492.626,0.969
492.656,0.964
492.686,0.967
492.716,0.970
492.746,0.964
492.776,0.971
492.806,0.969
492.836,0.965
492.866,0.971
492.896,0.971
492.926,0.967
492.956,0.969
492.986,0.961
493.016,0.968
493.046,0.975
493.076,0.967
493.106,0.966
493.136,0.966
493.166,0.966
493.196,0.970
493.226,0.968
493.256,0.967
493.286,0.968
493.316,0.970
493.346,0.968
493.376,0.967
493.406,0.965
493.436,0.971
493.466,0.969
493.496,0.973
493.526,0.963
493.556,0.963
493.586,0.968
493.616,0.967
493.646,0.969
493.676,0.966
493.706,0.964
493.736,0.973
493.766,0.970
493.796,0.966
493.826,0.969
493.856,0.968
493.886,0.970
493.916,0.970
493.946,0.967
493.976,0.969
494.006,0.962
494.036,0.969
494.066,0.969
494.096,0.963
494.126,0.969
494.156,0.975
494.186,0.967
494.216,0.969
494.246,0.968
494.276,0.963
494.306,0.970
494.336,0.970
494.366,0.964
494.396,0.969
494.426,0.963
494.456,0.972
494.486,0.967
494.516,0.966
494.546,0.966
494.576,0.967
494.606,0.968
494.636,0.965
494.666,0.966
494.696,0.970
494.726,0.968
494.756,0.965
494.786,0.965
494.816,0.969
494.846,0.970
494.876,0.970
494.906,0.966
494.936,0.965
494.966,0.968
494.996,0.969
495.026,0.969
495.056,0.969
495.086,0.964
495.116,0.974
495.146,0.967
495.176,0.967
495.206,0.970
495.236,0.968
495.266,0.968
495.296,0.965
495.326,0.970
495.356,0.968
495.386,0.970
495.416,0.963
495.446,0.972
495.476,0.969
495.506,0.969
495.536,0.967
495.566,0.965
495.596,0.966
495.626,0.968
495.656,0.967
495.686,0.975
495.716,0.970
495.746,0.964
495.776,0.971
495.806,0.969
495.836,0.965
495.866,0.966
495.896,0.969
495.926,0.969
495.956,0.972
495.986,0.968
496.016,0.968
496.046,0.971
496.076,0.963
496.106,0.963
496.136,0.970
496.166,0.967
496.196,0.967
496.226,0.968
496.256,0.967
496.286,0.969
496.316,0.968
496.346,0.972
496.376,0.968
496.406,0.961
496.436,0.971
496.466,0.969
496.496,0.965
496.526,0.968
496.556,0.969
496.586,0.968
496.616,0.971
496.646,0.966
496.676,0.968
496.706,0.972
496.736,0.968
496.766,0.964
496.796,0.964
496.826,0.971
496.856,0.969
496.886,0.971
496.916,0.964
496.946,0.966
496.976,0.968
497.006,0.967
497.036,0.974
497.066,0.972
497.096,0.961
497.126,0.969
497.156,0.971
497.186,0.967
497.216,0.966
497.246,0.966
497.276,0.968
497.306,0.969
497.336,0.969
497.366,0.969
497.396,0.970
497.426,0.973
497.456,0.969
497.486,0.967
497.516,0.963
497.546,0.972
497.576,0.972
497.606,0.970
497.636,0.965
497.666,0.965
497.696,0.972
497.726,0.972
497.756,0.971
497.786,0.969
497.816,0.962
497.846,0.974
497.876,0.971
497.906,0.968
497.936,0.968
497.966,0.964
497.996,0.970
498.026,0.969
498.056,0.969
498.086,0.969
498.116,0.967
498.146,0.970
498.176,0.968
498.206,0.965
498.236,0.966
498.266,0.971
498.296,0.966
498.326,0.970
498.356,0.969
498.386,0.964
498.416,0.967
498.446,0.968
498.476,0.971
498.506,0.971
498.536,0.965
498.566,0.968
498.596,0.973
498.626,0.968
498.656,0.967
498.686,0.971
498.716,0.969
498.746,0.969
498.776,0.968
498.806,0.970
498.836,0.968
498.866,0.973
498.896,0.970
498.926,0.964
498.956,0.968
498.986,0.974
499.016,0.971
499.046,0.970
499.076,0.966
499.106,0.964
499.136,0.968
499.166,0.971
499.196,0.967
499.226,0.969
499.256,0.962
499.286,0.974
499.316,0.970
499.346,0.965
499.376,0.968
499.406,0.967
499.436,0.968
499.466,0.969
499.496,0.967
499.526,0.971
499.556,0.968
499.586,0.967
499.616,0.971
499.646,0.971
499.676,0.964
499.706,0.969
499.736,0.965
499.766,0.967
499.796,0.966
499.826,0.967
499.856,0.973
499.886,0.973
499.916,0.960
499.946,0.967
499.976,0.972
500.006,0.968
500.036,0.970
500.066,0.968
500.096,0.966
500.126,0.968
500.156,0.968
500.186,0.968
500.216,0.971
500.246,0.963
500.276,0.968
500.306,0.973
500.336,0.966
500.366,0.970
500.396,0.966
500.426,0.967
500.456,0.970
500.486,0.971
500.516,0.969
500.546,0.966
500.576,0.964
500.606,0.970
500.636,0.970
500.666,0.966
500.696,0.969
500.726,0.968
500.756,0.968
500.786,0.969
500.816,0.970
500.846,0.971
500.876,0.971
500.906,0.969
500.936,0.965
500.966,0.970
500.996,0.970
501.026,0.970
501.056,0.967
501.086,0.967
501.116,0.969
501.146,0.972
501.176,0.969
501.206,0.970
501.236,0.969
501.266,0.971
501.296,0.970
501.326,0.964
501.356,0.968
501.386,0.966
501.416,0.970
501.446,0.966
501.476,0.964
501.506,0.974
501.536,0.971
501.566,0.966
501.596,0.962
501.626,0.969
501.656,0.967
501.686,0.968
501.716,0.963
501.746,0.967
501.776,0.968
501.806,0.970
501.836,0.970
501.866,0.966
501.896,0.966
501.926,0.973
501.956,0.970
501.986,0.967
502.016,0.964
502.046,0.968
502.076,0.970
502.106,0.969
502.136,0.970
502.166,0.965
502.196,0.972
502.226,0.970
502.256,0.966
502.286,0.965
502.316,0.972
502.346,0.964
502.376,0.971
502.406,0.962
502.436,0.968
502.466,0.972
502.496,0.970
502.526,0.971
502.556,0.969
502.586,0.964
502.616,0.965
502.646,0.970
502.676,0.968
502.706,0.967
502.736,0.968
502.766,0.967
502.796,0.972
502.826,0.967
502.856,0.966
502.886,0.967
502.916,0.967
502.946,0.970
502.976,0.965
503.006,0.968
503.036,0.972
503.066,0.966
503.096,0.972
503.126,0.970
503.156,0.963
503.186,0.967
503.216,0.968
503.246,0.973
503.276,0.971
503.306,0.967
503.336,0.967
503.366,0.970
503.396,0.970
503.426,0.966
503.456,0.965
503.486,0.966
503.516,0.972
503.546,0.968
503.576,0.966
503.606,0.971
503.636,0.969
503.666,0.971
503.696,0.964
503.726,0.965
503.756,0.971
503.786,0.965
503.816,0.974
503.846,0.971
503.876,0.963
503.906,0.967
503.936,0.972
503.966,0.967
503.996,0.970
504.026,0.963
504.056,0.968
504.086,0.968
504.116,0.963
504.146,0.969
504.176,0.964
504.206,0.968
504.236,0.966
504.266,0.968
504.296,0.968
504.326,0.965
504.356,0.971
504.386,0.971
504.416,0.965
504.446,0.961
504.476,0.976
504.506,0.966
504.536,0.971
504.566,0.967
504.596,0.960
504.626,0.966
504.656,0.968
504.686,0.968
504.716,0.969
504.746,0.963
504.776,0.973
504.806,0.971
504.836,0.962
504.866,0.964
504.896,0.967
504.926,0.966
504.956,0.969
504.986,0.969
505.016,0.968
505.046,0.968
505.076,0.967
505.106,0.968
505.136,0.968
505.166,0.963
505.196,0.971
505.226,0.970
505.256,0.970
505.286,0.965
505.316,0.963
505.346,0.972
505.376,0.969
505.406,0.969
505.436,0.968
505.466,0.964
505.496,0.971
505.526,0.969
505.556,0.967
505.586,0.968
505.616,0.969
505.646,0.967
505.676,0.965
505.706,0.968
505.736,0.963
505.766,0.970
505.796,0.970
505.826,0.968
505.856,0.965
505.886,0.970
505.916,0.971
505.946,0.967
505.976,0.965
506.006,0.967
506.036,0.971
506.066,0.970
506.096,0.965
506.126,0.969
506.156,0.965
506.186,0.972
506.216,0.971
506.246,0.964
506.276,0.969
506.306,0.966
506.336,0.970
506.366,0.965
506.396,0.957
506.426,0.957
506.456,0.975
506.486,0.976
506.516,0.963
506.546,0.970
506.576,0.965
506.606,0.972
506.636,0.965
506.666,0.966
506.696,0.974
506.726,0.967
506.756,0.955
506.786,0.967
506.816,0.961
506.846,0.976
506.876,0.972
506.906,0.968
506.936,0.963
506.966,0.959
506.996,0.960
507.026,0.934
507.056,0.939
507.086,0.938
507.116,0.963
507.146,0.997
507.176,1.000
507.206,0.991
507.236,0.988
507.266,0.970
507.296,0.960
507.326,0.967
507.356,0.970
507.386,0.953
507.416,0.897
507.446,0.917
507.476,0.951
507.506,0.979
507.536,0.981
507.566,0.983
507.596,0.985
507.626,0.974
507.656,0.946
507.686,0.926
507.716,0.956
507.746,0.969
507.776,0.969
507.806,0.983
507.836,0.980
507.866,0.961
507.896,0.941
507.926,0.936
507.956,0.950
507.986,0.964
508.016,0.974
508.046,0.971
508.076,0.991
508.106,0.956
508.136,0.962
508.166,0.958
508.196,0.962
508.226,0.961
508.256,0.961
508.286,0.958
508.316,0.956
508.346,0.964
508.376,0.958
508.406,0.964
508.436,0.969
508.466,0.960
508.496,0.964
508.526,0.957
508.556,0.954
508.586,0.960
508.616,0.964
508.646,0.966
508.676,0.966
508.706,0.957
508.736,0.960
508.766,0.965
508.796,0.961
508.826,0.964
508.856,0.963
508.886,0.960
508.916,0.960
508.946,0.962
508.976,0.960
509.006,0.962
509.036,0.960
509.066,0.965
509.096,0.962
509.126,0.963
509.156,0.954
509.186,0.964
509.216,0.954
509.246,0.974
509.276,0.982
509.306,0.982
509.336,0.957
509.366,0.937
509.396,0.907
509.426,0.924
509.456,0.955
509.486,1.014
509.516,1.038
509.546,1.031
509.576,0.990
509.606,0.991
509.636,0.955
509.666,0.907
509.696,0.905
509.726,0.903
509.756,1.006
509.786,0.988
509.816,0.993
509.846,1.011
509.876,1.003
509.906,0.965
509.936,0.935
509.966,0.922
509.996,0.921
510.026,0.925
510.056,0.982
510.086,0.990
510.116,0.990
510.146,0.993
510.176,0.988
510.206,0.949
510.236,0.863
510.266,0.846
510.296,0.956
510.326,1.022
510.356,1.037
510.386,1.022
510.416,0.996
510.446,0.959
510.476,0.922
510.506,0.915
510.536,0.964
510.566,0.978
510.596,0.995
510.626,0.992
510.656,0.995
510.686,0.986
510.716,0.891
510.746,0.837
510.776,0.778
510.806,0.949
510.836,0.965
510.866,1.035
510.896,1.110
510.926,1.104
510.956,1.159
510.986,1.174
511.016,1.067
511.046,1.028
511.076,1.028
511.106,1.068
511.136,1.007
511.166,0.919
511.196,0.835
511.226,0.786
511.256,0.856
511.286,0.847
511.316,0.848
511.346,0.902
511.376,0.995
511.406,1.034
511.436,1.109
511.466,1.013
511.496,0.951
511.526,0.953
511.556,0.941
511.586,0.925
511.616,0.912
511.646,0.925
511.676,0.956
511.706,0.948
511.736,0.974
511.766,0.970
511.796,0.967
511.826,0.994
511.856,0.996
511.886,0.978
511.916,0.949
511.946,0.945
511.976,0.932
512.006,0.932
512.036,0.929
512.066,0.934
512.096,0.946
512.126,0.971
512.156,0.970
512.186,0.963
512.216,1.009
512.246,0.964
512.276,0.988
512.306,1.048
512.336,0.973
512.366,0.964
512.396,0.958
512.426,0.926
512.456,0.929
512.486,0.929
512.516,0.985
512.546,0.968
512.576,0.952
512.606,0.980
512.636,0.994
512.666,0.960
512.696,0.939
512.726,0.961
512.756,0.988
512.786,0.962
512.816,0.974
512.846,0.973
512.876,0.955
512.906,0.888
512.936,0.915
512.966,0.928
512.996,0.946
513.026,0.966
513.056,0.984
513.086,1.031
513.116,0.958
513.146,0.974
513.176,0.951
513.206,0.953
513.236,0.978
513.266,0.976
513.296,1.025
513.326,1.004
513.356,1.007
513.386,1.008
513.416,0.948
513.446,0.953
513.476,0.945
513.506,0.961
513.536,0.948
513.566,0.933
513.596,0.904
513.626,0.934
513.656,0.912
513.686,0.931
513.716,1.077
513.746,1.087
513.776,1.097
513.806,1.054
513.836,1.028
513.866,0.995
513.896,0.949
513.926,0.913
513.956,0.930
513.986,0.929
514.016,0.947
514.046,0.980
514.076,0.968
514.106,0.976
514.136,0.966
514.166,0.960
514.196,0.968
514.226,0.960
514.256,1.027
514.286,0.962
514.316,0.911
514.346,0.950
514.376,0.984
514.406,0.989
514.436,0.987
514.466,0.992
514.496,0.980
514.526,0.949
514.556,0.909
514.586,0.891
514.616,0.895
514.646,0.946
514.676,0.947
514.706,0.973
514.736,1.020
514.766,0.973
514.796,0.968
514.826,0.983
514.856,0.991
514.886,1.006
514.916,0.970
514.946,0.953
514.976,0.962
515.006,1.036
515.036,1.039
515.066,0.958
515.096,0.975
515.126,0.989
515.156,0.987
515.186,1.025
515.216,1.024
515.246,0.971
515.276,0.947
515.306,0.910
515.336,0.933
515.366,0.954
515.396,0.966
515.426,0.981
515.456,0.994
515.486,0.993
515.516,0.984
515.546,0.998
515.576,0.978
515.606,0.968
515.636,0.978
515.666,0.979
515.696,0.960
515.726,0.954
515.756,0.969
515.786,0.974
515.816,0.967
515.846,0.978
515.876,0.995
515.906,0.976
515.936,0.983
515.966,0.962
515.996,0.948
516.026,0.959
516.056,0.962
516.086,0.959
516.116,0.968
516.146,0.972
516.176,0.970
516.206,0.951
516.236,0.962
516.266,0.963
516.296,0.974
516.326,0.977
516.356,0.980
516.386,0.990
516.416,0.992
516.446,0.978
516.476,0.973
516.506,0.983
516.536,0.985
516.566,0.969
516.596,0.959
516.626,0.956
516.656,0.957
516.686,0.966
516.716,0.966
516.746,1.015
516.776,0.968
516.806,0.968
516.836,0.975
516.866,0.968
516.896,0.959
516.926,0.972
516.956,0.973
516.986,0.967
517.016,0.971
517.046,0.981
517.076,0.978
517.106,0.976
517.136,0.973
517.166,0.971
517.196,0.962
517.226,0.962
517.256,0.969
517.286,0.961
517.316,0.967
517.346,0.967
517.376,0.965
517.406,0.958
517.436,0.961
517.466,0.964
517.496,0.967
517.526,0.968
517.556,0.974
517.586,0.966
517.616,0.971
517.646,0.973
517.676,0.979
517.706,0.971
517.736,0.968
517.766,0.966
517.796,0.971
517.826,0.968
517.856,0.970
517.886,0.967
517.916,0.974
517.946,0.966
517.976,0.963
518.006,0.969
518.036,0.965
518.066,0.965
518.096,0.979
518.126,0.973
518.156,0.972
518.186,0.965
518.216,1.017
518.246,0.970
518.276,0.975
518.306,0.964
518.336,0.967
518.366,0.972
518.396,0.969
518.426,0.969
518.456,0.972
518.486,0.967
518.516,0.974
518.546,0.969
518.576,0.970
518.606,0.973
518.636,0.973
518.666,0.967
518.696,0.966
518.726,0.971
518.756,0.973
518.786,0.965
518.816,0.962
518.846,0.968
518.876,0.975
518.906,0.970
518.936,0.959
518.966,0.965
518.996,0.969
519.026,0.970
519.056,0.974
519.086,0.972
519.116,0.968
519.146,0.977
519.176,0.970
519.206,0.973
519.236,0.976
519.266,0.971
519.296,0.974
519.326,0.969
519.356,0.971
519.386,0.976
519.416,0.976
519.446,0.965
519.476,0.964
519.506,0.970
519.536,0.976
519.566,0.970
519.596,0.970
519.626,0.973
519.656,0.972
519.686,0.974
519.716,0.972
519.746,0.970
519.776,0.975
519.806,0.973
519.836,0.968
519.866,0.980
519.896,0.993
519.926,1.021
519.956,1.024
519.986,1.062
520.016,1.109
520.046,1.055
520.076,1.037
520.106,1.041
520.136,0.934
520.166,0.993
520.196,0.987
520.226,1.028
520.256,0.960
520.286,0.869
520.316,0.916
520.346,0.931
520.376,0.910
520.406,0.879
520.436,0.906
520.466,0.940
520.496,0.944
520.526,0.955
520.556,0.953
520.586,0.954
520.616,0.957
520.646,0.953
520.676,0.936
520.706,0.948
520.736,0.947
520.766,0.943
520.796,0.960
520.826,0.965
520.856,0.954
520.886,0.960
520.916,0.964
520.946,0.968
520.976,0.965
521.006,0.962
521.036,0.965
521.066,0.963
521.096,0.961
521.126,0.962
521.156,0.966
521.186,0.959
521.216,0.971
521.246,0.966
521.276,0.961
521.306,0.964
521.336,0.968
521.366,0.972
521.396,0.966
521.426,0.965
521.456,0.960
521.486,0.958
521.516,0.965
521.546,0.965
521.576,0.969
521.606,0.963
521.636,0.962
521.666,0.973
521.696,0.976
521.726,0.970
521.756,0.964
521.786,0.962
521.816,0.965
521.846,0.958
521.876,0.958
521.906,0.969
521.936,0.952
521.966,0.948
521.996,0.923
522.026,0.882
522.056,0.919
522.086,0.965
522.116,0.983
522.146,0.996
522.176,1.001
522.206,0.917
522.236,0.917
522.266,0.903
522.296,0.953
522.326,0.970
522.356,0.984
522.386,0.965
522.416,0.959
522.446,0.974
522.476,0.960
522.506,0.973
522.536,0.978
522.566,0.972
522.596,0.979
522.626,0.980
522.656,0.977
522.686,0.987
522.716,0.975
522.746,0.985
522.776,0.980
522.806,0.995
522.836,0.995
522.866,0.986
522.896,0.986
522.926,0.990
522.956,0.987
522.986,0.977
523.016,0.975
523.046,0.969
523.076,0.975
523.106,0.979
523.136,0.970
523.166,0.956
523.196,0.951
523.226,0.959
523.256,0.964
523.286,0.963
523.316,0.968
523.346,0.979
523.376,1.007
523.406,0.969
523.436,0.969
523.466,0.986
523.496,0.960
523.526,0.977
523.556,0.971
523.586,0.961
523.616,0.973
523.646,0.964
523.676,0.970
523.706,0.963
523.736,0.967
523.766,0.966
523.796,0.982
523.826,0.965
523.856,0.968
523.886,0.958
523.916,0.960
523.946,0.972
523.976,0.964
524.006,0.949
524.036,0.962
524.066,0.961
524.096,0.958
524.126,0.961
524.156,0.952
524.186,0.952
524.216,0.966
524.246,0.956
524.276,0.960
524.306,0.973
524.336,1.050
524.366,0.994
524.396,0.929
524.426,0.952
524.456,0.942
524.486,0.967
524.516,0.977
524.546,0.987
524.576,0.975
524.606,0.961
524.636,0.956
524.666,0.974
524.696,0.999
524.726,0.975
524.756,0.956
524.786,0.955
524.816,0.958
524.846,0.949
524.876,0.955
524.906,0.966
524.936,0.974
524.966,0.978
524.996,0.978
525.026,0.968
525.056,0.967
525.086,0.974
525.116,0.967
525.146,0.957
525.176,0.968
525.206,0.976
525.236,0.968
525.266,0.970
525.296,0.964
525.326,0.973
525.356,0.979
525.386,0.964
525.416,0.968
525.446,0.971
525.476,0.961
525.506,0.965
