df_hash,22ZHK4.LYE8RS
176.398,0.991
176.428,1.006
176.458,0.995
176.488,1.010
176.518,1.001
176.548,0.996
176.578,0.987
176.608,1.007
176.638,1.002
176.668,1.012
176.698,1.000
176.728,0.990
176.758,0.993
176.788,0.991
176.818,1.007
176.848,1.001
176.878,1.008
176.908,1.002
176.938,0.994
176.968,0.995
176.998,0.997
177.028,1.004
177.058,1.004
177.088,0.997
177.118,1.000
177.148,1.001
177.178,0.997
177.208,0.999
177.238,1.001
177.268,1.000
177.298,1.003
177.328,0.999
177.358,1.004
177.388,1.000
177.418,0.997
177.448,1.002
177.478,1.007
177.508,0.999
177.538,0.998
177.568,1.000
177.598,1.002
177.628,1.001
177.658,1.002
177.688,1.000
177.718,1.002
177.748,1.001
177.778,1.000
177.808,1.002
177.838,0.999
177.868,1.001
177.898,0.996
177.928,0.999
177.958,1.002
177.988,1.004
178.018,1.001
178.048,0.999
178.078,1.000
178.108,1.016
178.138,1.007
178.168,1.011
178.198,0.992
178.228,1.003
178.258,0.997
178.288,1.000
178.318,0.996
178.348,0.994
178.378,0.996
178.408,1.003
178.438,0.997
178.468,1.037
178.498,0.995
178.528,1.024
178.558,1.003
178.588,0.993
178.618,0.990
178.648,0.995
178.678,0.998
178.708,0.998
178.738,0.999
178.768,1.006
178.798,0.996
178.828,0.995
178.858,1.015
178.888,1.002
178.918,1.008
178.948,1.003
178.978,0.998
179.008,0.993
179.038,0.998
179.068,1.011
179.098,1.006
179.128,0.999
179.158,0.998
179.188,1.007
179.218,0.998
179.248,0.999
179.278,1.006
179.308,0.995
179.338,0.999
179.368,1.006
179.398,1.004
179.428,1.003
179.458,1.008
179.488,0.999
179.518,0.996
179.548,1.000
179.578,1.013
179.608,1.000
179.638,1.004
179.668,0.990
179.698,1.001
179.728,1.002
179.758,1.000
179.788,1.011
179.818,0.998
179.848,1.005
179.878,1.004
179.908,1.004
179.938,1.002
179.968,0.986
179.998,0.995
180.028,0.994
180.058,1.006
180.088,0.998
180.118,1.000
180.148,1.004
180.178,0.998
180.208,0.996
180.238,1.002
180.268,1.004
180.298,1.002
180.328,1.000
180.358,1.001
180.388,1.002
180.418,1.000
180.448,0.999
180.478,1.000
180.508,1.003
180.538,1.004
180.568,1.012
180.598,0.995
180.628,0.995
180.658,1.003
180.688,0.997
180.718,0.996
180.748,0.999
180.778,1.000
180.808,1.002
180.838,1.005
180.868,0.996
180.898,0.999
180.928,1.001
180.958,1.000
180.988,0.993
181.018,0.999
181.048,0.996
181.078,1.004
181.108,1.009
181.138,1.006
181.168,1.000
181.198,1.000
181.228,0.997
181.258,0.994
181.288,0.999
181.318,1.003
181.348,0.999
181.378,1.006
181.408,0.992
181.438,0.997
181.468,1.001
181.498,0.999
181.528,0.993
181.558,0.990
181.588,1.004
181.618,1.004
181.648,1.007
181.678,1.001
181.708,1.001
181.738,1.003
181.768,0.995
181.798,0.996
181.828,1.003
181.858,1.004
181.888,0.999
181.918,1.000
181.948,1.000
181.978,0.984
182.008,1.022
182.038,1.016
182.068,1.009
182.098,0.976
182.128,0.993
182.158,0.982
182.188,1.009
182.218,0.996
182.248,1.011
182.278,1.010
182.308,1.002
182.338,0.987
182.368,0.988
182.398,1.000
182.428,1.002
182.458,0.997
182.488,0.996
182.518,0.998
182.548,1.001
182.578,1.000
182.608,1.001
182.638,1.002
182.668,1.003
182.698,1.005
182.728,1.004
182.758,1.003
182.788,0.989
182.818,0.997
182.848,1.001
182.878,0.994
182.908,0.989
182.938,0.998
182.968,1.001
182.998,0.996
183.028,1.013
183.058,1.000
183.088,0.999
183.118,1.011
183.148,1.000
183.178,0.996
183.208,0.984
183.238,0.988
183.268,1.007
183.298,0.993
183.328,0.996
183.358,1.004
183.388,1.000
183.418,1.003
183.448,0.995
183.478,0.995
183.508,1.002
183.538,1.004
183.568,0.996
183.598,0.997
183.628,0.994
183.658,0.997
183.688,1.004
183.718,0.999
183.748,1.007
183.778,0.997
183.808,1.005
183.838,1.002
183.868,1.002
183.898,0.995
183.928,0.998
183.958,1.000
183.988,1.004
184.018,0.999
184.048,0.998
184.078,1.001
184.108,1.003
184.138,0.997
184.168,1.001
184.198,0.996
184.228,1.002
184.258,1.000
184.288,1.001
184.318,1.001
184.348,1.000
184.378,0.999
184.408,0.999
184.438,0.998
184.468,1.000
184.498,1.000
184.528,0.994
184.558,1.003
184.588,1.001
184.618,0.997
184.648,0.998
184.678,1.003
184.708,1.002
184.738,1.003
184.768,0.995
184.798,1.001
184.828,1.003
184.858,1.006
184.888,1.002
184.918,0.993
184.948,1.001
184.978,1.005
185.008,1.001
185.038,1.002
185.068,1.002
185.098,1.001
185.128,0.998
185.158,0.998
185.188,0.999
185.218,1.002
185.248,0.996
185.278,1.006
185.308,0.997
185.338,1.000
185.368,1.005
185.398,1.000
185.428,0.996
185.458,0.998
185.488,1.002
185.518,1.006
185.548,0.999
185.578,0.999
185.608,1.004
185.638,0.994
185.668,0.998
185.698,1.002
185.728,1.003
185.758,1.004
185.788,1.001
185.818,1.001
185.848,1.000
185.878,0.997
185.908,0.999
185.938,1.003
185.968,0.999
185.998,1.000
186.028,1.000
186.058,0.998
186.088,1.008
186.118,0.999
186.148,0.991
186.178,0.999
186.208,1.001
186.238,1.001
186.268,1.004
186.298,0.999
186.328,1.004
186.358,1.000
186.388,0.998
186.418,0.997
186.448,1.002
186.478,1.000
186.508,1.000
186.538,1.003
186.568,1.005
186.598,0.998
186.628,0.998
186.658,1.003
186.688,1.000
186.718,0.999
186.748,0.997
186.778,0.993
186.808,1.005
186.838,1.007
186.868,1.006
186.898,1.005
186.928,0.997
186.958,0.999
186.988,1.002
187.018,0.999
187.048,1.002
187.078,1.000
187.108,0.999
187.138,0.998
187.168,1.002
187.198,1.002
187.228,1.002
187.258,1.001
187.288,1.000
187.318,1.004
187.348,1.006
187.378,1.003
187.408,1.000
187.438,0.997
187.468,0.998
187.498,0.999
187.528,1.001
187.558,0.994
187.588,1.002
187.618,0.994
187.648,1.002
187.678,1.006
187.708,1.001
187.738,1.001
187.768,0.999
187.798,1.001
187.828,0.998
187.858,1.003
187.888,1.000
187.918,1.005
187.948,1.004
187.978,0.999
188.008,0.991
188.038,0.995
188.068,1.004
188.098,1.004
188.128,1.000
188.158,1.001
188.188,0.993
188.218,0.998
188.248,1.011
188.278,1.010
188.308,1.004
188.338,0.989
188.368,1.004
188.398,1.003
188.428,1.000
188.458,0.998
188.488,1.003
188.518,1.002
188.548,0.998
188.578,1.007
188.608,1.002
188.638,1.004
188.668,1.004
188.698,1.001
188.728,0.994
188.758,1.003
188.788,1.006
188.818,1.008
188.848,1.001
188.878,0.998
188.908,0.996
188.938,0.999
188.968,1.005
188.998,1.004
189.028,0.999
189.058,1.006
189.088,1.000
189.118,1.002
189.148,0.996
189.178,0.993
189.208,1.002
189.238,1.002
189.268,1.011
189.298,1.010
189.328,0.996
189.358,0.997
189.388,1.001
189.418,0.998
189.448,0.991
189.478,1.005
189.508,1.008
189.538,1.006
189.568,0.998
189.598,1.002
189.628,1.000
189.658,1.000
189.688,1.000
189.718,1.001
189.748,0.999
189.778,1.005
189.808,1.004
189.838,1.002
189.868,1.002
189.898,1.004
189.928,1.000
189.958,0.998
189.988,0.999
190.018,1.005
190.048,0.995
190.078,1.000
190.108,0.997
190.138,1.001
190.168,1.008
190.198,1.004
190.228,1.005
190.258,0.996
190.288,1.010
190.318,1.006
190.348,1.000
190.378,0.996
190.408,1.003
190.438,1.002
190.468,1.000
190.498,1.001
190.528,1.005
190.558,1.005
190.588,1.000
190.618,1.002
190.648,1.002
190.678,1.004
190.708,1.005
190.738,1.003
190.768,1.002
190.798,1.000
190.828,1.003
190.858,1.003
190.888,1.003
190.918,1.002
190.948,1.001
190.978,1.002
191.008,0.998
191.038,1.005
191.068,1.004
191.098,1.005
191.128,1.000
191.158,1.014
191.188,1.006
191.218,0.998
191.248,0.995
191.278,1.003
191.308,1.007
191.338,1.008
191.368,0.994
191.398,1.005
191.428,1.002
191.458,0.998
191.488,1.001
191.518,1.000
191.548,1.002
191.578,1.002
191.608,1.002
191.638,1.002
191.668,1.000
191.698,1.001
191.728,1.000
191.758,1.003
191.788,1.002
191.818,0.997
191.848,1.002
191.878,1.001
191.908,1.008
191.938,0.999
191.968,1.005
191.998,1.000
192.028,1.005
192.058,1.002
192.088,1.000
192.118,0.996
192.148,1.002
192.178,1.001
192.208,1.006
192.238,1.002
192.268,1.004
192.298,1.000
192.328,0.996
192.358,1.002
192.388,1.003
192.418,1.003
192.448,1.000
192.478,1.003
192.508,0.998
192.538,1.004
192.568,1.000
192.598,1.002
192.628,0.999
192.658,0.999
192.688,0.999
192.718,1.000
192.748,1.007
192.778,1.001
192.808,1.001
192.838,0.993
192.868,1.010
192.898,1.005
192.928,0.997
192.958,0.993
192.988,1.001
193.018,1.004
193.048,1.004
193.078,1.001
193.108,1.003
193.138,1.002
193.168,1.002
193.198,0.998
193.228,1.000
193.258,1.002
193.288,1.007
193.318,0.995
193.348,0.996
193.378,1.003
193.408,1.001
193.438,0.998
193.468,0.993
193.498,1.002
193.528,1.001
193.558,1.002
193.588,1.007
193.618,1.007
193.648,0.994
193.678,1.000
193.708,0.999
193.738,1.005
193.768,0.996
193.798,0.998
193.828,1.005
193.858,0.997
193.888,1.007
193.918,1.003
193.948,1.005
193.978,1.005
194.008,0.996
194.038,1.001
194.068,1.003
194.098,1.004
194.128,1.002
194.158,1.002
194.188,0.996
194.218,0.998
194.248,1.001
194.278,1.002
194.308,1.000
194.338,1.003
194.368,1.002
194.398,1.000
194.428,1.001
194.458,1.000
194.488,1.001
194.518,1.006
194.548,1.009
194.578,0.998
194.608,0.995
194.638,0.998
194.668,1.000
194.698,1.006
194.728,1.005
194.758,1.000
194.788,1.000
194.818,1.000
194.848,1.001
194.878,1.002
194.908,0.996
194.938,1.001
194.968,0.999
194.998,1.001
195.028,1.003
195.058,1.001
195.088,1.000
195.118,0.996
195.148,1.000
195.178,1.005
195.208,0.999
195.238,0.999
195.268,0.997
195.298,1.003
195.328,1.006
195.358,0.998
195.388,0.993
195.418,0.999
195.448,1.001
195.478,1.004
195.508,1.004
195.538,0.999
195.568,1.000
195.598,1.001
195.628,0.997
195.658,1.004
195.688,1.001
195.718,1.003
195.748,1.000
195.778,0.998
195.808,1.002
195.838,1.003
195.868,1.001
195.898,0.999
195.928,1.002
195.958,1.003
195.988,0.993
196.018,0.999
196.048,0.999
196.078,1.011
196.108,1.002
196.138,0.992
196.168,0.996
196.198,0.999
196.228,1.005
196.258,1.006
196.288,0.999
196.318,1.002
196.348,1.005
196.378,0.998
196.408,1.002
196.438,0.998
196.468,1.003
196.498,1.000
196.528,0.999
196.558,1.001
196.588,1.002
196.618,1.004
196.648,1.000
196.678,1.003
196.708,1.005
196.738,0.999
196.768,0.999
196.798,1.000
196.828,1.007
196.858,1.000
196.888,0.997
196.918,0.998
196.948,1.002
196.978,1.004
197.008,1.008
197.038,0.993
197.068,1.000
197.098,1.006
197.128,0.996
197.158,0.995
197.188,0.999
197.218,1.000
197.248,1.003
197.278,1.001
197.308,1.002
197.338,0.997
197.368,0.999
197.398,1.002
197.428,1.000
197.458,1.002
197.488,1.001
197.518,0.997
197.548,1.000
197.578,1.000
197.608,1.008
197.638,1.001
197.668,0.996
197.698,0.995
197.728,1.002
197.758,1.004
197.788,1.006
197.818,0.995
197.848,1.002
197.878,1.000
197.908,0.999
197.938,1.002
197.968,0.999
197.998,1.000
198.028,1.001
198.058,1.001
198.088,1.001
198.118,1.000
198.148,1.004
198.178,1.001
198.208,0.999
198.238,1.000
198.268,1.002
198.298,0.995
198.328,1.003
198.358,0.996
198.388,1.003
198.418,1.001
198.448,0.999
198.478,0.999
198.508,1.001
198.538,1.002
198.568,1.003
198.598,1.001
198.628,0.998
198.658,0.999
198.688,1.003
198.718,1.000
198.748,0.999
198.778,0.997
198.808,1.000
198.838,1.002
198.868,0.998
198.898,0.999
198.928,1.000
198.958,1.000
198.988,1.000
199.018,0.998
199.048,0.999
199.078,1.000
199.108,0.998
199.138,1.001
199.168,0.996
199.198,1.005
199.228,0.997
199.258,1.006
199.288,1.001
199.318,1.001
199.348,0.995
199.378,0.998
199.408,1.000
199.438,1.004
199.468,1.004
199.498,1.001
199.528,1.001
199.558,1.002
199.588,1.000
199.618,0.997
199.648,0.999
199.678,1.000
199.708,1.003
199.738,1.003
199.768,1.001
199.798,1.005
199.828,0.998
199.858,1.003
199.888,1.001
199.918,1.004
199.948,0.999
199.978,1.000
200.008,0.998
200.038,0.999
200.068,1.001
200.098,0.997
200.128,1.006
200.158,0.997
200.188,1.003
200.218,1.006
200.248,0.998
200.278,1.004
200.308,1.003
200.338,1.002
200.368,1.002
200.398,0.999
200.428,0.995
200.458,1.000
200.488,0.996
200.518,1.003
200.548,1.000
200.578,0.999
200.608,1.000
200.638,1.006
200.668,1.000
200.698,0.999
200.728,0.997
200.758,0.997
200.788,1.003
200.818,1.000
200.848,1.000
200.878,1.000
200.908,0.998
200.938,1.001
200.968,0.996
200.998,0.997
201.028,1.006
201.058,1.006
201.088,1.011
201.118,0.991
201.148,1.004
201.178,1.002
201.208,0.993
201.238,0.997
201.268,1.003
201.298,1.002
201.328,1.001
201.358,1.000
201.388,0.996
201.418,1.000
201.448,0.998
201.478,0.997
201.508,1.000
201.538,0.998
201.568,0.997
201.598,1.001
201.628,1.003
201.658,0.997
201.688,0.998
201.718,0.998
201.748,0.996
201.778,0.998
201.808,0.998
201.838,0.997
201.868,1.001
201.898,1.001
201.928,0.999
201.958,0.998
201.988,0.998
202.018,1.001
202.048,1.007
202.078,0.998
202.108,0.993
202.138,0.994
202.168,0.999
202.198,1.000
202.228,1.005
202.258,0.997
202.288,0.999
202.318,0.999
202.348,0.997
202.378,1.000
202.408,1.003
202.438,0.999
202.468,1.001
202.498,1.000
202.528,0.999
202.558,1.000
202.588,0.998
202.618,1.000
202.648,0.998
202.678,1.000
202.708,1.001
202.738,0.997
202.768,1.000
202.798,0.999
202.828,1.003
202.858,1.005
202.888,0.997
202.918,0.992
202.948,0.998
202.978,1.005
203.008,1.000
203.038,1.005
203.068,0.994
203.098,0.996
203.128,1.004
203.158,1.001
203.188,1.000
203.218,1.001
203.248,0.999
203.278,0.999
203.308,1.001
203.338,1.002
203.368,1.001
203.398,1.001
203.428,1.000
203.458,1.000
203.488,1.001
203.518,0.998
203.548,1.002
203.578,1.001
203.608,1.005
203.638,0.998
203.668,1.002
203.698,1.004
203.728,0.998
203.758,0.997
203.788,0.996
203.818,0.995
203.848,1.001
203.878,1.004
203.908,0.998
203.938,0.993
203.968,1.000
203.998,1.000
204.028,1.001
204.058,0.995
204.088,1.000
204.118,0.997
204.148,0.997
204.178,0.997
204.208,1.000
204.238,0.999
204.268,0.998
204.298,0.999
204.328,1.001
204.358,1.000
204.388,1.003
204.418,0.999
204.448,0.998
204.478,1.000
204.508,1.001
204.538,0.997
204.568,1.002
204.598,0.994
204.628,1.001
204.658,1.003
204.688,0.997
204.718,0.996
204.748,0.994
204.778,1.000
204.808,1.002
204.838,1.004
204.868,0.993
204.898,0.996
204.928,1.000
204.958,1.000
204.988,0.996
205.018,0.998
205.048,0.996
205.078,0.998
205.108,1.000
205.138,1.001
205.168,1.000
205.198,1.000
205.228,0.999
205.258,0.997
205.288,0.999
205.318,0.997
205.348,0.999
205.378,0.996
205.408,0.996
205.438,0.997
205.468,0.995
205.498,0.995
205.528,1.001
205.558,0.996
205.588,1.006
205.618,1.000
205.648,0.994
205.678,0.992
205.708,0.999
205.738,1.002
205.768,1.001
205.798,1.000
205.828,0.995
205.858,1.001
205.888,1.004
205.918,1.000
205.948,0.997
205.978,0.998
206.008,0.999
206.038,1.003
206.068,0.999
206.098,0.998
206.128,0.998
206.158,0.999
206.188,0.999
206.218,0.998
206.248,0.998
206.278,0.997
206.308,0.999
206.338,1.000
206.368,1.001
206.398,0.994
206.428,1.004
206.458,0.993
206.488,1.004
206.518,1.002
206.548,0.996
206.578,0.995
206.608,0.999
206.638,1.003
206.668,1.005
206.698,0.997
206.728,0.994
206.758,1.000
206.788,1.001
206.818,0.997
206.848,0.997
206.878,0.999
206.908,0.999
206.938,0.999
206.968,0.997
206.998,0.999
207.028,1.000
207.058,1.000
207.088,0.999
207.118,1.000
207.148,0.996
207.178,0.999
207.208,1.002
207.238,0.999
207.268,1.003
207.298,0.999
207.328,1.001
207.358,1.005
207.388,0.996
207.418,0.991
207.448,0.994
207.478,1.001
207.508,1.002
207.538,1.001
207.568,0.991
207.598,1.002
207.628,1.000
207.658,0.998
207.688,0.996
207.718,0.997
207.748,0.999
207.778,1.002
207.808,0.998
207.838,0.998
207.868,0.999
207.898,0.999
207.928,0.999
207.958,1.000
207.988,0.998
208.018,0.997
208.048,0.997
208.078,1.002
208.108,1.002
208.138,0.998
208.168,0.999
208.198,0.993
208.228,1.004
208.258,1.001
208.288,0.994
208.318,0.995
208.348,1.000
208.378,1.001
208.408,1.006
208.438,0.991
208.468,0.997
208.498,1.004
208.528,1.001
208.558,1.000
208.588,0.996
208.618,0.994
208.648,1.001
208.678,0.998
208.708,0.999
208.738,0.999
208.768,0.999
208.798,0.999
208.828,0.998
208.858,0.999
208.888,0.998
208.918,0.998
208.948,0.996
208.978,1.001
209.008,0.997
209.038,1.005
209.068,0.992
209.098,1.004
209.128,1.004
209.158,0.996
209.188,0.992
209.218,0.998
209.248,1.001
209.278,1.004
209.308,0.998
209.338,0.995
209.368,1.003
209.398,1.000
209.428,0.999
209.458,1.000
209.488,0.999
209.518,1.001
209.548,1.001
209.578,0.999
209.608,0.999
209.638,0.999
209.668,0.998
209.698,0.999
209.728,0.996
209.758,0.998
209.788,0.999
209.818,1.002
209.848,0.998
209.878,1.000
209.908,0.994
209.938,0.999
209.968,1.006
209.998,0.997
210.028,0.996
210.058,0.996
210.088,1.001
210.118,1.004
210.148,0.999
210.178,0.993
210.208,0.999
210.238,1.000
210.268,1.000
210.298,0.992
210.328,0.998
210.358,0.991
210.388,1.002
210.418,1.001
210.448,0.998
210.478,1.001
210.508,1.002
210.538,0.996
210.568,0.998
210.598,1.002
210.628,1.004
210.658,1.000
210.688,0.998
210.718,0.997
210.748,1.002
210.778,1.006
210.808,0.996
210.838,0.990
210.868,1.001
210.898,0.999
210.928,1.004
210.958,0.999
210.988,1.000
211.018,0.999
211.048,0.997
211.078,1.002
211.108,1.000
211.138,0.997
211.168,1.000
211.198,1.000
211.228,0.999
211.258,0.998
211.288,0.995
211.318,1.004
211.348,1.000
211.378,0.997
211.408,1.001
211.438,0.998
211.468,1.000
211.498,1.004
211.528,1.001
211.558,0.993
211.588,0.995
211.618,1.001
211.648,0.997
211.678,1.003
211.708,0.997
211.738,1.003
211.768,1.002
211.798,1.000
211.828,0.998
211.858,1.000
211.888,0.999
211.918,1.001
211.948,1.002
211.978,1.001
212.008,0.997
212.038,1.000
212.068,1.000
212.098,0.999
212.128,1.006
212.158,1.004
212.188,0.998
212.218,0.989
212.248,0.996
212.278,1.000
212.308,1.004
212.338,0.997
212.368,1.000
212.398,0.998
212.428,0.996
212.458,0.997
212.488,0.993
212.518,0.999
212.548,0.997
212.578,1.000
212.608,1.003
212.638,0.998
212.668,1.001
212.698,1.001
212.728,0.999
212.758,0.999
212.788,1.001
212.818,1.001
212.848,1.000
212.878,0.997
212.908,1.003
212.938,1.001
212.968,1.001
212.998,0.998
213.028,0.998
213.058,1.002
213.088,0.998
213.118,1.003
213.148,0.994
213.178,1.003
213.208,1.004
213.238,0.998
213.268,0.999
213.298,0.999
213.328,0.996
213.358,0.998
213.388,1.000
213.418,0.999
213.448,1.001
213.478,1.002
213.508,1.001
213.538,1.000
213.568,1.005
213.598,0.999
213.628,1.007
213.658,0.994
213.688,1.002
213.718,1.010
213.748,1.001
213.778,0.996
213.808,0.999
213.838,1.000
213.868,1.000
213.898,1.008
213.928,0.996
213.958,1.002
213.988,1.006
214.018,1.001
214.048,1.001
214.078,0.999
214.108,0.997
214.138,1.004
214.168,1.003
214.198,1.003
214.228,1.002
214.258,1.002
214.288,1.001
214.318,1.004
214.348,1.001
214.378,1.003
214.408,1.005
214.438,1.007
214.468,1.000
214.498,1.000
214.528,0.998
214.558,1.000
214.588,0.998
214.618,1.005
214.648,0.998
214.678,1.005
214.708,1.006
214.738,1.003
214.768,1.000
214.798,1.000
214.828,1.001
214.858,1.007
214.888,1.004
214.918,1.000
214.948,1.000
214.978,1.004
215.008,0.999
215.038,0.997
215.068,1.001
215.098,0.998
215.128,1.002
215.158,1.001
215.188,1.001
215.218,1.002
215.248,1.003
215.278,1.001
215.308,1.002
215.338,1.003
215.368,1.001
215.398,1.002
215.428,1.002
215.458,1.000
215.488,1.000
215.518,1.003
215.548,1.002
215.578,0.999
215.608,1.007
215.638,0.996
215.668,1.005
215.698,1.003
215.728,0.994
215.758,0.998
215.788,0.999
215.818,1.000
215.848,0.999
215.878,1.005
215.908,0.993
215.938,1.000
215.968,1.004
215.998,1.003
216.028,1.000
216.058,0.998
216.088,1.002
216.118,1.002
216.148,1.002
216.178,1.002
216.208,1.002
216.238,1.000
216.268,1.001
216.298,1.002
216.328,1.002
216.358,1.000
216.388,1.005
216.418,1.002
216.448,1.000
216.478,0.999
216.508,1.000
216.538,1.004
216.568,0.996
216.598,1.004
216.628,1.000
216.658,1.002
216.688,1.005
216.718,1.000
216.748,0.994
216.778,0.999
216.808,1.001
216.838,1.000
216.868,1.004
216.898,0.994
216.928,0.999
216.958,1.004
216.988,1.000
217.018,1.002
217.048,1.000
217.078,0.998
217.108,1.002
217.138,1.001
217.168,1.001
217.198,1.002
217.228,0.998
217.258,1.001
217.288,1.001
217.318,0.999
217.348,1.000
217.378,1.000
217.408,1.001
217.438,1.004
217.468,0.998
217.498,1.000
217.528,0.997
217.558,1.000
217.588,1.006
217.618,0.999
217.648,0.995
217.678,0.995
217.708,0.999
217.738,1.004
217.768,1.003
217.798,0.999
217.828,1.000
217.858,1.000
217.888,0.998
217.918,1.000
217.948,1.000
217.978,1.000
218.008,1.000
218.038,0.998
218.068,0.999
218.098,0.998
218.128,0.999
218.158,1.000
218.188,0.996
218.218,0.999
218.248,1.003
218.278,1.000
218.308,1.000
218.338,1.004
218.368,0.998
218.398,1.003
218.428,0.995
218.458,1.003
218.488,1.005
218.518,0.996
218.548,0.994
218.578,0.999
218.608,1.004
218.638,1.000
218.668,1.005
218.698,0.993
218.728,1.000
218.758,1.003
218.788,1.000
218.818,1.001
218.848,1.003
218.878,1.000
218.908,1.000
218.938,1.002
218.968,0.999
218.998,0.999
219.028,1.000
219.058,1.001
219.088,1.002
219.118,1.002
219.148,1.000
219.178,0.999
219.208,1.002
219.238,1.004
219.268,0.999
219.298,1.004
219.328,1.000
219.358,1.005
219.388,1.002
219.418,1.001
219.448,0.995
219.478,1.000
219.508,1.001
219.538,1.004
219.568,1.001
219.598,0.994
219.628,1.002
219.658,1.002
219.688,1.000
219.718,0.999
219.748,0.998
219.778,1.002
219.808,1.004
219.838,1.003
219.868,1.004
219.898,1.000
219.928,0.999
219.958,1.000
219.988,1.001
220.018,0.998
220.048,1.003
220.078,1.003
220.108,1.001
220.138,1.004
220.168,1.004
220.198,1.007
220.228,1.002
220.258,1.001
220.288,1.001
220.318,0.998
220.348,0.998
220.378,0.997
220.408,1.004
