df_hash,22ZHK4.YPQ43H
424.472,1.043
424.502,1.039
424.532,1.046
424.562,1.051
424.592,1.048
424.622,1.042
424.652,1.044
424.682,1.049
424.712,1.040
424.742,1.044
424.772,1.040
424.802,1.046
424.832,1.046
424.862,1.042
424.892,1.040
424.922,1.038
424.952,1.044
424.982,1.046
425.012,1.042
425.042,1.050
425.072,1.046
425.102,1.044
425.132,1.043
425.162,1.043
425.192,1.052
425.222,1.044
425.252,1.040
425.282,1.046
425.312,1.044
425.342,1.045
425.372,1.041
425.402,1.040
425.432,1.048
425.462,1.050
425.492,1.042
425.522,1.042
425.552,1.042
425.582,1.042
425.612,1.041
425.642,1.044
425.672,1.042
425.702,1.042
425.732,1.045
425.762,1.043
425.792,1.048
425.822,1.050
425.852,1.038
425.882,1.044
425.912,1.047
425.942,1.040
425.972,1.049
426.002,1.032
426.032,1.042
426.062,1.054
426.092,1.046
426.122,1.042
426.152,1.043
426.182,1.049
426.212,1.042
426.242,1.043
426.272,1.045
426.302,1.046
426.332,1.045
426.362,1.042
426.392,1.046
426.422,1.054
426.452,1.046
426.482,1.040
426.512,1.043
426.542,1.045
426.572,1.041
426.602,1.045
426.632,1.042
426.662,1.044
426.692,1.050
426.722,1.044
426.752,1.040
426.782,1.047
426.812,1.038
426.842,1.043
426.872,1.042
426.902,1.050
426.932,1.043
426.962,1.044
426.992,1.044
427.022,1.048
427.052,1.050
427.082,1.040
427.112,1.044
427.142,1.048
427.172,1.042
427.202,1.048
427.232,1.040
427.262,1.042
427.292,1.048
427.322,1.048
427.352,1.041
427.382,1.043
427.412,1.042
427.442,1.041
427.472,1.045
427.502,1.044
427.532,1.047
427.562,1.046
427.592,1.043
427.622,1.043
427.652,1.048
427.682,1.048
427.712,1.041
427.742,1.045
427.772,1.046
427.802,1.045
427.832,1.042
427.862,1.043
427.892,1.044
427.922,1.050
427.952,1.046
427.982,1.042
428.012,1.046
428.042,1.044
428.072,1.042
428.102,1.042
428.132,1.044
428.162,1.046
428.192,1.042
428.222,1.042
428.252,1.048
428.282,1.049
428.312,1.045
428.342,1.042
428.372,1.044
428.402,1.046
428.432,1.045
428.462,1.047
428.492,1.040
428.522,1.048
428.552,1.047
428.582,1.048
428.612,1.045
428.642,1.042
428.672,1.046
428.702,1.043
428.732,1.044
428.762,1.042
428.792,1.040
428.822,1.040
428.852,1.048
428.882,1.045
428.912,1.050
428.942,1.042
428.972,1.046
429.002,1.046
429.032,1.038
429.062,1.042
429.092,1.042
429.122,1.046
429.152,1.054
429.182,1.046
429.212,1.042
429.242,1.044
429.272,1.043
429.302,1.044
429.332,1.046
429.362,1.046
429.392,1.046
429.422,1.044
429.452,1.044
429.482,1.049
429.512,1.045
429.542,1.043
429.572,1.049
429.602,1.046
429.632,1.044
429.662,1.042
429.692,1.036
429.722,1.042
429.752,1.050
429.782,1.046
429.812,1.047
429.842,1.046
429.872,1.045
429.902,1.044
429.932,1.041
429.962,1.045
429.992,1.043
430.022,1.041
430.052,1.050
430.082,1.048
430.112,1.041
430.142,1.039
430.172,1.044
430.202,1.048
430.232,1.046
430.262,1.040
430.292,1.043
430.322,1.048
430.352,1.045
430.382,1.043
430.412,1.043
430.442,1.047
430.472,1.042
430.502,1.050
430.532,1.048
430.562,1.043
430.592,1.038
430.622,1.044
430.652,1.048
430.682,1.045
430.712,1.046
430.742,1.046
430.772,1.046
430.802,1.040
430.832,1.043
430.862,1.036
430.892,1.044
430.922,1.047
430.952,1.046
430.982,1.046
431.012,1.047
431.042,1.042
431.072,1.044
431.102,1.040
431.132,1.042
431.162,1.044
431.192,1.046
431.222,1.048
431.252,1.046
431.282,1.038
431.312,1.046
431.342,1.050
431.372,1.042
431.402,1.043
431.432,1.038
431.462,1.047
431.492,1.045
431.522,1.042
431.552,1.041
431.582,1.045
431.612,1.043
431.642,1.045
431.672,1.043
431.702,1.046
431.732,1.044
431.762,1.040
431.792,1.053
431.822,1.046
431.852,1.041
431.882,1.046
431.912,1.046
431.942,1.046
431.972,1.046
432.002,1.040
432.032,1.048
432.062,1.048
432.092,1.039
432.122,1.039
432.152,1.045
432.182,1.042
432.212,1.043
432.242,1.045
432.272,1.043
432.302,1.042
432.332,1.043
432.362,1.051
432.392,1.041
432.422,1.039
432.452,1.046
432.482,1.042
432.512,1.052
432.542,1.042
432.572,1.040
432.602,1.050
432.632,1.044
432.662,1.046
432.692,1.048
432.722,1.042
432.752,1.044
432.782,1.045
432.812,1.046
432.842,1.038
432.872,1.040
432.902,1.050
432.932,1.042
432.962,1.044
432.992,1.043
433.022,1.048
433.052,1.047
433.082,1.045
433.112,1.042
433.142,1.039
433.172,1.047
433.202,1.052
433.232,1.042
433.262,1.039
433.292,1.051
433.322,1.045
433.352,1.048
433.382,1.046
433.412,1.044
433.442,1.044
433.472,1.045
433.502,1.049
433.532,1.041
433.562,1.046
433.592,1.044
433.622,1.038
433.652,1.042
433.682,1.042
433.712,1.045
433.742,1.049
433.772,1.051
433.802,1.044
433.832,1.041
433.862,1.045
433.892,1.040
433.922,1.045
433.952,1.043
433.982,1.046
434.012,1.045
434.042,1.043
434.072,1.043
434.102,1.052
434.132,1.049
434.162,1.040
434.192,1.039
434.222,1.046
434.252,1.042
434.282,1.047
434.312,1.039
434.342,1.046
434.372,1.050
434.402,1.045
434.432,1.046
434.462,1.043
434.492,1.045
434.522,1.046
434.552,1.044
434.582,1.047
434.612,1.049
434.642,1.045
434.672,1.038
434.702,1.046
434.732,1.048
434.762,1.043
434.792,1.045
434.822,1.045
434.852,1.049
434.882,1.042
434.912,1.041
434.942,1.037
434.972,1.049
435.002,1.047
435.032,1.039
435.062,1.042
435.092,1.044
435.122,1.044
435.152,1.049
435.182,1.047
435.212,1.046
435.242,1.044
435.272,1.040
435.302,1.044
435.332,1.049
435.362,1.047
435.392,1.043
435.422,1.041
435.452,1.047
435.482,1.044
435.512,1.044
435.542,1.044
435.572,1.046
435.602,1.052
435.632,1.042
435.662,1.045
435.692,1.046
435.722,1.042
435.752,1.045
435.782,1.043
435.812,1.045
435.842,1.043
435.872,1.044
435.902,1.041
435.932,1.040
435.962,1.050
435.992,1.053
436.022,1.039
436.052,1.047
436.082,1.044
436.112,1.043
436.142,1.048
436.172,1.039
436.202,1.041
436.232,1.048
436.262,1.044
436.292,1.049
436.322,1.044
436.352,1.042
436.382,1.046
436.412,1.046
436.442,1.047
436.472,1.043
436.502,1.046
436.532,1.044
436.562,1.045
436.592,1.047
436.622,1.046
436.652,1.043
436.682,1.045
436.712,1.048
436.742,1.044
436.772,1.038
436.802,1.039
436.832,1.051
436.862,1.049
436.892,1.042
436.922,1.042
436.952,1.042
436.982,1.045
437.012,1.043
437.042,1.047
437.072,1.046
437.102,1.051
437.132,1.043
437.162,1.044
437.192,1.050
437.222,1.048
437.252,1.042
437.282,1.047
437.312,1.045
437.342,1.047
437.372,1.046
437.402,1.039
437.432,1.045
437.462,1.049
437.492,1.041
437.522,1.043
437.552,1.047
437.582,1.043
437.612,1.043
437.642,1.043
437.672,1.051
437.702,1.048
437.732,1.042
437.762,1.045
437.792,1.055
437.822,1.047
437.852,1.045
437.882,1.045
437.912,1.040
437.942,1.047
437.972,1.046
438.002,1.037
438.032,1.047
438.062,1.049
438.092,1.047
438.122,1.045
438.152,1.044
438.182,1.041
438.212,1.045
438.242,1.049
438.272,1.043
438.302,1.045
438.332,1.042
438.362,1.045
438.392,1.049
438.422,1.039
438.452,1.045
438.482,1.047
438.512,1.042
438.542,1.044
438.572,1.035
438.602,1.049
438.632,1.049
438.662,1.043
438.692,1.051
438.722,1.046
438.752,1.043
438.782,1.049
438.812,1.047
438.842,1.045
438.872,1.045
438.902,1.042
438.932,1.044
438.962,1.050
438.992,1.047
439.022,1.047
439.052,1.047
439.082,1.049
439.112,1.045
439.142,1.042
439.172,1.039
439.202,1.047
439.232,1.045
439.262,1.042
439.292,1.046
439.322,1.047
439.352,1.047
439.382,1.043
439.412,1.045
439.442,1.047
439.472,1.037
439.502,1.039
439.532,1.053
439.562,1.051
439.592,1.045
439.622,1.041
439.652,1.048
439.682,1.042
439.712,1.043
439.742,1.041
439.772,1.044
439.802,1.050
439.832,1.047
439.862,1.045
439.892,1.043
439.922,1.049
439.952,1.041
439.982,1.043
440.012,1.045
440.042,1.041
440.072,1.037
440.102,1.047
440.132,1.051
440.162,1.045
440.192,1.039
440.222,1.047
440.252,1.045
440.282,1.045
440.312,1.043
440.342,1.037
440.372,1.052
440.402,1.048
440.432,1.051
440.462,1.043
440.492,1.042
440.522,1.046
440.552,1.043
440.582,1.043
440.612,1.045
440.642,1.045
440.672,1.041
440.702,1.049
440.732,1.051
440.762,1.038
440.792,1.043
440.822,1.043
440.852,1.041
440.882,1.041
440.912,1.039
440.942,1.049
440.972,1.049
441.002,1.043
441.032,1.045
441.062,1.045
441.092,1.047
441.122,1.045
441.152,1.041
441.182,1.047
441.212,1.049
441.242,1.039
441.272,1.050
441.302,1.053
441.332,1.040
441.362,1.045
441.392,1.045
441.422,1.044
441.452,1.045
441.482,1.037
441.512,1.043
441.542,1.051
441.572,1.046
441.602,1.043
441.632,1.041
441.662,1.045
441.692,1.045
441.722,1.045
441.752,1.043
441.782,1.043
441.812,1.045
441.842,1.047
441.872,1.047
441.902,1.044
441.932,1.045
441.962,1.043
441.992,1.045
442.022,1.048
442.052,1.047
442.082,1.041
442.112,1.045
442.142,1.049
442.172,1.043
442.202,1.039
442.232,1.043
442.262,1.047
442.292,1.047
442.322,1.043
442.352,1.043
442.382,1.043
442.412,1.042
442.442,1.045
442.472,1.053
442.502,1.045
442.532,1.039
442.562,1.045
442.592,1.038
442.622,1.047
442.652,1.042
442.682,1.045
442.712,1.047
442.742,1.044
442.772,1.045
442.802,1.039
442.832,1.041
442.862,1.046
442.892,1.044
442.922,1.047
442.952,1.047
442.982,1.042
443.012,1.038
443.042,1.047
443.072,1.047
443.102,1.045
443.132,1.043
443.162,1.045
443.192,1.048
443.222,1.045
443.252,1.041
443.282,1.040
443.312,1.049
443.342,1.047
443.372,1.045
443.402,1.042
443.432,1.042
443.462,1.041
443.492,1.047
443.522,1.045
443.552,1.041
443.582,1.040
443.612,1.045
443.642,1.059
443.672,1.046
443.702,1.042
443.732,1.045
443.762,1.045
443.792,1.048
443.822,1.043
443.852,1.039
443.882,1.051
443.912,1.045
443.942,1.041
443.972,1.045
444.002,1.041
444.032,1.045
444.062,1.046
444.092,1.043
444.122,1.046
444.152,1.041
444.182,1.041
444.212,1.051
444.242,1.049
444.272,1.043
444.302,1.045
444.332,1.051
444.362,1.044
444.392,1.045
444.422,1.043
444.452,1.041
444.482,1.048
444.512,1.045
444.542,1.045
444.572,1.041
444.602,1.041
444.632,1.047
444.662,1.045
444.692,1.047
444.722,1.043
444.752,1.043
444.782,1.047
444.812,1.049
444.842,1.045
444.872,1.043
444.902,1.039
444.932,1.047
444.962,1.047
444.992,1.046
445.022,1.041
445.052,1.047
445.082,1.045
445.112,1.045
445.142,1.043
445.172,1.045
445.202,1.047
445.232,1.045
445.262,1.046
445.292,1.043
445.322,1.043
445.352,1.046
445.382,1.044
445.412,1.049
445.442,1.047
445.472,1.042
445.502,1.045
445.532,1.047
445.562,1.046
445.592,1.046
445.622,1.038
445.652,1.045
445.682,1.047
445.712,1.047
445.742,1.047
445.772,1.045
445.802,1.047
445.832,1.045
445.862,1.047
445.892,1.043
445.922,1.041
445.952,1.043
445.982,1.051
446.012,1.053
446.042,1.045
446.072,1.039
446.102,1.047
446.132,1.047
446.162,1.045
446.192,1.037
446.222,1.042
446.252,1.051
446.282,1.047
446.312,1.045
446.342,1.045
446.372,1.045
446.402,1.041
446.432,1.043
446.462,1.047
446.492,1.042
446.522,1.049
446.552,1.041
446.582,1.043
446.612,1.051
446.642,1.045
446.672,1.041
446.702,1.045
446.732,1.047
446.762,1.045
446.792,1.041
446.822,1.041
446.852,1.044
446.882,1.050
446.912,1.045
446.942,1.045
446.972,1.045
447.002,1.041
447.032,1.045
447.062,1.043
447.092,1.047
447.122,1.045
447.152,1.042
447.182,1.043
447.212,1.054
447.242,1.055
447.272,1.036
447.302,1.039
447.332,1.047
447.362,1.047
447.392,1.047
447.422,1.041
447.452,1.045
447.482,1.048
447.512,1.045
447.542,1.045
447.572,1.045
447.602,1.048
447.632,1.041
447.662,1.047
447.692,1.045
447.722,1.049
447.752,1.051
447.782,1.042
447.812,1.042
447.842,1.055
447.872,1.047
447.902,1.045
447.932,1.049
447.962,1.045
447.992,1.047
448.022,1.043
448.052,1.038
448.082,1.046
448.112,1.051
448.142,1.049
448.172,1.043
448.202,1.045
448.232,1.044
448.262,1.045
448.292,1.049
448.322,1.045
448.352,1.043
448.382,1.044
448.412,1.039
448.442,1.045
448.472,1.053
448.502,1.043
448.532,1.041
448.562,1.047
448.592,1.047
448.622,1.041
448.652,1.045
448.682,1.041
448.712,1.049
448.742,1.052
448.772,1.042
448.802,1.045
448.832,1.045
448.862,1.043
448.892,1.048
448.922,1.047
448.952,1.046
448.982,1.045
449.012,1.039
449.042,1.041
449.072,1.045
449.102,1.053
449.132,1.039
449.162,1.042
449.192,1.051
449.222,1.045
449.252,1.039
449.282,1.041
449.312,1.041
449.342,1.054
449.372,1.046
449.402,1.040
449.432,1.045
449.462,1.041
449.492,1.044
449.522,1.045
449.552,1.046
449.582,1.047
449.612,1.045
449.642,1.039
449.672,1.039
449.702,1.055
449.732,1.047
449.762,1.041
449.792,1.044
449.822,1.047
449.852,1.043
449.882,1.045
449.912,1.040
449.942,1.043
449.972,1.046
450.002,1.046
450.032,1.045
450.062,1.043
450.092,1.045
450.122,1.044
450.152,1.049
450.182,1.046
450.212,1.041
450.242,1.046
450.272,1.036
450.302,1.041
450.332,1.053
450.362,1.051
450.392,1.038
450.422,1.043
450.452,1.047
450.482,1.042
450.512,1.047
450.542,1.041
450.572,1.048
450.602,1.052
450.632,1.042
450.662,1.051
450.692,1.041
450.722,1.038
450.752,1.047
450.782,1.047
450.812,1.046
450.842,1.045
450.872,1.046
450.902,1.044
450.932,1.047
450.962,1.053
450.992,1.044
451.022,1.043
451.052,1.047
451.082,1.043
451.112,1.042
451.142,1.038
451.172,1.040
451.202,1.046
451.232,1.049
451.262,1.047
451.292,1.049
451.322,1.048
451.352,1.039
451.382,1.043
451.412,1.043
451.442,1.043
451.472,1.046
451.502,1.039
451.532,1.047
451.562,1.051
451.592,1.043
451.622,1.047
451.652,1.039
451.682,1.043
451.712,1.051
451.742,1.041
451.772,1.039
451.802,1.045
451.832,1.047
451.862,1.047
451.892,1.043
451.922,1.045
451.952,1.043
451.982,1.041
452.012,1.043
452.042,1.047
452.072,1.042
452.102,1.040
452.132,1.049
452.162,1.047
452.192,1.037
452.222,1.045
452.252,1.051
452.282,1.045
452.312,1.045
452.342,1.043
452.372,1.047
452.402,1.045
452.432,1.047
452.462,1.041
452.492,1.041
452.522,1.047
452.552,1.047
452.582,1.043
452.612,1.043
452.642,1.049
452.672,1.045
452.702,1.041
452.732,1.047
452.762,1.043
452.792,1.043
452.822,1.049
452.852,1.043
452.882,1.041
452.912,1.046
452.942,1.036
452.972,1.050
453.002,1.049
453.032,1.043
453.062,1.045
453.092,1.045
453.122,1.045
453.152,1.043
453.182,1.042
453.212,1.048
453.242,1.041
453.272,1.041
453.302,1.049
453.332,1.047
453.362,1.042
453.392,1.040
453.422,1.044
453.452,1.045
453.482,1.046
453.512,1.041
453.542,1.045
453.572,1.053
453.602,1.044
453.632,1.045
453.662,1.043
453.692,1.045
453.722,1.047
453.752,1.045
453.782,1.045
453.812,1.047
453.842,1.043
453.872,1.041
453.902,1.052
453.932,1.053
453.962,1.043
453.992,1.045
454.022,1.044
454.052,1.042
454.082,1.042
454.112,1.041
454.142,1.044
454.172,1.050
454.202,1.041
454.232,1.047
454.262,1.045
454.292,1.042
454.322,1.049
454.352,1.047
454.382,1.045
454.412,1.049
454.442,1.041
454.472,1.041
454.502,1.045
454.532,1.053
454.562,1.046
454.592,1.039
454.622,1.043
454.652,1.045
454.682,1.045
454.712,1.039
454.742,1.047
454.772,1.045
454.802,1.050
454.832,1.043
454.862,1.045
454.892,1.039
454.922,1.047
454.952,1.048
454.982,1.048
455.012,1.045
455.042,1.047
455.072,1.041
455.102,1.037
455.132,1.052
455.162,1.052
455.192,1.040
455.222,1.040
455.252,1.046
455.282,1.045
455.312,1.039
455.342,1.045
455.372,1.046
455.402,1.049
455.432,1.048
455.462,1.044
455.492,1.041
455.522,1.047
455.552,1.047
455.582,1.049
455.612,1.047
455.642,1.045
455.672,1.047
455.702,1.047
455.732,1.041
455.762,1.048
455.792,1.053
455.822,1.040
455.852,1.043
455.882,1.047
455.912,1.043
455.942,1.048
455.972,1.041
456.002,1.043
456.032,1.050
456.062,1.045
456.092,1.045
456.122,1.045
456.152,1.047
456.182,1.042
456.212,1.048
456.242,1.048
456.272,1.037
456.302,1.045
456.332,1.046
456.362,1.038
456.392,1.054
456.422,1.050
456.452,1.044
456.482,1.044
456.512,1.041
456.542,1.043
456.572,1.051
456.602,1.043
456.632,1.046
456.662,1.048
456.692,1.042
456.722,1.042
456.752,1.043
456.782,1.045
456.812,1.048
456.842,1.048
456.872,1.047
456.902,1.043
456.932,1.043
456.962,1.043
456.992,1.041
457.022,1.052
457.052,1.052
457.082,1.043
457.112,1.039
457.142,1.042
457.172,1.045
457.202,1.045
457.232,1.043
457.262,1.046
457.292,1.054
457.322,1.049
457.352,1.040
457.382,1.039
457.412,1.041
457.442,1.049
457.472,1.049
457.502,1.046
457.532,1.046
457.562,1.043
457.592,1.039
457.622,1.039
457.652,1.050
457.682,1.051
457.712,1.042
457.742,1.039
457.772,1.043
457.802,1.047
457.832,1.048
457.862,1.041
457.892,1.042
457.922,1.051
457.952,1.049
457.982,1.042
458.012,1.045
458.042,1.046
458.072,1.048
458.102,1.049
458.132,1.050
458.162,1.043
458.192,1.043
458.222,1.043
458.252,1.042
458.282,1.050
458.312,1.052
458.342,1.041
458.372,1.041
458.402,1.045
458.432,1.049
458.462,1.045
458.492,1.039
458.522,1.041
458.552,1.055
458.582,1.048
458.612,1.047
458.642,1.043
458.672,1.043
458.702,1.046
458.732,1.047
458.762,1.046
458.792,1.045
458.822,1.045
458.852,1.041
458.882,1.041
458.912,1.054
458.942,1.054
458.972,1.043
459.002,1.041
459.032,1.045
459.062,1.049
459.092,1.050
459.122,1.039
459.152,1.043
459.182,1.053
459.212,1.048
459.242,1.046
459.272,1.041
459.302,1.043
459.332,1.046
459.362,1.046
459.392,1.048
459.422,1.043
459.452,1.045
459.482,1.039
459.512,1.040
459.542,1.054
459.572,1.048
459.602,1.043
459.632,1.045
459.662,1.045
459.692,1.041
459.722,1.041
459.752,1.042
459.782,1.046
459.812,1.052
459.842,1.046
459.872,1.044
459.902,1.045
459.932,1.045
459.962,1.047
459.992,1.048
460.022,1.045
460.052,1.047
460.082,1.041
460.112,1.041
460.142,1.046
460.172,1.054
460.202,1.042
460.232,1.050
460.262,1.045
460.292,1.047
460.322,1.043
460.352,1.045
460.382,1.043
460.412,1.049
460.442,1.048
460.472,1.044
460.502,1.045
460.532,1.043
460.562,1.039
460.592,1.046
460.622,1.049
460.652,1.045
460.682,1.047
460.712,1.040
460.742,1.043
460.772,1.050
460.802,1.050
460.832,1.039
460.862,1.043
460.892,1.047
460.922,1.043
460.952,1.048
460.982,1.043
461.012,1.042
461.042,1.046
461.072,1.048
461.102,1.045
461.132,1.043
461.162,1.041
461.192,1.047
461.222,1.049
461.252,1.051
461.282,1.040
461.312,1.045
461.342,1.041
461.372,1.043
461.402,1.054
461.432,1.049
461.462,1.048
461.492,1.045
461.522,1.044
461.552,1.045
461.582,1.047
461.612,1.043
461.642,1.048
461.672,1.050
461.702,1.054
461.732,1.044
461.762,1.046
461.792,1.041
461.822,1.045
461.852,1.042
461.882,1.045
461.912,1.052
461.942,1.041
461.972,1.039
462.002,1.051
462.032,1.048
462.062,1.046
462.092,1.040
462.122,1.047
462.152,1.049
462.182,1.039
462.212,1.041
462.242,1.039
462.272,1.052
462.302,1.052
462.332,1.046
462.362,1.042
462.392,1.043
462.422,1.045
462.452,1.045
462.482,1.046
462.512,1.048
462.542,1.042
462.572,1.038
462.602,1.048
462.632,1.047
462.662,1.050
462.692,1.051
462.722,1.038
462.752,1.045
462.782,1.049
462.812,1.043
462.842,1.044
462.872,1.037
462.902,1.048
462.932,1.052
462.962,1.044
462.992,1.045
463.022,1.043
463.052,1.042
463.082,1.048
463.112,1.048
463.142,1.046
463.172,1.041
463.202,1.047
463.232,1.042
463.262,1.041
463.292,1.048
463.322,1.052
463.352,1.042
463.382,1.046
463.412,1.042
463.442,1.043
463.472,1.046
463.502,1.049
463.532,1.049
463.562,1.047
463.592,1.045
463.622,1.041
463.652,1.045
463.682,1.043
463.712,1.040
463.742,1.052
463.772,1.048
463.802,1.045
463.832,1.047
463.862,1.046
463.892,1.042
463.922,1.048
463.952,1.046
463.982,1.051
464.012,1.040
464.042,1.039
464.072,1.048
464.102,1.043
464.132,1.047
464.162,1.047
464.192,1.038
464.222,1.048
464.252,1.048
464.282,1.048
464.312,1.048
464.342,1.042
464.372,1.040
464.402,1.047
464.432,1.045
464.462,1.045
464.492,1.047
464.522,1.044
464.552,1.042
464.582,1.050
464.612,1.051
464.642,1.056
464.672,1.041
464.702,1.037
464.732,1.047
464.762,1.041
464.792,1.044
464.822,1.041
464.852,1.045
464.882,1.052
464.912,1.041
464.942,1.039
464.972,1.041
465.002,1.048
465.032,1.048
465.062,1.046
465.092,1.047
465.122,1.046
465.152,1.043
465.182,1.045
465.212,1.041
465.242,1.045
465.272,1.053
465.302,1.046
465.332,1.042
465.362,1.050
465.392,1.047
465.422,1.043
465.452,1.047
465.482,1.037
465.512,1.048
465.542,1.050
465.572,1.044
465.602,1.044
465.632,1.044
465.662,1.044
465.692,1.043
465.722,1.043
465.752,1.053
465.782,1.047
465.812,1.045
465.842,1.047
465.872,1.045
465.902,1.052
465.932,1.047
465.962,1.040
465.992,1.047
466.022,1.047
466.052,1.047
466.082,1.042
466.112,1.041
466.142,1.045
466.172,1.049
466.202,1.049
466.232,1.045
466.262,1.045
466.292,1.049
466.322,1.044
466.352,1.049
466.382,1.047
466.412,1.045
466.442,1.045
466.472,1.049
466.502,1.043
466.532,1.046
466.562,1.052
466.592,1.044
466.622,1.046
466.652,1.045
466.682,1.048
466.712,1.045
466.742,1.043
466.772,1.040
466.802,1.048
466.832,1.049
466.862,1.044
466.892,1.044
466.922,1.048
466.952,1.045
466.982,1.046
467.012,1.048
467.042,1.045
467.072,1.043
467.102,1.045
467.132,1.041
467.162,1.050
467.192,1.052
467.222,1.040
467.252,1.046
467.282,1.045
467.312,1.043
467.342,1.045
467.372,1.042
467.402,1.047
467.432,1.050
467.462,1.044
467.492,1.047
467.522,1.046
467.552,1.041
467.582,1.041
467.612,1.046
467.642,1.048
467.672,1.042
467.702,1.046
467.732,1.038
467.762,1.047
467.792,1.054
467.822,1.044
467.852,1.044
467.882,1.045
467.912,1.045
467.942,1.044
467.972,1.044
468.002,1.040
468.032,1.048
468.062,1.052
468.092,1.040
468.122,1.045
468.152,1.050
468.182,1.042
468.212,1.046
468.242,1.047
468.272,1.044
468.302,1.049
468.332,1.043
468.362,1.038
468.392,1.048
468.422,1.052
468.452,1.039
468.482,1.048
