df_hash,22ZHK4.M833G2
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.3VJX
person_label,V59
date_time_start,2025-10-31_15-29-03.527000_+03
date_time_start_unix,1761910143.527
date_time_end,2025-10-31_15-37-19.121000_+03
length_difference_noticed,no

time,acc_mag
447.283,1.065
447.313,1.060
447.343,1.061
447.373,1.068
447.403,1.062
447.433,1.062
447.463,1.060
447.493,1.059
447.523,1.064
447.553,1.064
447.583,1.064
447.613,1.070
447.643,1.060
447.673,1.059
447.703,1.057
447.733,1.065
447.763,1.070
447.793,1.064
447.823,1.062
447.853,1.064
447.883,1.066
447.913,1.062
447.943,1.063
447.973,1.066
448.003,1.056
448.033,1.067
448.063,1.065
448.093,1.068
448.123,1.067
448.153,1.063
448.183,1.057
448.213,1.055
448.243,1.063
448.273,1.066
448.303,1.067
448.333,1.063
448.363,1.065
448.393,1.065
448.423,1.058
448.453,1.064
448.483,1.067
448.513,1.054
448.543,1.066
448.573,1.068
448.603,1.058
448.633,1.067
448.663,1.063
448.693,1.062
448.723,1.057
448.753,1.062
448.783,1.068
448.813,1.068
448.843,1.060
448.873,1.062
448.903,1.062
448.933,1.062
448.963,1.061
448.993,1.066
449.023,1.060
449.053,1.063
449.083,1.062
449.113,1.057
449.143,1.064
449.173,1.062
449.203,1.062
449.233,1.058
449.263,1.063
449.293,1.070
449.323,1.069
449.353,1.060
449.383,1.062
449.413,1.063
449.443,1.062
449.473,1.064
449.503,1.066
449.533,1.060
449.563,1.063
449.593,1.065
449.623,1.064
449.653,1.065
449.683,1.064
449.713,1.057
449.743,1.058
449.773,1.062
449.803,1.069
449.833,1.066
449.863,1.068
449.893,1.060
449.923,1.061
449.953,1.061
449.983,1.067
450.013,1.063
450.043,1.066
450.073,1.060
450.103,1.072
450.133,1.064
450.163,1.065
450.193,1.064
450.223,1.058
450.253,1.057
450.283,1.063
450.313,1.066
450.343,1.067
450.373,1.068
450.403,1.060
450.433,1.062
450.463,1.066
450.493,1.061
450.523,1.062
450.553,1.069
450.583,1.060
450.613,1.062
450.643,1.067
450.673,1.063
450.703,1.064
450.733,1.063
450.763,1.062
450.793,1.062
450.823,1.059
450.853,1.062
450.883,1.065
450.913,1.068
450.943,1.062
450.973,1.062
451.003,1.062
451.033,1.059
451.063,1.066
451.093,1.067
451.123,1.058
451.153,1.063
451.183,1.063
451.213,1.068
451.243,1.070
451.273,1.063
451.303,1.056
451.333,1.057
451.363,1.061
451.393,1.067
451.423,1.065
451.453,1.062
451.483,1.061
451.513,1.069
451.543,1.062
451.573,1.062
451.603,1.067
451.633,1.060
451.663,1.054
451.693,1.070
451.723,1.065
451.753,1.062
451.783,1.067
451.813,1.062
451.843,1.057
451.873,1.059
451.903,1.067
451.933,1.064
451.963,1.063
451.993,1.065
452.023,1.066
452.053,1.063
452.083,1.062
452.113,1.065
452.143,1.065
452.173,1.065
452.203,1.061
452.233,1.067
452.263,1.061
452.293,1.061
452.323,1.064
452.353,1.061
452.383,1.063
452.413,1.054
452.443,1.061
452.473,1.064
452.503,1.071
452.533,1.065
452.563,1.063
452.593,1.060
452.623,1.060
452.653,1.067
452.683,1.066
452.713,1.059
452.743,1.065
452.773,1.070
452.803,1.062
452.833,1.063
452.863,1.061
452.893,1.057
452.923,1.057
452.953,1.062
452.983,1.067
453.013,1.067
453.043,1.061
453.073,1.056
453.103,1.062
453.133,1.062
453.163,1.067
453.193,1.066
453.223,1.063
453.253,1.054
453.283,1.067
453.313,1.063
453.343,1.062
453.373,1.069
453.403,1.065
453.433,1.055
453.463,1.062
453.493,1.062
453.523,1.062
453.553,1.064
453.583,1.069
453.613,1.062
453.643,1.057
453.673,1.070
453.703,1.069
453.733,1.063
453.763,1.057
453.793,1.048
453.823,1.063
453.853,1.065
453.883,1.063
453.913,1.065
453.943,1.066
453.973,1.062
454.003,1.056
454.033,1.062
454.063,1.067
454.093,1.064
454.123,1.062
454.153,1.061
454.183,1.061
454.213,1.063
454.243,1.061
454.273,1.068
454.303,1.071
454.333,1.061
454.363,1.063
454.393,1.062
454.423,1.062
454.453,1.064
454.483,1.068
454.513,1.057
454.543,1.055
454.573,1.059
454.603,1.066
454.633,1.069
454.663,1.066
454.693,1.060
454.723,1.059
454.753,1.065
454.783,1.064
454.813,1.067
454.843,1.062
454.873,1.058
454.903,1.054
454.933,1.070
454.963,1.068
454.993,1.067
455.023,1.066
455.053,1.060
455.083,1.057
455.113,1.062
455.143,1.066
455.173,1.069
455.203,1.068
455.233,1.062
455.263,1.062
455.293,1.059
455.323,1.063
455.353,1.067
455.383,1.063
455.413,1.067
455.443,1.061
455.473,1.053
455.503,1.072
455.533,1.060
455.563,1.057
455.593,1.063
455.623,1.056
455.653,1.062
455.683,1.062
455.713,1.065
455.743,1.071
455.773,1.066
455.803,1.062
455.833,1.062
455.863,1.063
455.893,1.070
455.923,1.061
455.953,1.063
455.983,1.067
456.013,1.060
456.043,1.070
456.073,1.069
456.103,1.062
456.133,1.067
456.163,1.064
456.193,1.066
456.223,1.061
456.253,1.062
456.283,1.065
456.313,1.065
456.343,1.068
456.373,1.067
456.403,1.064
456.433,1.059
456.463,1.060
456.493,1.070
456.523,1.066
456.553,1.063
456.583,1.063
456.613,1.067
456.643,1.066
456.673,1.068
456.703,1.062
456.733,1.066
456.763,1.050
456.793,1.067
456.823,1.074
456.853,1.074
456.883,1.066
456.913,1.066
456.943,1.064
456.973,1.052
457.003,1.054
457.033,1.072
457.063,1.078
457.093,1.062
457.123,1.079
457.153,1.063
457.183,1.046
457.213,1.055
457.243,1.066
457.273,1.061
457.303,1.047
457.333,1.061
457.363,1.072
457.393,1.073
457.423,1.057
457.453,1.062
457.483,1.062
457.513,1.051
457.543,1.058
457.573,1.083
457.603,1.065
457.633,1.052
457.663,1.072
457.693,1.060
457.723,1.039
457.753,1.056
457.783,1.045
457.813,1.055
457.843,1.039
457.873,1.065
457.903,1.043
457.933,1.021
457.963,1.068
457.993,1.053
458.023,1.022
458.053,1.016
458.083,1.037
458.113,1.065
458.143,1.067
458.173,1.048
458.203,1.026
458.233,1.062
458.263,1.049
458.293,1.043
458.323,1.080
458.353,1.046
458.383,1.030
458.413,1.056
458.443,1.064
458.473,1.054
458.503,1.050
458.533,1.062
458.563,1.060
458.593,1.064
458.623,1.056
458.653,1.054
458.683,1.056
458.713,1.050
458.743,1.048
458.773,1.059
458.803,1.055
458.833,1.064
458.863,1.057
458.893,1.047
458.923,1.050
458.953,1.058
458.983,1.065
459.013,1.061
459.043,1.049
459.073,1.054
459.103,1.054
459.133,1.062
459.163,1.062
459.193,1.068
459.223,1.053
459.253,1.041
459.283,1.060
459.313,1.057
459.343,1.063
459.373,1.059
459.403,1.051
459.433,1.050
459.463,1.069
459.493,1.051
459.523,1.054
459.553,1.053
459.583,1.064
459.613,1.058
459.643,1.071
459.673,1.066
459.703,1.059
459.733,1.059
459.763,1.064
459.793,1.063
459.823,1.054
459.853,1.056
459.883,1.070
459.913,1.056
459.943,1.049
459.973,1.062
460.003,1.076
460.033,1.062
460.063,1.058
460.093,1.066
460.123,1.070
460.153,1.057
460.183,1.050
460.213,1.064
460.243,1.063
460.273,1.062
460.303,1.060
460.333,1.055
460.363,1.068
460.393,1.062
460.423,1.044
460.453,1.067
460.483,1.074
460.513,1.065
460.543,1.061
460.573,1.052
460.603,1.045
460.633,1.060
460.663,1.067
460.693,1.057
460.723,1.066
460.753,1.079
460.783,1.075
460.813,1.069
460.843,1.061
460.873,1.062
460.903,1.057
460.933,1.059
460.963,1.062
460.993,1.068
461.023,1.067
461.053,1.067
461.083,1.067
461.113,1.063
461.143,1.060
461.173,1.064
461.203,1.062
461.233,1.058
461.263,1.058
461.293,1.057
461.323,1.053
461.353,1.057
461.383,1.059
461.413,1.067
461.443,1.056
461.473,1.067
461.503,1.065
461.533,1.062
461.563,1.064
461.593,1.069
461.623,1.059
461.653,1.054
461.683,1.060
461.713,1.066
461.743,1.060
461.773,1.070
461.803,1.063
461.833,1.061
461.863,1.065
461.893,1.055
461.923,1.059
461.953,1.062
461.983,1.062
462.013,1.067
462.043,1.067
462.073,1.060
462.103,1.062
462.133,1.062
462.163,1.056
462.193,1.063
462.223,1.065
462.253,1.068
462.283,1.057
462.313,1.068
462.343,1.065
462.373,1.065
462.403,1.064
462.433,1.060
462.463,1.058
462.493,1.063
462.523,1.058
462.553,1.066
462.583,1.066
462.613,1.062
462.643,1.054
462.673,1.062
462.703,1.057
462.733,1.059
462.763,1.064
462.793,1.069
462.823,1.053
462.853,1.068
462.883,1.066
462.913,1.056
462.943,1.068
462.973,1.063
463.003,1.058
463.033,1.057
463.063,1.062
463.093,1.067
463.123,1.067
463.153,1.068
463.183,1.062
463.213,1.055
463.243,1.056
463.273,1.065
463.303,1.074
463.333,1.067
463.363,1.060
463.393,1.056
463.423,1.070
463.453,1.063
463.483,1.066
463.513,1.069
463.543,1.057
463.573,1.049
463.603,1.059
463.633,1.066
463.663,1.066
463.693,1.068
463.723,1.062
463.753,1.058
463.783,1.057
463.813,1.065
463.843,1.063
463.873,1.066
463.903,1.062
463.933,1.062
463.963,1.056
463.993,1.071
464.023,1.064
464.053,1.064
464.083,1.062
464.113,1.057
464.143,1.058
464.173,1.059
464.203,1.065
464.233,1.070
464.263,1.064
464.293,1.058
464.323,1.059
464.353,1.062
464.383,1.065
464.413,1.065
464.443,1.066
464.473,1.062
464.503,1.058
464.533,1.054
464.563,1.070
464.593,1.067
464.623,1.061
464.653,1.068
464.683,1.060
464.713,1.062
464.743,1.062
464.773,1.062
464.803,1.070
464.833,1.065
464.863,1.057
464.893,1.058
464.923,1.066
464.953,1.062
464.983,1.063
465.013,1.067
465.043,1.060
465.073,1.057
465.103,1.059
465.133,1.073
465.163,1.066
465.193,1.065
465.223,1.063
465.253,1.060
465.283,1.057
465.313,1.057
465.343,1.070
465.373,1.070
465.403,1.062
465.433,1.060
465.463,1.059
465.493,1.063
465.523,1.063
465.553,1.065
465.583,1.062
465.613,1.062
465.643,1.062
465.673,1.061
465.703,1.064
465.733,1.066
465.763,1.063
465.793,1.063
465.823,1.055
465.853,1.056
465.883,1.067
465.913,1.065
465.943,1.066
465.973,1.062
466.003,1.058
466.033,1.056
466.063,1.060
466.093,1.062
466.123,1.065
466.153,1.067
466.183,1.064
466.213,1.059
466.243,1.056
466.273,1.069
466.303,1.066
466.333,1.066
466.363,1.061
466.393,1.059
466.423,1.053
466.453,1.058
466.483,1.066
466.513,1.064
466.543,1.062
466.573,1.062
466.603,1.061
466.633,1.060
466.663,1.060
466.693,1.065
466.723,1.067
466.753,1.062
466.783,1.061
466.813,1.062
466.843,1.060
466.873,1.064
466.903,1.063
466.933,1.059
466.963,1.062
466.993,1.056
467.023,1.065
467.053,1.068
467.083,1.063
467.113,1.059
467.143,1.062
467.173,1.062
467.203,1.061
467.233,1.065
467.263,1.065
467.293,1.059
467.323,1.066
467.353,1.065
467.383,1.062
467.413,1.065
467.443,1.061
467.473,1.062
467.503,1.059
467.533,1.061
467.563,1.064
467.593,1.065
467.623,1.062
467.653,1.060
467.683,1.062
467.713,1.062
467.743,1.064
467.773,1.067
467.803,1.063
467.833,1.062
467.863,1.065
467.893,1.063
467.923,1.069
467.953,1.062
467.983,1.058
468.013,1.059
468.043,1.055
468.073,1.070
468.103,1.066
468.133,1.062
468.163,1.060
468.193,1.061
468.223,1.060
468.253,1.066
468.283,1.068
468.313,1.061
468.343,1.058
468.373,1.063
468.403,1.062
468.433,1.067
468.463,1.069
468.493,1.060
468.523,1.055
468.553,1.061
468.583,1.066
468.613,1.064
468.643,1.063
468.673,1.062
468.703,1.061
468.733,1.061
468.763,1.062
468.793,1.065
468.823,1.067
468.853,1.053
468.883,1.064
468.913,1.062
468.943,1.062
468.973,1.068
469.003,1.057
469.033,1.058
469.063,1.062
469.093,1.066
469.123,1.066
469.153,1.066
469.183,1.062
469.213,1.059
469.243,1.063
469.273,1.064
469.303,1.064
469.333,1.067
469.363,1.068
469.393,1.053
469.423,1.065
469.453,1.064
469.483,1.068
469.513,1.063
469.543,1.062
469.573,1.058
469.603,1.059
469.633,1.065
469.663,1.071
469.693,1.065
469.723,1.062
469.753,1.055
469.783,1.062
469.813,1.064
469.843,1.062
469.873,1.067
469.903,1.066
469.933,1.057
469.963,1.062
469.993,1.060
470.023,1.061
470.053,1.062
470.083,1.061
470.113,1.062
470.143,1.062
470.173,1.062
470.203,1.068
470.233,1.065
470.263,1.061
470.293,1.061
470.323,1.059
470.353,1.060
470.383,1.063
470.413,1.062
470.443,1.061
470.473,1.057
470.503,1.068
470.533,1.067
470.563,1.062
470.593,1.062
470.623,1.059
470.653,1.062
470.683,1.061
470.713,1.063
470.743,1.066
470.773,1.062
470.803,1.062
470.833,1.060
470.863,1.060
470.893,1.062
470.923,1.064
470.953,1.064
470.983,1.068
471.013,1.057
471.043,1.062
471.073,1.066
471.103,1.062
471.133,1.065
471.163,1.061
471.193,1.055
471.223,1.061
471.253,1.060
471.283,1.070
471.313,1.069
471.343,1.060
471.373,1.063
471.403,1.057
471.433,1.062
471.463,1.063
471.493,1.066
471.523,1.065
471.553,1.065
471.583,1.059
471.613,1.058
471.643,1.066
471.673,1.062
471.703,1.067
471.733,1.065
471.763,1.057
471.793,1.055
471.823,1.061
471.853,1.065
471.883,1.067
471.913,1.063
471.943,1.065
471.973,1.062
472.003,1.057
472.033,1.066
472.063,1.061
472.093,1.063
472.123,1.063
472.153,1.065
472.183,1.058
472.213,1.062
472.243,1.068
472.273,1.060
472.303,1.067
472.333,1.059
472.363,1.057
472.393,1.057
472.423,1.063
472.453,1.071
472.483,1.064
472.513,1.064
472.543,1.063
472.573,1.057
472.603,1.063
472.633,1.064
472.663,1.065
472.693,1.062
472.723,1.061
472.753,1.069
472.783,1.069
472.813,1.073
472.843,1.107
472.873,1.125
472.903,1.135
472.933,1.116
472.963,1.124
472.993,1.060
473.023,1.035
473.053,1.024
473.083,0.976
473.113,0.952
473.143,0.952
473.173,0.923
473.203,0.980
473.233,0.983
473.263,1.028
473.293,1.041
473.323,1.026
473.353,1.026
473.383,1.021
473.413,1.017
473.443,1.030
473.473,1.048
473.503,1.043
473.533,1.041
473.563,1.031
473.593,1.022
473.623,1.025
473.653,1.014
473.683,1.008
473.713,1.009
473.743,1.033
473.773,1.015
473.803,1.005
473.833,1.032
473.863,1.054
473.893,1.030
473.923,0.996
473.953,1.012
473.983,1.029
474.013,1.029
474.043,1.020
474.073,1.031
474.103,1.040
474.133,0.995
474.163,1.028
474.193,1.026
474.223,1.019
474.253,1.005
474.283,1.019
474.313,1.020
474.343,1.031
474.373,1.049
474.403,1.036
474.433,1.004
474.463,1.029
474.493,1.059
474.523,1.055
474.553,0.994
474.583,0.992
474.613,1.044
474.643,1.051
474.673,1.038
474.703,1.056
474.733,1.034
474.763,1.025
474.793,1.023
474.823,0.999
474.853,0.980
474.883,1.029
474.913,1.104
474.943,1.053
474.973,1.028
475.003,1.023
475.033,1.023
475.063,0.937
475.093,0.928
475.123,1.010
475.153,1.020
475.183,1.012
475.213,1.094
475.243,1.082
475.273,1.048
475.303,1.052
475.333,1.043
475.363,1.025
475.393,1.076
475.423,1.058
475.453,1.029
475.483,1.059
475.513,1.060
475.543,1.017
475.573,1.011
475.603,1.040
475.633,1.051
475.663,1.059
475.693,1.049
475.723,1.066
475.753,1.043
475.783,1.034
475.813,1.025
475.843,1.050
475.873,1.018
475.903,0.989
475.933,1.060
475.963,1.082
475.993,1.046
476.023,1.089
476.053,1.067
476.083,1.029
476.113,1.046
476.143,1.018
476.173,1.041
476.203,1.088
476.233,1.051
476.263,1.031
476.293,1.056
476.323,1.045
476.353,1.026
476.383,1.069
476.413,1.063
476.443,1.029
476.473,1.030
476.503,1.113
476.533,1.065
476.563,1.059
476.593,1.046
476.623,1.050
476.653,1.126
476.683,1.051
476.713,1.046
476.743,1.043
476.773,1.007
476.803,1.062
476.833,1.040
476.863,1.000
476.893,1.032
476.923,1.047
476.953,1.025
476.983,1.039
477.013,1.050
477.043,1.063
477.073,1.037
477.103,0.984
477.133,1.015
477.163,1.040
477.193,1.033
477.223,1.034
477.253,1.033
477.283,1.044
477.313,1.030
477.343,1.024
477.373,1.018
477.403,1.062
477.433,1.069
477.463,1.052
477.493,1.073
477.523,1.065
477.553,1.070
477.583,1.046
477.613,1.021
477.643,1.087
477.673,1.008
477.703,1.026
477.733,1.085
477.763,1.045
477.793,1.072
477.823,1.051
477.853,1.056
477.883,1.020
477.913,1.042
477.943,1.060
477.973,1.021
478.003,1.049
478.033,1.090
478.063,1.056
478.093,1.009
478.123,1.012
478.153,1.049
478.183,1.039
478.213,1.008
478.243,1.019
478.273,1.054
478.303,1.052
478.333,1.040
478.363,1.037
478.393,1.048
478.423,1.055
478.453,1.042
478.483,1.045
478.513,1.048
478.543,1.061
478.573,1.059
478.603,1.053
478.633,1.059
478.663,1.056
478.693,1.052
478.723,1.054
478.753,1.042
478.783,1.043
478.813,1.048
478.843,1.050
478.873,1.055
478.903,1.053
478.933,1.060
478.963,1.066
478.993,1.065
479.023,1.051
479.053,1.045
479.083,1.051
479.113,1.060
479.143,1.066
479.173,1.064
479.203,1.055
479.233,1.053
479.263,1.058
479.293,1.052
479.323,1.051
479.353,1.064
479.383,1.053
479.413,1.048
479.443,1.062
479.473,1.065
479.503,1.060
479.533,1.043
479.563,1.048
479.593,1.051
479.623,1.070
479.653,1.074
479.683,1.055
479.713,1.044
479.743,1.053
479.773,1.062
479.803,1.056
479.833,1.041
479.863,1.042
479.893,1.057
479.923,1.058
479.953,1.059
479.983,1.050
480.013,1.065
480.043,1.066
480.073,1.053
480.103,1.051
480.133,1.055
480.163,1.056
480.193,1.057
480.223,1.054
480.253,1.053
480.283,1.048
480.313,1.052
480.343,1.069
480.373,1.060
480.403,1.034
480.433,1.048
480.463,1.086
480.493,1.072
480.523,1.048
480.553,1.040
480.583,1.053
480.613,1.054
480.643,1.049
480.673,1.048
480.703,1.046
480.733,1.043
480.763,1.053
480.793,1.053
480.823,1.043
480.853,1.042
480.883,1.043
480.913,1.048
480.943,1.058
480.973,1.061
481.003,1.046
481.033,1.037
481.063,1.039
481.093,1.051
481.123,1.056
481.153,1.039
481.183,1.038
481.213,1.049
481.243,1.058
481.273,1.050
481.303,1.045
481.333,1.045
481.363,1.037
481.393,1.049
481.423,1.069
481.453,1.048
481.483,1.033
481.513,1.043
481.543,1.052
481.573,1.055
481.603,1.037
481.633,1.035
481.663,1.044
481.693,1.046
481.723,1.046
481.753,1.053
481.783,1.057
481.813,1.043
481.843,1.036
481.873,1.045
481.903,1.047
481.933,1.047
481.963,1.050
481.993,1.039
482.023,1.048
482.053,1.047
482.083,1.041
482.113,1.046
482.143,1.047
482.173,1.053
482.203,1.052
482.233,1.039
482.263,1.046
482.293,1.044
482.323,1.036
482.353,1.052
482.383,1.048
482.413,1.051
482.443,1.046
482.473,1.034
482.503,1.046
482.533,0.995
482.563,0.976
482.593,1.074
482.623,1.146
482.653,1.152
482.683,1.095
482.713,1.035
482.743,0.971
482.773,0.973
482.803,1.016
482.833,1.024
482.863,1.076
482.893,1.068
482.923,1.097
482.953,1.073
482.983,0.974
483.013,0.933
483.043,1.060
483.073,1.078
483.103,1.056
483.133,1.032
483.163,1.021
483.193,1.039
483.223,1.036
483.253,1.013
483.283,1.035
483.313,1.040
483.343,1.020
483.373,1.043
483.403,1.066
483.433,1.045
483.463,1.037
483.493,1.076
483.523,1.107
483.553,1.093
483.583,1.054
483.613,1.033
483.643,1.051
483.673,0.989
483.703,1.021
483.733,1.036
483.763,1.040
483.793,1.042
483.823,1.019
483.853,1.001
483.883,1.028
483.913,1.047
483.943,1.046
483.973,1.025
484.003,1.019
484.033,1.058
484.063,1.072
484.093,1.058
484.123,1.004
484.153,0.995
484.183,1.049
484.213,1.006
484.243,0.974
484.273,1.062
484.303,1.127
484.333,1.162
484.363,1.099
484.393,1.012
484.423,1.025
484.453,1.032
484.483,1.034
484.513,1.030
484.543,1.063
484.573,1.078
484.603,1.009
484.633,0.910
484.663,0.982
484.693,1.086
484.723,1.031
484.753,1.008
484.783,1.062
484.813,1.172
484.843,1.159
484.873,1.159
484.903,1.045
484.933,0.964
484.963,0.942
484.993,0.975
485.023,0.967
485.053,0.994
485.083,1.114
485.113,1.199
485.143,1.118
485.173,1.061
485.203,1.012
485.233,1.034
485.263,1.138
485.293,1.169
485.323,1.137
485.353,1.086
485.383,1.046
485.413,1.001
485.443,1.005
485.473,1.032
485.503,1.012
485.533,0.964
485.563,1.003
485.593,1.024
485.623,0.979
485.653,0.971
485.683,0.967
485.713,0.980
485.743,1.067
485.773,1.077
485.803,0.993
485.833,1.020
485.863,1.009
485.893,1.005
485.923,1.036
485.953,1.050
485.983,1.000
486.013,1.006
486.043,1.038
486.073,1.020
486.103,0.978
486.133,1.017
486.163,1.106
486.193,1.093
486.223,1.016
486.253,1.061
486.283,1.081
486.313,1.081
486.343,1.021
486.373,1.056
486.403,1.033
486.433,1.018
486.463,1.078
486.493,1.034
486.523,1.049
486.553,1.075
486.583,1.045
486.613,1.053
486.643,1.087
486.673,1.068
486.703,1.047
486.733,1.036
486.763,1.017
486.793,0.994
486.823,1.058
486.853,1.032
486.883,1.061
486.913,1.066
486.943,1.059
486.973,1.056
487.003,1.044
487.033,1.058
487.063,1.041
487.093,1.036
487.123,1.054
487.153,1.024
487.183,1.034
487.213,1.042
487.243,1.026
487.273,1.043
487.303,1.040
487.333,1.037
487.363,1.058
487.393,1.081
487.423,1.056
487.453,1.057
487.483,1.072
487.513,1.048
487.543,1.060
487.573,1.066
487.603,1.059
487.633,1.062
487.663,1.058
487.693,1.049
487.723,1.061
487.753,1.043
487.783,1.035
487.813,1.048
487.843,1.041
487.873,1.041
487.903,1.060
487.933,1.045
487.963,1.040
487.993,1.043
488.023,1.034
488.053,1.043
488.083,1.056
488.113,1.045
488.143,1.050
488.173,1.055
488.203,1.038
488.233,1.042
488.263,1.048
488.293,1.052
488.323,1.051
488.353,1.053
488.383,1.039
488.413,1.048
488.443,1.051
488.473,1.045
488.503,1.048
488.533,1.058
488.563,1.038
488.593,1.045
488.623,1.053
488.653,1.057
488.683,1.042
488.713,1.048
488.743,1.057
488.773,1.042
488.803,1.044
488.833,1.056
488.863,1.044
488.893,1.048
488.923,1.053
488.953,1.042
488.983,1.042
489.013,1.051
489.043,1.044
489.073,1.046
489.103,1.050
489.133,1.057
489.163,1.044
489.193,1.047
489.223,1.048
489.253,1.048
489.283,1.050
489.313,1.050
489.343,1.047
489.373,1.041
489.403,1.050
489.433,1.054
489.463,1.045
489.493,1.037
489.523,1.057
489.553,1.061
489.583,1.041
489.613,1.038
489.643,1.053
489.673,1.043
489.703,1.045
489.733,1.052
489.763,1.047
489.793,1.043
489.823,1.055
489.853,1.043
489.883,1.046
489.913,1.051
489.943,1.049
489.973,1.051
490.003,1.053
490.033,1.042
490.063,1.046
490.093,1.060
490.123,1.043
490.153,1.038
490.183,1.051
490.213,1.045
490.243,1.037
490.273,1.060
490.303,1.056
490.333,1.051
490.363,1.042
490.393,1.047
490.423,1.063
490.453,1.106
490.483,1.098
490.513,1.121
490.543,1.104
490.573,1.063
490.603,1.086
490.633,1.104
490.663,1.085
490.693,1.076
490.723,1.040
490.753,1.073
490.783,1.089
490.813,1.057
490.843,1.013
490.873,1.049
490.903,1.118
490.933,1.102
490.963,1.014
490.993,1.045
491.023,1.123
491.053,1.001
491.083,0.925
491.113,0.978
491.143,1.049
491.173,1.033
491.203,0.999
491.233,1.023
491.263,1.003
491.293,1.001
491.323,1.053
491.353,1.039
491.383,0.998
491.413,1.026
491.443,1.004
491.473,1.005
491.503,1.004
491.533,1.044
491.563,1.056
491.593,1.021
491.623,1.025
491.653,1.069
491.683,1.056
491.713,1.022
491.743,1.029
491.773,1.044
491.803,1.050
