df_hash,22ZHK4.QGNKHU
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.M000
person_label,V84
date_time_start,2025-11-03_17-16-01.922000_+03
date_time_start_unix,1762175761.922
date_time_end,2025-11-03_17-24-49.400000_+03
length_difference_noticed,no

time,acc_mag
441.038,1.012
441.068,1.009
441.098,1.014
441.128,1.011
441.158,1.008
441.188,1.012
441.218,1.015
441.248,1.020
441.278,1.014
441.308,1.009
441.338,1.010
441.368,1.014
441.398,1.005
441.428,1.013
441.458,1.020
441.488,1.010
441.518,1.011
441.548,1.010
441.578,1.010
441.608,1.009
441.638,1.009
441.668,1.018
441.698,1.015
441.728,1.003
441.758,1.000
441.788,1.015
441.818,1.016
441.848,1.015
441.878,1.012
441.908,1.015
441.938,1.013
441.968,1.011
441.998,1.002
442.028,1.014
442.058,1.013
442.088,1.006
442.118,1.008
442.148,1.016
442.178,1.014
442.208,1.006
442.238,1.009
442.268,1.011
442.298,1.011
442.328,1.008
442.358,1.011
442.388,1.016
442.418,1.010
442.448,1.006
442.478,1.003
442.508,1.013
442.538,1.012
442.568,1.011
442.598,1.007
442.628,1.002
442.658,1.009
442.688,1.013
442.718,1.018
442.748,1.018
442.778,1.006
442.808,1.009
442.838,0.996
442.868,0.997
442.898,1.005
442.928,1.022
442.958,1.026
442.988,1.010
443.018,1.005
443.048,1.012
443.078,1.016
443.108,1.014
443.138,1.004
443.168,1.010
443.198,1.014
443.228,1.001
443.258,1.008
443.288,1.013
443.318,1.009
443.348,1.009
443.378,1.008
443.408,1.009
443.438,1.005
443.468,1.008
443.498,1.010
443.528,1.006
443.558,1.007
443.588,1.008
443.618,1.010
443.648,1.008
443.678,1.017
443.708,1.015
443.738,1.015
443.768,1.019
443.798,1.013
443.828,1.011
443.858,0.994
443.888,1.000
443.918,0.996
443.948,0.989
443.978,1.004
444.008,1.011
444.038,1.011
444.068,1.010
444.098,1.009
444.128,1.000
444.158,1.001
444.188,1.023
444.218,1.016
444.248,1.014
444.278,1.011
444.308,1.013
444.338,1.006
444.368,1.006
444.398,1.021
444.428,1.015
444.458,1.002
444.488,1.000
444.518,1.016
444.548,1.011
444.578,1.006
444.608,1.008
444.638,1.019
444.668,1.005
444.698,1.003
444.728,1.016
444.758,1.015
444.788,1.008
444.818,1.003
444.848,1.008
444.878,1.016
444.908,1.011
444.938,1.009
444.968,1.011
444.998,1.014
445.028,1.013
445.058,1.006
445.088,1.008
445.118,1.008
445.148,1.009
445.178,1.010
445.208,1.012
445.238,1.011
445.268,1.005
445.298,1.006
445.328,1.008
445.358,1.020
445.388,1.006
445.418,1.022
445.448,1.011
445.478,1.009
445.508,1.010
445.538,1.006
445.568,1.003
445.598,1.008
445.628,1.007
445.658,1.003
445.688,1.023
445.718,1.025
445.748,1.008
445.778,1.004
445.808,1.005
445.838,1.011
445.868,1.002
445.898,1.001
445.928,1.020
445.958,1.011
445.988,1.016
446.018,1.011
446.048,1.020
446.078,1.010
446.108,1.006
446.138,1.004
446.168,1.011
446.198,1.006
446.228,1.015
446.258,1.014
446.288,1.008
446.318,1.009
446.348,1.019
446.378,1.010
446.408,1.002
446.438,1.012
446.468,1.014
446.498,1.012
446.528,1.011
446.558,1.009
446.588,1.009
446.618,1.013
446.648,1.005
446.678,1.006
446.708,1.009
446.738,1.017
446.768,1.017
446.798,1.010
446.828,1.005
446.858,1.006
446.888,1.010
446.918,1.017
446.948,1.011
446.978,1.002
447.008,1.007
447.038,1.010
447.068,1.013
447.098,1.005
447.128,1.009
447.158,1.010
447.188,1.017
447.218,1.007
447.248,1.011
447.278,1.013
447.308,1.010
447.338,1.006
447.368,1.006
447.398,1.007
447.428,1.009
447.458,1.009
447.488,1.013
447.518,1.011
447.548,1.006
447.578,1.004
447.608,1.015
447.638,1.013
447.668,1.016
447.698,1.011
447.728,1.004
447.758,1.005
447.788,1.011
447.818,1.003
447.848,1.009
447.878,1.017
447.908,1.015
447.938,1.004
447.968,1.008
447.998,1.007
448.028,1.010
448.058,1.010
448.088,1.014
448.118,1.011
448.148,1.009
448.178,1.010
448.208,1.016
448.238,1.004
448.268,1.006
448.298,1.009
448.328,1.019
448.358,1.014
448.388,1.012
448.418,1.010
448.448,1.009
448.478,1.006
448.508,1.007
448.538,1.010
448.568,1.007
448.598,1.010
448.628,1.012
448.658,1.010
448.688,1.008
448.718,1.009
448.748,1.013
448.778,1.012
448.808,1.012
448.838,1.011
448.868,1.013
448.898,1.011
448.928,1.010
448.958,1.007
448.988,1.008
449.018,1.022
449.048,1.014
449.078,1.015
449.108,1.011
449.138,1.009
449.168,1.009
449.198,1.012
449.228,1.002
449.258,1.011
449.288,1.014
449.318,1.016
449.348,1.012
449.378,1.005
449.408,1.011
449.438,1.011
449.468,1.013
449.498,1.012
449.528,1.014
449.558,1.008
449.588,1.006
449.618,1.011
449.648,1.007
449.678,1.010
449.708,1.012
449.738,1.018
449.768,1.012
449.798,1.010
449.828,1.010
449.858,1.007
449.888,1.011
449.918,1.001
449.948,1.005
449.978,1.016
450.008,1.012
450.038,1.013
450.068,1.012
450.098,1.011
450.128,1.005
450.158,1.007
450.188,1.012
450.218,1.012
450.248,1.013
450.278,1.013
450.308,1.011
450.338,1.004
450.368,1.009
450.398,1.006
450.428,1.023
450.458,1.011
450.488,1.007
450.518,1.011
450.548,1.004
450.578,1.012
450.608,1.015
450.638,1.003
450.668,1.012
450.698,1.008
450.728,1.008
450.758,1.012
450.788,1.007
450.818,1.010
450.848,1.010
450.878,1.014
450.908,1.011
450.938,1.008
450.968,1.011
450.998,1.012
451.028,1.009
451.058,1.009
451.088,1.007
451.118,1.021
451.148,1.013
451.178,1.015
451.208,1.011
451.238,1.007
451.268,1.011
451.298,1.012
451.328,1.002
451.358,1.011
451.388,1.015
451.418,1.009
451.448,1.013
451.478,1.008
451.508,1.009
451.538,1.009
451.568,1.010
451.598,1.011
451.628,1.012
451.658,1.015
451.688,1.010
451.718,1.011
451.748,1.011
451.778,1.004
451.808,1.021
451.838,1.014
451.868,1.007
451.898,1.007
451.928,1.004
451.958,1.004
451.988,1.010
452.018,1.005
452.048,1.009
452.078,1.012
452.108,1.017
452.138,1.015
452.168,1.013
452.198,1.010
452.228,1.011
452.258,1.011
452.288,1.014
452.318,1.012
452.348,1.016
452.378,1.011
452.408,1.003
452.438,1.009
452.468,1.001
452.498,1.014
452.528,1.020
452.558,1.019
452.588,1.007
452.618,1.006
452.648,1.013
452.678,1.010
452.708,1.001
452.738,1.015
452.768,1.008
452.798,1.015
452.828,1.013
452.858,1.012
452.888,1.015
452.918,1.012
452.948,1.016
452.978,1.013
453.008,1.009
453.038,1.011
453.068,1.007
453.098,1.007
453.128,1.004
453.158,0.998
453.188,1.008
453.218,1.002
453.248,1.016
453.278,1.027
453.308,1.013
453.338,1.020
453.368,1.023
453.398,1.010
453.428,1.005
453.458,1.012
453.488,1.014
453.518,1.011
453.548,1.008
453.578,1.012
453.608,1.010
453.638,1.013
453.668,1.015
453.698,1.013
453.728,1.012
453.758,1.002
453.788,1.002
453.818,1.006
453.848,1.009
453.878,1.025
453.908,1.018
453.938,1.009
453.968,1.012
453.998,1.010
454.028,1.013
454.058,1.010
454.088,1.005
454.118,1.004
454.148,1.004
454.178,1.015
454.208,1.014
454.238,1.012
454.268,1.007
454.298,1.010
454.328,1.011
454.358,1.013
454.388,1.016
454.418,1.013
454.448,1.007
454.478,1.008
454.508,1.006
454.538,1.019
454.568,1.012
454.598,1.016
454.628,1.006
454.658,1.003
454.688,1.009
454.718,1.008
454.748,1.006
454.778,1.015
454.808,1.013
454.838,1.012
454.868,1.010
454.898,1.006
454.928,1.007
454.958,1.007
454.988,1.010
455.018,1.012
455.048,1.011
455.078,1.014
455.108,1.007
455.138,1.007
455.168,1.010
455.198,1.019
455.228,1.013
455.258,1.012
455.288,1.007
455.318,1.007
455.348,1.010
455.378,1.011
455.408,1.003
455.438,1.009
455.468,1.012
455.498,1.013
455.528,1.011
455.558,1.004
455.588,1.006
455.618,1.011
455.648,1.013
455.678,1.008
455.708,1.017
455.738,1.012
455.768,1.011
455.798,1.011
455.828,1.001
455.858,1.004
455.888,1.008
455.918,1.019
455.948,1.017
455.978,1.017
456.008,1.010
456.038,1.009
456.068,1.010
456.098,1.010
456.128,0.998
456.158,1.009
456.188,1.013
456.218,1.014
456.248,1.010
456.278,1.011
456.308,1.010
456.338,1.012
456.368,1.008
456.398,1.013
456.428,1.013
456.458,1.011
456.488,1.017
456.518,1.018
456.548,1.020
456.578,1.045
456.608,1.041
456.638,1.012
456.668,0.992
456.698,1.008
456.728,1.024
456.758,1.045
456.788,1.038
456.818,1.001
456.848,1.014
456.878,1.016
456.908,1.024
456.938,1.005
456.968,1.016
456.998,1.024
457.028,1.007
457.058,1.007
457.088,1.021
457.118,1.019
457.148,1.028
457.178,1.028
457.208,1.020
457.238,1.023
457.268,1.002
457.298,1.031
457.328,1.033
457.358,1.033
457.388,1.029
457.418,1.024
457.448,1.020
457.478,1.033
457.508,1.041
457.538,1.029
457.568,1.016
457.598,1.034
457.628,1.045
457.658,1.033
457.688,1.036
457.718,1.041
457.748,1.040
457.778,1.031
457.808,1.041
457.838,1.028
457.868,1.022
457.898,1.009
457.928,1.018
457.958,1.026
457.988,1.038
458.018,1.028
458.048,1.021
458.078,1.028
458.108,1.032
458.138,1.034
458.168,1.030
458.198,1.019
458.228,1.025
458.258,1.026
458.288,1.023
458.318,1.021
458.348,1.020
458.378,1.023
458.408,1.022
458.438,1.020
458.468,1.019
458.498,1.022
458.528,1.021
458.558,1.024
458.588,1.033
458.618,1.026
458.648,1.024
458.678,1.027
458.708,1.024
458.738,1.021
458.768,1.024
458.798,1.016
458.828,1.027
458.858,1.024
458.888,1.020
458.918,1.017
458.948,1.021
458.978,1.018
459.008,1.021
459.038,1.020
459.068,1.015
459.098,1.026
459.128,1.023
459.158,1.025
459.188,1.006
459.218,1.010
459.248,1.035
459.278,1.000
459.308,1.015
459.338,1.046
459.368,1.055
459.398,1.024
459.428,1.017
459.458,1.062
459.488,1.021
459.518,1.014
459.548,1.061
459.578,1.037
459.608,0.993
459.638,1.034
459.668,1.055
459.698,1.010
459.728,1.037
459.758,1.039
459.788,1.023
459.818,1.038
459.848,1.037
459.878,1.030
459.908,1.042
459.938,1.032
459.968,1.027
459.998,1.022
460.028,1.048
460.058,1.055
460.088,1.034
460.118,1.032
460.148,1.041
460.178,1.042
460.208,1.024
460.238,1.025
460.268,1.034
460.298,1.044
460.328,1.033
460.358,1.030
460.388,1.036
460.418,1.043
460.448,1.080
460.478,1.054
460.508,1.022
460.538,1.033
460.568,1.018
460.598,0.998
460.628,1.023
460.658,1.056
460.688,1.031
460.718,1.029
460.748,1.032
460.778,1.022
460.808,1.033
460.838,1.055
460.868,1.025
460.898,1.015
460.928,1.037
460.958,1.035
460.988,1.040
461.018,1.025
461.048,1.039
461.078,1.044
461.108,1.027
461.138,1.026
461.168,1.034
461.198,1.051
461.228,1.059
461.258,1.032
461.288,1.029
461.318,1.036
461.348,1.043
461.378,1.044
461.408,1.046
461.438,1.046
461.468,1.027
461.498,1.016
461.528,1.028
461.558,1.049
461.588,1.054
461.618,1.037
461.648,1.057
461.678,1.060
461.708,1.017
461.738,1.026
461.768,1.038
461.798,1.020
461.828,1.031
461.858,1.046
461.888,1.016
461.918,1.006
461.948,1.019
461.978,0.996
462.008,1.001
462.038,1.001
462.068,1.030
462.098,1.036
462.128,1.008
462.158,1.015
462.188,1.036
462.218,1.027
462.248,1.021
462.278,1.019
462.308,1.038
462.338,1.045
462.368,1.021
462.398,1.029
462.428,1.029
462.458,1.029
462.488,1.028
462.518,1.027
462.548,1.027
462.578,1.019
462.608,1.019
462.638,1.014
462.668,1.016
462.698,1.020
462.728,1.023
462.758,1.011
462.788,1.008
462.818,1.014
462.848,1.013
462.878,1.025
462.908,1.018
462.938,1.004
462.968,1.013
462.998,1.017
463.028,1.018
463.058,1.016
463.088,1.012
463.118,1.024
463.148,1.015
463.178,1.013
463.208,1.021
463.238,1.024
463.268,1.018
463.298,1.016
463.328,1.019
463.358,1.016
463.388,1.018
463.418,1.016
463.448,1.021
463.478,1.021
463.508,1.012
463.538,1.024
463.568,1.022
463.598,1.020
463.628,1.021
463.658,1.017
463.688,1.015
463.718,1.019
463.748,1.015
463.778,1.015
463.808,1.014
463.838,1.015
463.868,1.024
463.898,1.018
463.928,1.016
463.958,1.015
463.988,1.018
464.018,1.021
464.048,1.017
464.078,1.021
464.108,1.013
464.138,1.019
464.168,1.011
464.198,1.022
464.228,1.021
464.258,1.022
464.288,1.016
464.318,1.016
464.348,1.018
464.378,1.019
464.408,1.015
464.438,1.017
464.468,1.017
464.498,1.020
464.528,1.017
464.558,1.009
464.588,1.013
464.618,1.021
464.648,1.020
464.678,1.021
464.708,1.014
464.738,1.016
464.768,1.015
464.798,1.012
464.828,1.010
464.858,1.021
464.888,1.022
464.918,1.021
464.948,1.018
464.978,1.018
465.008,1.015
465.038,1.021
465.068,1.019
465.098,1.019
465.128,1.016
465.158,1.020
465.188,1.021
465.218,1.013
465.248,1.017
465.278,1.017
465.308,1.014
465.338,1.017
465.368,1.014
465.398,1.018
465.428,1.021
465.458,1.021
465.488,1.019
465.518,1.006
465.548,1.013
465.578,1.017
465.608,1.025
465.638,1.019
465.668,1.020
465.698,1.016
465.728,1.016
465.758,1.019
465.788,1.011
465.818,1.011
465.848,1.019
465.878,1.012
465.908,1.015
465.938,1.019
465.968,1.015
465.998,1.019
466.028,1.016
466.058,1.021
466.088,1.019
466.118,1.013
466.148,1.021
466.178,1.021
466.208,1.013
466.238,1.011
466.268,1.018
466.298,1.011
466.328,1.025
466.358,1.024
466.388,1.019
466.418,1.015
466.448,1.013
466.478,1.020
466.508,1.014
466.538,1.008
466.568,1.018
466.598,1.018
466.628,1.021
466.658,1.020
466.688,1.011
466.718,1.010
466.748,1.011
466.778,1.014
466.808,1.016
466.838,1.021
466.868,1.020
466.898,1.012
466.928,1.014
466.958,1.025
466.988,1.022
467.018,1.019
467.048,1.016
467.078,1.017
467.108,1.016
467.138,1.013
467.168,1.009
467.198,1.018
467.228,1.020
467.258,1.023
467.288,1.021
467.318,1.018
467.348,1.009
467.378,1.012
467.408,1.016
467.438,1.017
467.468,1.018
467.498,1.018
467.528,1.012
467.558,1.019
467.588,1.025
467.618,1.016
467.648,1.021
467.678,1.015
467.708,1.012
467.738,1.020
467.768,1.015
467.798,1.014
467.828,1.014
467.858,1.019
467.888,1.018
467.918,1.017
467.948,1.015
467.978,1.015
468.008,1.019
468.038,1.018
468.068,1.019
468.098,1.010
468.128,1.015
468.158,1.010
468.188,1.025
468.218,1.017
468.248,1.021
468.278,1.014
468.308,1.015
468.338,1.018
468.368,1.024
468.398,1.019
468.428,1.016
468.458,1.017
468.488,1.021
468.518,1.016
468.548,1.014
468.578,1.009
468.608,1.020
468.638,1.022
468.668,1.019
468.698,1.017
468.728,1.016
468.758,1.007
468.788,1.023
468.818,1.021
468.848,1.019
468.878,1.016
468.908,1.015
468.938,1.016
468.968,1.018
468.998,1.010
469.028,1.013
469.058,1.011
469.088,1.017
469.118,1.020
469.148,1.016
469.178,1.017
469.208,1.018
469.238,1.017
469.268,1.019
469.298,1.008
469.328,1.019
469.358,1.019
469.388,1.020
469.418,1.017
469.448,1.020
469.478,1.014
469.508,1.011
469.538,1.022
469.568,1.019
469.598,1.013
469.628,1.015
469.658,1.016
469.688,1.018
469.718,1.014
469.748,1.011
469.778,1.021
469.808,1.018
469.838,1.016
469.868,1.019
469.898,1.010
469.928,1.015
469.958,1.014
469.988,1.028
470.018,1.016
470.048,1.016
470.078,1.012
470.108,1.017
470.138,1.012
470.168,1.015
470.198,1.010
470.228,1.016
470.258,1.017
470.288,1.017
470.318,1.017
470.348,1.011
470.378,1.013
470.408,1.017
470.438,1.016
470.468,1.018
470.498,1.016
470.528,1.013
470.558,1.017
470.588,1.015
470.618,1.021
470.648,1.015
470.678,1.014
470.708,1.015
470.738,1.015
470.768,1.020
470.798,1.013
470.828,1.016
470.858,1.017
470.888,1.016
470.918,1.014
470.948,1.017
470.978,1.014
471.008,1.014
471.038,1.012
471.068,1.019
471.098,1.017
471.128,1.013
471.158,1.020
471.188,1.015
471.218,1.023
471.248,1.018
471.278,1.019
471.308,1.019
471.338,1.030
471.368,1.033
471.398,1.010
471.428,1.001
471.458,1.009
471.488,1.020
471.518,1.026
471.548,1.048
471.578,1.057
471.608,1.009
471.638,1.002
471.668,0.986
471.698,1.016
471.728,1.014
471.758,1.008
471.788,1.011
471.818,1.008
471.848,1.018
471.878,1.010
471.908,1.000
471.938,1.018
471.968,1.028
471.998,1.019
472.028,1.007
472.058,0.996
472.088,1.011
472.118,1.029
472.148,1.016
472.178,0.995
472.208,1.003
472.238,1.007
472.268,1.018
472.298,1.021
472.328,1.011
472.358,1.007
472.388,1.010
472.418,1.012
472.448,1.015
472.478,1.019
472.508,1.015
472.538,1.001
472.568,1.013
472.598,1.018
472.628,1.010
472.658,1.019
472.688,1.021
472.718,1.013
472.748,1.021
472.778,1.010
472.808,1.006
472.838,1.011
472.868,1.005
472.898,1.010
472.928,1.018
472.958,1.009
472.988,1.010
473.018,0.993
473.048,0.992
473.078,1.009
473.108,1.019
473.138,1.023
473.168,1.007
473.198,1.019
473.228,1.015
473.258,1.016
473.288,1.033
473.318,1.035
473.348,1.035
473.378,1.042
473.408,1.031
473.438,1.033
473.468,1.033
473.498,1.023
473.528,1.015
473.558,1.015
473.588,1.006
473.618,1.011
473.648,1.020
473.678,1.020
473.708,1.028
473.738,1.018
473.768,1.015
473.798,1.013
473.828,1.015
473.858,1.008
473.888,1.012
473.918,1.010
473.948,1.023
473.978,1.021
474.008,1.020
474.038,1.022
474.068,1.015
474.098,1.015
474.128,1.019
474.158,1.018
474.188,1.024
474.218,1.007
474.248,1.011
474.278,1.015
474.308,1.029
474.338,1.026
474.368,1.020
474.398,1.014
474.428,1.014
474.458,1.021
474.488,1.021
474.518,1.012
474.548,1.016
474.578,1.017
474.608,1.020
474.638,1.017
474.668,1.011
474.698,1.010
474.728,1.012
474.758,1.011
474.788,1.013
474.818,1.011
474.848,1.017
474.878,1.010
474.908,1.021
474.938,1.021
474.968,1.019
474.998,1.020
475.028,1.017
475.058,1.011
475.088,1.016
475.118,1.004
475.148,1.018
475.178,1.019
475.208,1.014
475.238,1.011
475.268,1.015
475.298,1.015
475.328,1.014
475.358,1.013
475.388,1.016
475.418,1.018
475.448,1.008
475.478,1.015
475.508,1.009
475.538,1.023
475.568,1.018
475.598,1.019
475.628,1.014
475.658,1.013
475.688,1.014
475.718,1.013
475.748,1.009
475.778,1.009
475.808,1.021
475.838,1.017
475.868,1.018
475.898,1.013
475.928,1.013
475.958,1.019
475.988,1.020
476.018,1.019
476.048,1.006
476.078,1.015
476.108,1.012
476.138,1.021
476.168,1.019
476.198,1.018
476.228,1.016
476.258,1.013
476.288,1.013
476.318,1.015
476.348,1.008
476.378,1.015
476.408,1.016
476.438,1.019
476.468,1.010
476.498,1.009
476.528,1.015
476.558,1.017
476.588,1.021
476.618,1.016
476.648,1.012
476.678,1.012
476.708,1.019
476.738,1.022
476.768,1.001
476.798,1.018
476.828,1.016
476.858,1.014
476.888,1.020
476.918,1.014
476.948,1.007
476.978,1.014
477.008,1.016
477.038,1.015
477.068,1.016
477.098,1.012
477.128,1.019
477.158,1.018
477.188,1.019
477.218,1.009
477.248,1.007
477.278,1.016
477.308,1.014
477.338,1.024
477.368,1.021
477.398,1.020
477.428,1.017
477.458,1.011
477.488,1.013
477.518,1.015
477.548,1.011
477.578,1.012
477.608,1.019
477.638,1.021
477.668,1.016
477.698,1.016
477.728,1.016
477.758,1.012
477.788,1.015
477.818,1.014
477.848,1.014
477.878,1.011
477.908,1.012
477.938,1.021
477.968,1.022
477.998,1.025
478.028,1.019
478.058,1.015
478.088,1.013
478.118,1.019
478.148,1.012
478.178,1.011
478.208,1.017
478.238,1.020
478.268,1.015
478.298,1.013
478.328,1.018
478.358,1.017
478.388,1.012
478.418,1.015
478.448,1.013
478.478,1.015
478.508,1.004
478.538,1.020
478.568,1.021
478.598,1.017
478.628,1.018
478.658,1.013
478.688,1.013
478.718,1.016
478.748,1.011
478.778,1.014
478.808,1.018
478.838,1.017
478.868,1.017
478.898,1.014
478.928,1.014
478.958,1.018
478.988,1.017
479.018,1.015
479.048,1.010
479.078,1.014
479.108,1.014
479.138,1.022
479.168,1.018
479.198,1.017
479.228,1.014
479.258,1.015
479.288,1.014
479.318,1.011
479.348,1.012
479.378,1.028
479.408,1.017
479.438,1.008
479.468,1.015
479.498,1.014
479.528,1.013
479.558,1.017
479.588,1.021
479.618,1.014
479.648,1.008
479.678,1.019
479.708,1.008
479.738,1.022
479.768,1.019
479.798,1.016
479.828,1.013
479.858,1.010
479.888,1.006
479.918,1.010
479.948,1.018
479.978,1.016
480.008,1.018
480.038,1.017
480.068,1.021
480.098,1.017
480.128,1.016
480.158,1.020
480.188,1.014
480.218,1.014
480.248,1.012
480.278,1.007
480.308,1.013
480.338,1.013
480.368,1.021
480.398,1.019
480.428,1.007
480.458,1.008
480.488,1.021
480.518,1.018
480.548,1.009
480.578,1.010
480.608,1.019
480.638,1.018
480.668,1.016
480.698,1.010
480.728,1.013
480.758,1.010
480.788,1.021
480.818,1.022
480.848,1.014
480.878,1.007
480.908,1.004
480.938,1.014
480.968,1.019
480.998,1.018
481.028,1.018
481.058,1.015
481.088,1.013
481.118,1.018
481.148,1.005
481.178,1.010
481.208,1.017
481.238,1.016
481.268,1.015
481.298,1.013
481.328,1.016
481.358,1.011
481.388,1.009
481.418,1.015
481.448,1.006
481.478,1.020
481.508,1.012
481.538,1.023
481.568,1.018
481.598,1.018
481.628,1.020
481.658,1.010
481.688,1.012
481.718,1.020
481.748,1.007
481.778,1.022
481.808,1.010
481.838,1.010
481.868,1.016
481.898,1.010
481.928,1.021
481.958,1.012
481.988,1.007
482.018,1.010
482.048,1.008
482.078,1.005
482.108,1.014
482.138,1.017
482.168,1.015
482.198,1.006
482.228,1.006
482.258,1.019
482.288,1.015
482.318,1.007
482.348,1.016
482.378,1.017
482.408,1.019
482.438,1.020
482.468,1.009
482.498,1.012
482.528,1.010
482.558,1.017
482.588,1.016
482.618,1.004
482.648,1.005
482.678,1.016
482.708,1.008
482.738,1.019
482.768,1.012
482.798,1.013
482.828,1.016
482.858,1.015
482.888,1.007
482.918,1.008
482.948,1.010
482.978,1.015
483.008,1.012
483.038,1.018
483.068,1.015
483.098,1.011
483.128,1.011
483.158,1.006
483.188,1.017
483.218,1.013
483.248,1.013
483.278,1.012
483.308,1.001
483.338,1.018
483.368,1.016
483.398,1.016
483.428,1.011
483.458,1.019
483.488,1.011
483.518,1.015
483.548,1.013
483.578,1.016
483.608,1.022
483.638,1.018
483.668,1.008
483.698,1.005
483.728,1.002
483.758,1.011
483.788,1.017
483.818,1.016
483.848,1.012
483.878,1.014
483.908,1.011
483.938,1.022
483.968,1.020
483.998,1.021
484.028,1.017
484.058,1.010
484.088,1.012
484.118,1.015
484.148,1.007
484.178,1.011
484.208,1.018
484.238,1.019
484.268,1.014
484.298,1.014
484.328,1.016
484.358,1.014
484.388,1.012
484.418,1.010
484.448,1.005
484.478,1.006
484.508,1.022
484.538,1.028
484.568,1.012
484.598,1.017
484.628,1.014
484.658,1.014
484.688,1.014
484.718,1.012
484.748,1.012
484.778,1.009
484.808,1.014
484.838,1.015
484.868,1.010
484.898,1.007
484.928,1.011
484.958,1.015
484.988,1.016
485.018,1.008
485.048,1.010
485.078,1.019
485.108,1.008
485.138,1.022
485.168,1.018
485.198,1.018
485.228,1.007
485.258,1.013
485.288,1.012
485.318,1.009
485.348,1.008
485.378,1.012
485.408,1.012
485.438,1.016
485.468,1.011
485.498,1.011
485.528,1.015
485.558,1.013
