df_hash,22ZHK4.3RS3P8
235.709,287
235.734,277
235.759,269
235.784,262
235.809,251
235.834,229
235.859,196
235.884,158
235.909,130
235.934,116
235.959,101
235.984,62
236.009,-2
236.034,-62
236.059,-72
236.084,-12
236.109,81
236.134,150
236.159,167
236.184,164
236.209,198
236.234,289
236.259,400
236.284,464
236.309,445
236.334,354
236.359,222
236.384,80
236.409,-40
236.434,-85
236.459,1
236.484,232
236.509,530
236.534,772
236.559,881
236.584,888
236.609,887
236.634,930
236.659,963
236.684,879
236.709,627
236.734,267
236.759,-86
236.784,-364
236.809,-580
236.834,-770
236.859,-922
236.884,-986
236.909,-943
236.934,-845
236.959,-777
236.984,-769
237.009,-768
237.034,-708
237.059,-582
237.084,-439
237.109,-313
237.134,-168
237.159,54
237.184,360
237.209,671
237.234,900
237.259,1031
237.284,1116
237.309,1199
237.334,1259
237.359,1245
237.384,1139
237.409,978
237.434,805
237.459,624
237.484,430
237.509,256
237.534,166
237.559,183
237.584,254
237.609,302
237.634,310
237.659,325
237.684,355
237.709,301
237.734,33
237.759,-449
237.784,-956
237.809,-1245
237.834,-1237
237.859,-1069
237.884,-945
237.909,-941
237.934,-974
237.959,-935
237.984,-810
238.009,-646
238.034,-446
238.059,-144
238.084,291
238.109,774
238.134,1147
238.159,1319
238.184,1346
238.209,1347
238.234,1384
238.259,1427
238.284,1428
238.309,1389
238.334,1342
238.359,1294
238.384,1219
238.409,1114
238.434,1025
238.459,990
238.484,961
238.509,833
238.534,551
238.559,194
238.584,-78
238.609,-162
238.634,-96
238.659,-5
238.684,1
238.709,-104
238.734,-300
238.759,-561
238.784,-866
238.809,-1172
238.834,-1414
238.859,-1538
238.884,-1545
238.909,-1481
238.934,-1405
238.959,-1344
238.984,-1275
239.009,-1140
239.034,-884
239.059,-510
239.084,-101
239.109,216
239.134,359
239.159,351
239.184,299
239.209,302
239.234,390
239.259,529
239.284,690
239.309,869
239.334,1057
239.359,1210
239.384,1272
239.409,1234
239.434,1143
239.459,1030
239.484,874
239.509,629
239.534,311
239.559,27
239.584,-108
239.609,-61
239.634,116
239.659,372
239.684,696
239.709,1076
239.734,1415
239.759,1565
239.784,1455
239.809,1179
239.834,926
239.859,798
239.884,720
239.909,528
239.934,156
239.959,-285
239.984,-601
240.009,-678
240.034,-562
240.059,-403
240.084,-344
240.109,-446
240.134,-680
240.159,-950
240.184,-1136
240.209,-1163
240.234,-1052
240.259,-917
240.284,-867
240.309,-917
240.334,-984
240.359,-974
240.384,-879
240.409,-761
240.434,-656
240.459,-518
240.484,-252
240.509,174
240.534,673
240.559,1090
240.584,1311
240.609,1332
240.634,1239
240.659,1140
240.684,1099
240.709,1117
240.734,1146
240.759,1130
240.784,1036
240.809,887
240.834,735
240.859,626
240.884,559
240.909,506
240.934,444
240.959,390
240.984,373
241.009,403
241.034,456
241.059,497
241.084,512
241.109,507
241.134,474
241.159,380
241.184,193
241.209,-78
241.234,-366
241.259,-586
241.284,-686
241.309,-685
241.334,-645
241.359,-630
241.384,-661
241.409,-719
241.434,-767
241.459,-777
241.484,-741
241.509,-667
241.534,-560
241.559,-421
241.584,-245
241.609,-31
241.634,206
241.659,433
241.684,600
241.709,657
241.734,586
241.759,416
241.784,214
241.809,48
241.834,-47
241.859,-72
241.884,-31
241.909,92
241.934,323
241.959,657
241.984,1033
242.009,1354
242.034,1557
242.059,1645
242.084,1680
242.109,1715
242.134,1747
242.159,1714
242.184,1540
242.209,1194
242.234,708
242.259,171
242.284,-310
242.309,-656
242.334,-834
242.359,-873
242.384,-836
242.409,-785
242.434,-750
242.459,-727
242.484,-700
242.509,-665
242.534,-633
242.559,-619
242.584,-623
242.609,-619
242.634,-573
242.659,-470
242.684,-332
242.709,-216
242.734,-180
242.759,-239
242.784,-352
242.809,-434
242.834,-405
242.859,-231
242.884,56
242.909,381
242.934,656
242.959,820
242.984,872
243.009,867
243.034,874
243.059,936
243.084,1037
243.109,1123
243.134,1140
243.159,1067
243.184,919
243.209,711
243.234,443
243.259,111
243.284,-260
243.309,-598
243.334,-811
243.359,-846
243.384,-735
243.409,-577
243.434,-467
243.459,-419
243.484,-369
243.509,-242
243.534,-27
243.559,211
243.584,410
243.609,574
243.634,754
243.659,963
243.684,1126
243.709,1145
243.734,1005
243.759,809
243.784,693
243.809,694
243.834,740
243.859,740
243.884,674
243.909,573
243.934,422
243.959,139
243.984,-332
244.009,-901
244.034,-1347
244.059,-1482
244.084,-1305
244.109,-993
244.134,-744
244.159,-632
244.184,-588
244.209,-506
244.234,-337
244.259,-98
244.284,173
244.309,456
244.334,735
244.359,989
244.384,1180
244.409,1279
244.434,1277
244.459,1197
244.484,1083
244.509,976
244.534,889
244.559,801
244.584,690
244.609,563
244.634,446
244.659,337
244.684,169
244.709,-126
244.734,-530
244.759,-902
244.784,-1079
244.809,-1011
244.834,-800
244.859,-603
244.884,-499
244.909,-449
244.934,-378
244.959,-262
244.984,-125
245.009,11
245.034,162
245.059,335
245.084,500
245.109,597
245.134,583
245.159,451
245.184,221
245.209,-59
245.234,-295
245.259,-357
245.284,-164
245.309,224
245.334,623
245.359,867
245.384,948
245.409,1004
245.434,1166
245.459,1419
245.484,1625
245.509,1659
245.534,1508
245.559,1227
245.584,853
245.609,390
245.634,-125
245.659,-583
245.684,-861
245.709,-927
245.734,-863
245.759,-786
245.784,-748
245.809,-727
245.834,-697
245.859,-668
245.884,-670
245.909,-702
245.934,-727
245.959,-716
245.984,-670
246.009,-593
246.034,-462
246.059,-233
246.084,98
246.109,469
246.134,789
246.159,1007
246.184,1139
246.209,1218
246.234,1239
246.259,1168
246.284,998
246.309,795
246.334,653
246.359,610
246.384,610
246.409,569
246.434,474
246.459,401
246.484,421
246.509,481
246.534,417
246.559,107
246.584,-379
246.609,-810
246.634,-982
246.659,-896
246.684,-732
246.709,-661
246.734,-691
246.759,-702
246.784,-603
246.809,-418
246.834,-217
246.859,4
246.884,319
246.909,743
246.934,1148
246.959,1358
246.984,1310
247.009,1120
247.034,954
247.059,868
247.084,777
247.109,587
247.134,299
247.159,-1
247.184,-252
247.209,-445
247.234,-572
247.259,-577
247.284,-407
247.309,-106
247.334,191
247.359,375
247.384,458
247.409,536
247.434,666
247.459,792
247.484,819
247.509,715
247.534,527
247.559,297
247.584,12
247.609,-345
247.634,-712
247.659,-963
247.684,-1020
247.709,-940
247.734,-858
247.759,-850
247.784,-876
247.809,-852
247.834,-754
247.859,-615
247.884,-448
247.909,-205
247.934,152
247.959,554
247.984,846
248.009,919
248.034,819
248.059,708
248.084,712
248.109,815
248.134,913
248.159,927
248.184,879
248.209,841
248.234,852
248.259,896
248.284,945
248.309,992
248.334,1047
248.359,1103
248.384,1137
248.409,1134
248.434,1099
248.459,1038
248.484,925
248.509,716
248.534,389
248.559,-30
248.584,-477
248.609,-874
248.634,-1155
248.659,-1272
248.684,-1210
248.709,-1010
248.734,-762
248.759,-559
248.784,-436
248.809,-355
248.834,-262
248.859,-141
248.884,-24
248.909,63
248.934,133
248.959,214
248.984,298
249.009,338
249.034,290
249.059,160
249.084,-3
249.109,-166
249.134,-325
249.159,-472
249.184,-552
249.209,-486
249.234,-254
249.259,60
249.284,318
249.309,434
249.334,442
249.359,453
249.384,552
249.409,743
249.434,964
249.459,1142
249.484,1213
249.509,1138
249.534,902
249.559,541
249.584,139
249.609,-214
249.634,-460
249.659,-585
249.684,-599
249.709,-524
249.734,-400
249.759,-290
249.784,-250
249.809,-283
249.834,-335
249.859,-353
249.884,-330
249.909,-297
249.934,-260
249.959,-164
249.984,50
250.009,370
250.034,699
250.059,929
250.084,1033
250.109,1064
250.134,1096
250.159,1152
250.184,1217
250.209,1274
250.234,1319
250.259,1335
250.284,1268
250.309,1062
250.334,712
250.359,285
250.384,-129
250.409,-477
250.434,-742
250.459,-923
250.484,-1014
250.509,-1019
250.534,-981
250.559,-959
250.584,-986
250.609,-1036
250.634,-1052
250.659,-994
250.684,-856
250.709,-643
250.734,-340
250.759,65
250.784,543
250.809,1000
250.834,1318
250.859,1435
250.884,1373
250.909,1215
250.934,1040
250.959,894
250.984,796
251.009,758
251.034,779
251.059,825
251.084,831
251.109,753
251.134,613
251.159,484
251.184,404
251.209,317
251.234,105
251.259,-297
251.284,-807
251.309,-1226
251.334,-1381
251.359,-1247
251.384,-954
251.409,-677
251.434,-515
251.459,-456
251.484,-435
251.509,-397
251.534,-331
251.559,-247
251.584,-146
251.609,-5
251.634,216
251.659,537
251.684,920
251.709,1261
251.734,1442
251.759,1404
251.784,1194
251.809,924
251.834,696
251.859,545
251.884,457
251.909,403
251.934,363
251.959,302
251.984,186
252.009,29
252.034,-83
252.059,-62
252.084,78
252.109,185
252.134,90
252.159,-226
252.184,-591
252.209,-787
252.234,-738
252.259,-550
252.284,-388
252.309,-317
252.334,-292
252.359,-252
252.384,-182
252.409,-81
252.434,91
252.459,386
252.484,756
252.509,1037
252.534,1060
252.559,814
252.584,471
252.609,238
252.634,191
252.659,247
252.684,293
252.709,302
252.734,324
252.759,392
252.784,477
252.809,538
252.834,590
252.859,691
252.884,856
252.909,1012
252.934,1050
252.959,923
252.984,671
253.009,362
253.034,28
253.059,-323
253.084,-653
253.109,-874
253.134,-919
253.159,-822
253.184,-706
253.209,-679
253.234,-747
253.259,-825
253.284,-837
253.309,-790
253.334,-736
253.359,-688
253.384,-586
253.409,-354
253.434,10
253.459,418
253.484,763
253.509,994
253.534,1135
253.559,1227
253.584,1282
253.609,1287
253.634,1237
253.659,1150
253.684,1050
253.709,953
253.734,878
253.759,829
253.784,773
253.809,615
253.834,253
253.859,-314
253.884,-926
253.909,-1340
253.934,-1402
253.959,-1177
253.984,-886
254.009,-722
254.034,-713
254.059,-759
254.084,-764
254.109,-726
254.134,-681
254.159,-606
254.184,-408
254.209,-15
254.234,518
254.259,1037
254.284,1393
254.309,1547
254.334,1566
254.359,1541
254.384,1516
254.409,1487
254.434,1448
254.459,1411
254.484,1402
254.509,1430
254.534,1458
254.559,1406
254.584,1174
254.609,705
254.634,48
254.659,-639
254.684,-1164
254.709,-1411
254.734,-1413
254.759,-1305
254.784,-1215
254.809,-1186
254.834,-1189
254.859,-1188
254.884,-1178
254.909,-1171
254.934,-1154
254.959,-1084
254.984,-914
255.009,-620
255.034,-214
255.059,259
255.084,729
255.109,1113
255.134,1346
255.159,1421
255.184,1391
255.209,1329
255.234,1279
255.259,1244
255.284,1211
255.309,1181
255.334,1164
255.359,1152
255.384,1117
255.409,1034
255.434,897
255.459,701
255.484,426
255.509,44
255.534,-423
255.559,-882
255.584,-1199
255.609,-1302
255.634,-1235
255.659,-1121
255.684,-1062
255.709,-1065
255.734,-1063
255.759,-976
255.784,-768
255.809,-443
255.834,-22
255.859,460
255.884,939
255.909,1316
255.934,1498
255.959,1458
255.984,1258
256.009,1014
256.034,834
256.059,756
256.084,741
256.109,716
256.134,637
256.159,512
256.184,386
256.209,283
256.234,171
256.259,-4
256.284,-258
256.309,-522
256.334,-684
256.359,-684
256.384,-573
256.409,-471
256.434,-457
256.459,-499
256.484,-485
256.509,-339
256.534,-98
256.559,113
256.584,192
256.609,135
256.634,35
256.659,5
256.684,100
256.709,301
256.734,546
256.759,774
256.784,952
256.809,1070
256.834,1126
256.859,1108
256.884,981
256.909,711
256.934,311
256.959,-133
256.984,-497
257.009,-690
257.034,-721
257.059,-680
257.084,-657
257.109,-676
257.134,-700
257.159,-686
257.184,-614
257.209,-472
257.234,-220
257.259,171
257.284,657
257.309,1094
257.334,1329
257.359,1328
257.384,1209
257.409,1133
257.434,1163
257.459,1223
257.484,1202
257.509,1078
257.534,929
257.559,832
257.584,772
257.609,660
257.634,441
257.659,151
257.684,-124
257.709,-340
257.734,-527
257.759,-737
257.784,-967
257.809,-1146
257.834,-1195
257.859,-1101
257.884,-930
257.909,-792
257.934,-761
257.959,-834
257.984,-939
258.009,-987
258.034,-938
258.059,-809
258.084,-636
258.109,-418
258.134,-113
258.159,296
258.184,742
258.209,1092
258.234,1251
258.259,1240
258.284,1176
258.309,1159
258.334,1197
258.359,1230
258.384,1224
258.409,1208
258.434,1230
258.459,1281
258.484,1299
258.509,1246
258.534,1156
258.559,1102
258.584,1092
258.609,1037
258.634,817
258.659,396
258.684,-140
258.709,-650
258.734,-1028
258.759,-1248
258.784,-1325
258.809,-1281
258.834,-1132
258.859,-921
258.884,-719
258.909,-585
258.934,-531
258.959,-515
258.984,-487
259.009,-430
259.034,-353
259.059,-259
259.084,-116
259.109,116
259.134,446
259.159,811
259.184,1101
259.209,1220
259.234,1151
259.259,970
259.284,795
259.309,712
259.334,720
259.359,735
259.384,651
259.409,421
259.434,79
259.459,-277
259.484,-557
259.509,-724
259.534,-790
259.559,-794
259.584,-757
259.609,-685
259.634,-577
259.659,-440
259.684,-281
259.709,-100
259.734,113
259.759,371
259.784,660
259.809,942
259.834,1155
259.859,1247
259.884,1204
259.909,1057
259.934,871
259.959,701
259.984,565
260.009,450
260.034,346
260.059,264
260.084,215
260.109,180
260.134,104
260.159,-58
260.184,-296
260.209,-537
260.234,-704
260.259,-767
260.284,-752
260.309,-711
260.334,-692
260.359,-715
260.384,-754
260.409,-728
260.434,-518
260.459,-67
260.484,536
260.509,1068
260.534,1319
260.559,1253
260.584,1038
260.609,893
260.634,910
260.659,1020
260.684,1109
260.709,1147
260.734,1166
260.759,1156
260.784,1020
260.809,679
260.834,196
260.859,-236
260.884,-446
260.909,-437
260.934,-359
260.959,-353
260.984,-431
261.009,-504
261.034,-510
261.059,-479
261.084,-481
261.109,-532
261.134,-574
261.159,-542
261.184,-427
261.209,-272
261.234,-126
261.259,-4
261.284,99
261.309,189
261.334,261
261.359,315
261.384,358
261.409,394
261.434,419
261.459,427
261.484,426
261.509,430
261.534,444
261.559,459
261.584,461
261.609,446
261.634,424
261.659,404
261.684,384
261.709,360
261.734,327
261.759,291
261.784,254
261.809,216
261.834,176
261.859,133
261.884,85
261.909,34
261.934,-12
261.959,-39
261.984,-33
262.009,1
262.034,40
262.059,59
262.084,56
262.109,49
262.134,58
262.159,84
262.184,108
262.209,113
262.234,101
262.259,88
262.284,86
262.309,90
262.334,92
262.359,83
262.384,61
262.409,28
262.434,-15
262.459,-68
262.484,-122
262.509,-163
262.534,-183
262.559,-183
262.584,-172
262.609,-164
262.634,-168
262.659,-187
262.684,-219
262.709,-248
262.734,-251
262.759,-208
262.784,-121
262.809,-16
262.834,71
262.859,129
262.884,167
262.909,209
262.934,261
262.959,309
262.984,342
263.009,372
263.034,438
263.059,562
263.084,721
263.109,854
263.134,905
263.159,873
263.184,807
263.209,758
263.234,732
263.259,690
263.284,588
263.309,419
263.334,222
263.359,48
263.384,-73
263.409,-143
263.434,-174
263.459,-171
263.484,-128
263.509,-38
263.534,91
263.559,238
263.584,371
263.609,471
263.634,537
263.659,584
263.684,628
263.709,675
263.734,716
263.759,742
263.784,753
263.809,753
263.834,742
263.859,711
263.884,643
263.909,529
263.934,381
263.959,225
263.984,89
264.009,-7
264.034,-63
264.059,-91
264.084,-112
264.109,-145
264.134,-198
264.159,-267
264.184,-343
264.209,-416
264.234,-476
264.259,-505
264.284,-486
264.309,-415
264.334,-314
264.359,-213
264.384,-136
264.409,-81
264.434,-31
264.459,20
264.484,63
264.509,79
264.534,66
264.559,42
264.584,24
264.609,11
264.634,-14
264.659,-64
264.684,-130
264.709,-189
264.734,-230
264.759,-258
264.784,-285
264.809,-317
264.834,-349
264.859,-373
264.884,-384
264.909,-380
264.934,-353
264.959,-298
264.984,-214
265.009,-118
265.034,-32
265.059,37
265.084,102
265.109,183
265.134,284
265.159,386
265.184,461
265.209,492
265.234,499
265.259,528
265.284,616
265.309,766
265.334,931
265.359,1048
265.384,1075
265.409,1014
265.434,907
265.459,798
265.484,706
265.509,617
265.534,510
265.559,381
265.584,253
265.609,159
265.634,120
265.659,130
265.684,165
265.709,199
265.734,223
265.759,239
265.784,257
265.809,275
265.834,283
265.859,275
265.884,255
265.909,238
265.934,234
265.959,241
265.984,250
266.009,251
266.034,244
266.059,231
266.084,209
266.109,176
266.134,136
266.159,99
266.184,72
266.209,47
266.234,9
266.259,-44
266.284,-95
266.309,-119
266.334,-106
266.359,-74
266.384,-51
266.409,-50
266.434,-64
266.459,-77
266.484,-86
266.509,-100
266.534,-127
266.559,-158
266.584,-179
266.609,-180
266.634,-166
266.659,-153
266.684,-152
266.709,-172
266.734,-214
266.759,-275
266.784,-343
266.809,-399
266.834,-419
266.859,-392
266.884,-322
266.909,-223
266.934,-113
266.959,-2
266.984,100
267.009,194
267.034,281
267.059,367
267.084,460
267.109,559
267.134,658
267.159,749
267.184,834
267.209,917
267.234,1001
267.259,1077
267.284,1133
267.309,1160
267.334,1156
267.359,1132
267.384,1101
267.409,1068
267.434,1026
267.459,961
267.484,863
267.509,740
267.534,607
267.559,477
267.584,352
267.609,221
267.634,82
267.659,-50
267.684,-158
267.709,-229
267.734,-269
267.759,-288
267.784,-294
267.809,-287
267.834,-272
267.859,-261
267.884,-263
267.909,-272
267.934,-270
267.959,-248
267.984,-211
268.009,-174
268.034,-150
268.059,-137
268.084,-131
268.109,-128
268.134,-128
268.159,-128
268.184,-127
268.209,-132
268.234,-149
268.259,-173
268.284,-184
268.309,-162
268.334,-114
268.359,-70
268.384,-56
268.409,-64
268.434,-59
268.459,-18
268.484,43
268.509,88
268.534,88
268.559,49
268.584,0
268.609,-40
268.634,-59
268.659,-54
268.684,-18
268.709,44
268.734,124
268.759,209
268.784,303
268.809,417
268.834,549
268.859,676
268.884,772
268.909,834
268.934,881
268.959,929
268.984,971
269.009,996
269.034,1003
269.059,1002
269.084,976
269.109,872
269.134,630
269.159,241
269.184,-237
269.209,-706
269.234,-1073
269.259,-1279
269.284,-1308
269.309,-1191
269.334,-1012
269.359,-869
269.384,-814
269.409,-816
269.434,-798
269.459,-722
269.484,-620
269.509,-537
269.534,-448
269.559,-259
269.584,90
269.609,538
269.634,925
269.659,1131
269.684,1176
269.709,1189
269.734,1283
269.759,1461
269.784,1640
269.809,1741
269.834,1752
269.859,1717
269.884,1691
269.909,1699
269.934,1722
269.959,1692
269.984,1523
270.009,1161
270.034,639
270.059,69
270.084,-421
270.109,-764
270.134,-963
270.159,-1042
270.184,-1017
270.209,-899
270.234,-739
270.259,-610
270.284,-564
270.309,-586
270.334,-620
270.359,-627
270.384,-611
270.409,-587
270.434,-551
270.459,-489
270.484,-402
270.509,-318
270.534,-261
270.559,-233
270.584,-233
270.609,-271
270.634,-345
270.659,-397
270.684,-323
270.709,-53
270.734,367
270.759,792
270.784,1097
270.809,1284
270.834,1455
270.859,1681
270.884,1909
270.909,1988
270.934,1794
270.959,1325
270.984,698
271.009,66
271.034,-451
271.059,-794
271.084,-961
271.109,-990
271.134,-937
271.159,-860
271.184,-799
271.209,-774
271.234,-787
271.259,-813
271.284,-802
271.309,-701
271.334,-489
271.359,-179
271.384,207
271.409,650
271.434,1104
271.459,1472
271.484,1644
271.509,1582
271.534,1380
271.559,1183
271.584,1056
271.609,939
271.634,767
271.659,582
271.684,496
271.709,515
271.734,444
271.759,55
271.784,-641
271.809,-1330
271.834,-1644
271.859,-1501
271.884,-1152
271.909,-910
271.934,-862
271.959,-858
271.984,-742
